@relation Musk.pre.arff

@attribute att01 {MUSK-jf78,MUSK-jf67,MUSK-jf59,MUSK-jf58,MUSK-jf47,MUSK-jf46,MUSK-jf17,MUSK-j51,MUSK-j33,MUSK-f205,MUSK-f184,MUSK-f159,MUSK-f158,MUSK-f152,MUSK-344,MUSK-333,MUSK-331,MUSK-330,MUSK-323,MUSK-322,MUSK-321,MUSK-316,MUSK-315,MUSK-314,MUSK-311,MUSK-301,MUSK-293,MUSK-292,MUSK-285,MUSK-284,MUSK-273,MUSK-272,MUSK-256,MUSK-254,MUSK-246,MUSK-240,MUSK-238,MUSK-236,MUSK-228,MUSK-227,MUSK-224,MUSK-219,MUSK-213,MUSK-212,MUSK-211,MUSK-190,MUSK-188,NON-MUSK-jp13,NON-MUSK-jp10,NON-MUSK-j97,NON-MUSK-j96,NON-MUSK-j93,NON-MUSK-j90,NON-MUSK-j84,NON-MUSK-j83,NON-MUSK-j81,NON-MUSK-j148,NON-MUSK-j147,NON-MUSK-j146,NON-MUSK-j130,NON-MUSK-j129,NON-MUSK-j100,NON-MUSK-f209,NON-MUSK-f164,NON-MUSK-f161,NON-MUSK-f150,NON-MUSK-334,NON-MUSK-327,NON-MUSK-320,NON-MUSK-319,NON-MUSK-318,NON-MUSK-309,NON-MUSK-308,NON-MUSK-305,NON-MUSK-297,NON-MUSK-296,NON-MUSK-295,NON-MUSK-290,NON-MUSK-289,NON-MUSK-288,NON-MUSK-286,NON-MUSK-271,NON-MUSK-257,NON-MUSK-253,NON-MUSK-249,NON-MUSK-247,NON-MUSK-232,NON-MUSK-226,NON-MUSK-220,NON-MUSK-208,NON-MUSK-200,NON-MUSK-199}
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute att901 numeric
@attribute att911 numeric
@attribute att921 numeric
@attribute att931 numeric
@attribute att941 numeric
@attribute att951 numeric
@attribute att961 numeric
@attribute att971 numeric
@attribute att981 numeric
@attribute att991 numeric
@attribute att1001 numeric
@attribute att1011 numeric
@attribute att1021 numeric
@attribute att1031 numeric
@attribute att1041 numeric
@attribute att1051 numeric
@attribute att1061 numeric
@attribute att1071 numeric
@attribute att1081 numeric
@attribute att1091 numeric
@attribute att1101 numeric
@attribute att1111 numeric
@attribute att1121 numeric
@attribute att1131 numeric
@attribute att1141 numeric
@attribute att1151 numeric
@attribute att1161 numeric
@attribute att1171 numeric
@attribute att1181 numeric
@attribute att1191 numeric
@attribute att1201 numeric
@attribute att1211 numeric
@attribute att1221 numeric
@attribute att1231 numeric
@attribute att1241 numeric
@attribute att1251 numeric
@attribute att1261 numeric
@attribute att1271 numeric
@attribute att1281 numeric
@attribute att1291 numeric
@attribute att1301 numeric
@attribute att1311 numeric
@attribute att1321 numeric
@attribute att1331 numeric
@attribute att1341 numeric
@attribute att1351 numeric
@attribute att1361 numeric
@attribute att1371 numeric
@attribute att1381 numeric
@attribute att1391 numeric
@attribute att1401 numeric
@attribute att1411 numeric
@attribute att1421 numeric
@attribute att1431 numeric
@attribute att1441 numeric
@attribute att1451 numeric
@attribute att1461 numeric
@attribute att1471 numeric
@attribute att1481 numeric
@attribute att1491 numeric
@attribute att1501 numeric
@attribute att1511 numeric
@attribute att1521 numeric
@attribute att1531 numeric
@attribute att1541 numeric
@attribute att1551 numeric
@attribute att1561 numeric
@attribute att1571 numeric
@attribute att1581 numeric
@attribute att1591 numeric
@attribute att1601 numeric
@attribute att1611 numeric
@attribute att1621 numeric
@attribute att1631 numeric
@attribute att1641 numeric
@attribute att1651 numeric
@attribute att1661 numeric
@attribute class {0,1}

@data
MUSK-212,0.36691,0.09764,0.41365,0.18382,0,0.63021,0.47135,0.22673,0.55438,0.57968,0.01624,0.15134,0.47017,0.07857,0.03252,0.0574,0.72286,0.28603,0.21188,0.37403,0.34211,0.48204,0.52489,0.67539,0.49438,0.63951,0.66022,0.04502,0.24299,0.61165,0.00325,0.16096,0.24781,0.63719,0.05222,0.02909,0.04261,0.69468,0.376,0.59459,0.50735,0.3125,0.57298,0.05425,0.05789,0.01766,0.22097,0.59542,0.26949,0.55441,0.22486,0.48159,0.60548,0.01399,0.59409,0.54886,0.42607,0.08997,0.50565,0.6088,0,0.10054,0.5419,0.73861,0.11236,0.20942,0.00234,0.60623,0.25369,0.54722,0.44747,0.42742,0.06593,0.10889,0.43317,0.09524,0.61614,0.07773,0.18384,0.04186,0.43084,0.46739,0.36346,0.61318,0.59259,0.56298,0.53894,0.30818,0.14234,0.67517,0,0.02674,0.01977,0.04563,0.46018,0.05172,0.45028,0.46234,0.41379,0.41282,0.47987,0.20861,0.14541,0.03855,0.02813,0.11803,0.34615,0.74783,0.09931,0.04023,0.0271,0.41962,0.44282,0.55464,0.60619,0.53986,0.6253,0.58671,0.47304,0.6034,0.54377,0.48711,0.59268,0.03738,0.03401,0.19337,0.64216,0.64551,0.43534,0,0.45299,0.00645,0.30723,0.15152,0.15673,0.54192,0.54005,0.55352,0.65365,0.51116,0.40414,0.68044,0.44205,0.45921,0.0056,0.01729,0.08594,0.54627,0.55655,0.59452,0.13821,0.00358,0.00313,0.48627,0.30065,0.39677,0.03817,0.06566,0.72051,0.2125,0.25858,0.30081,0.04494,0.60256,0.77941,0.32248,1
MUSK-212,0.35971,0.35017,0.42169,0.14706,0,0.51823,0.52083,0.1599,0.61008,0.51594,0.16937,0.23372,0.56086,0.12857,0.02168,0.0423,0.56571,0.46785,0.13663,0.10659,0.5,0.47605,0.43439,0.48691,0.59551,0.61481,0.50829,0.34727,0.52648,0.53155,0.00325,0.16096,0.22741,0.65079,0.05744,0.03636,0,0.68627,0.496,0.61892,0.54412,0.2642,0.57081,0.11321,0.09737,0.11038,0.05618,0.71501,0.14477,0.34292,0.36563,0.53541,0.49863,0.1655,0.7043,0.46985,0.52632,0.14187,0.59887,0.6713,0,0.10326,0.53073,0.46043,0.06367,0.2199,0.00234,0.6119,0.31268,0.55833,0.48249,0.28629,0.37143,0.2,0.14109,0.07937,0.5379,0.17227,0.18586,0.04651,0.57596,0.45109,0.37132,0.17192,0.53827,0.58355,0.49844,0.53145,0.39416,0.56148,0,0.03743,0.01412,0.55159,0.4646,0.03448,0.06906,0.42597,0.41872,0.48462,0.53356,0.21854,0.09949,0.05783,0.03325,0.16953,0.07396,0.72754,0.01617,0.04598,0.02981,0.46973,0.52798,0.49454,0.5354,0.70387,0.51313,0.78902,0.62255,0.50992,0.53581,0.69072,0.64146,0.03738,0.04762,0.1547,0.78922,0.593,0.68319,0.00294,0.47009,0.00645,0.51004,0.33144,0.26049,0.52395,0.51163,0.55963,0.49219,0.31237,0.29511,0.69146,0.46092,0.46224,0.0056,0.01441,0.10938,0.53433,0.51488,0.53699,0.1355,0.01792,0,0.32157,0.32353,0.30645,0.02799,0.62121,0.21795,0.25313,0.24802,0.29539,0.05243,0.60897,0.77941,0.33876,1
MUSK-212,0.38849,0,0.23293,0.47059,0,0.46354,0.50521,0.3222,0.57294,0.36255,0.07193,0.20881,0.1432,0.14762,0.0271,0.06344,0.49714,0.52106,0.20198,0.13566,0.46154,0.50599,0.47059,0.22251,0.41292,0.64691,0.5221,0.10611,0.5109,0.58738,0.00325,0.14384,0.31778,0.72336,0.23238,0.06545,0.02506,0.7451,0.004,0.68378,0.05147,0.21023,0.20479,0.09198,0.09474,0.11479,0.08614,0.72265,0.29399,0.32238,0.32907,0.49008,0.55068,0.07459,0.62097,0.58628,0.52381,0.02422,0.54802,0.60417,0.07536,0,0.51955,0.63789,0.56929,0.26178,0.00234,0.6119,0.00295,0.58056,0.11284,0.00806,0.07912,0.2,0.03465,0.0873,0.54523,0.15966,0.18788,0.03953,0.53968,0.5,0.35363,0.66189,0.52346,0.54499,0.16511,0.52201,0.43431,0.54756,0,0.03209,0.39266,0.41468,0.45575,0.06404,0.45856,0.57662,0.06897,0.59231,0.01342,0.20861,0.02806,0.03373,0.04604,0.2382,0.2426,0.8087,0.01155,0.0431,0.0271,0.4238,0.45742,0.48361,0.59956,0.68793,0.44391,0.66474,0.48529,0.23229,0.48011,0.65206,0.53659,0.1215,0.03741,0.1326,0.69363,0.66302,0.57543,0.44706,0.47436,0.03226,0.50602,0.32386,0.29581,0.53892,0.63824,0.25994,0.6224,0.50913,0.37218,0.72727,0.63881,0.70393,0.0056,0.01729,0.07813,0.51045,0.33929,0.6411,0.23577,0.32258,0.26959,0.01176,0.32353,0.00645,0.0458,0.69192,0.61538,0.04688,0.22427,0.29268,0.07491,0.58974,0.76471,0.35831,1
MUSK-213,0.35971,0.97306,0.1004,0.46691,0.00282,0.45833,0.57031,0.14797,0.5252,0.36056,0.0116,0.39847,0.14081,0.14286,0.0271,0.04834,0.79714,0.33481,0.37426,0.1376,0.54049,0.48204,0.58371,0.29843,0.41011,0.50617,0.71547,0.31833,0.50467,0.58981,0.21753,1,0.27405,0.71882,0.24021,0.15636,0.02256,0.54622,0.044,0.6027,0.24632,0.61648,0.20479,0.04717,0.17632,0.01325,0.25468,0.5598,0.35412,0.31622,0.46252,0.49858,0.53425,0.02797,0.62903,0.39709,0.65163,0.52249,0.53672,0.6088,0.08696,1,0.35754,0.63309,0.56929,0.3089,0.00234,0.33711,0.00295,0.40833,0.10117,0.10484,0.06593,0.30667,0.03218,0.07143,0.61369,0.06092,0.40606,0.04884,0.53968,0.48913,0.52456,0.66476,0.52099,0.55013,0.54829,0.1478,0.43431,0.54756,1,0.62567,0.38983,0.40873,0.4469,0.06404,0.4558,0.56364,0,0.59487,0.55369,0.68874,0.02551,0.02651,0.05371,0.04721,0.08876,0.48986,0.01155,0.12931,0.0542,0.56159,0.54015,0.56284,0.59735,0.69248,0.44391,0.7052,0.67402,0.66572,0.48541,0.64948,0.52927,0.25545,0.94558,0.24309,0.69608,0.66302,0.57543,0.44118,0.57265,0.05161,0.48795,0.39394,0.24062,0.32335,0.65375,0.40061,0.59896,0.51318,0.5,0.52893,0.54447,0.55589,0.0056,0.02017,0.09375,0.44478,0.49405,0.67945,0.24119,0.32258,0.26646,0.63529,0.88562,1,0.03817,0.67929,0.60513,0.525,0.39314,0.62602,0.13858,0.6859,0.8,0.44951,1
MUSK-213,0.56835,0.56902,0.42169,0.15441,0,0.50781,0.47396,0.26969,0.55703,0.51195,0.09977,0.14176,0.55131,0.07381,0.02168,0.05438,0.70571,0.31486,0.20396,0.11047,0.34211,0.47904,0.5181,0.48168,0.5927,0.64444,0.66022,0.11576,0.52648,0.53155,0.91883,0.86301,0.00292,0.65533,0.0705,0.26182,0,0.70028,0.348,0.58378,0.48897,0.63636,0.56427,0.04953,0.04737,0.13466,0.21348,0.60814,0.26726,0.33881,0.22121,0.47875,0.60274,0.13986,0.70968,0.55301,0.42857,0.50865,0.59322,0.6713,0.04638,0.78804,0.03352,0.46283,0.06367,0.26702,0.00234,0.5949,0.26549,0.54167,0.44747,0.44758,0.34945,0.10667,0.13119,0.07937,0.6088,0.09664,0.17374,0.04884,0.43537,0.46467,0.34971,0.18625,0.53827,0.56812,0.54517,0.33962,0.40146,0.55452,1,0.96257,0.00847,0.5496,0.24336,0.32759,0.0663,0.45714,0.41872,0.40769,0.45973,0.45033,0.09439,0.03614,0.01535,0.17597,0.34911,0.75362,0.01386,0.03448,0.02981,0.40919,0.44039,0.54645,0.53761,0.70615,0.51551,0.60405,0.47794,0.58924,0.53316,0.6933,0.63659,0.21807,1,0.85635,0.78922,0.59737,0.68103,0.00882,0.51709,0.48065,0.3253,0.15341,0.15894,0.53892,0.54264,0.57187,0.65104,0.50913,0.39662,0.67218,0.43935,0.45921,1,0.14409,0.10938,0.54328,0.5625,0.6,0.03523,0.02151,0.00313,0.51765,0.76471,0.5871,0.02545,0.62626,0.23077,0.275,0.11609,0.29268,0.30712,0.79487,0.75294,0.61238,1
MUSK-213,0.67626,0.13805,0.41365,0.15074,0,0.52604,0.45573,0.27924,0.55968,0.50199,0.09281,0.159,0.54893,0.08095,0.03252,0.06647,0.72571,0.27494,0.22376,0.12403,0.34615,0.47605,0.52715,0.44241,0.5927,0.63457,0.65193,0.05145,0.5296,0.53641,0.00325,0.16438,0.33236,0.6712,0.00783,1,0,0.68627,0.388,0.62162,0.51838,0.59375,0.55773,0.05896,0.06053,0.13024,0.22472,0.59288,0.28731,0.3347,0.23583,0.48159,0.6,0.11422,0.7043,0.55509,0.41855,0.11419,0.60452,0.66667,0.0058,0.11957,0.55866,0.48201,0.05618,1,0.00234,0.60057,0.51917,0.55278,0.44747,0.41532,0.35604,0.11111,0.12624,0.10317,0.61858,0.09034,0.19596,0.04419,0.43084,0.45109,0.37132,0.16046,0.53086,0.5527,0.54517,0.3239,0.39416,0.56613,0,0.11765,0.04237,0.56349,0.29646,1,0.07459,0.47013,0.40887,0.42564,0.50336,0.40728,0.10204,0.05783,0.03325,0.1588,0.31657,0.73913,0.01386,0.0431,0.02439,0.4238,0.44282,0.54645,0.54867,0.70387,0.50835,0.57803,0.46814,0.62323,0.53846,0.6933,0.6439,0.50156,0.04082,0.50276,0.78922,0.60613,0.6875,0,0.07265,0.01613,0.30522,0.15152,0.15453,0.53293,0.52972,0.55352,0.65365,0.51927,0.41165,0.69146,0.44744,0.46526,0.0056,0.01441,0.07813,0.54627,0.54762,0.59452,0.09485,0.01434,0.00313,0.4902,0.38889,0.40645,0.04326,0.65909,0.26667,0.43125,0.88918,0.74526,0.0412,0.61538,0.72941,0.14658,1
MUSK-213,0.42446,0.02357,0.09237,0.54779,0.93239,0.6224,0.57292,0.13842,0.5252,0.5498,0.0232,0.4023,0.52745,0.15714,0.02439,0.04532,0.8,0.35698,0.3703,0.0407,0.54656,0.48204,0.58145,0.69634,0.41011,0.50617,0.70718,0.31833,0.49533,0.53155,0.00325,0.17808,0.33528,0.59637,0.32898,0.2,0.00752,0.55182,0.116,0.59189,0.09559,0.55966,0.57734,0.07311,0.18158,0.01325,0.45693,0.57506,0.34298,0.38398,0.46618,0.49858,0.52877,0.02797,0.64247,0.38254,0.64912,0.15571,0.57627,0.69907,0.14783,0.00272,0.57542,0.54436,0.48689,0.28796,0.00234,0.33711,1,0.39167,0.07782,0.09677,0.17802,0.31556,0.14356,0.07143,0.6088,0.06513,0.40606,0.03023,0.54649,0.49185,0.52456,0.48997,0.6,0.55527,0.41745,0.15409,0.43796,0.48028,0,0.12834,0.29096,0.47024,0.37168,0.62069,0.5442,0.56364,0,0.59231,0.06376,0.54636,0.08418,0.05542,0.05627,0.04936,0.0858,0.48986,0.01617,0.12931,0.0542,0.56367,0.54258,0.56011,0.5,0.5467,0.55131,0.71098,0.67647,0.65722,0.46154,0.64691,0.50244,0.40498,0.04762,0.43646,0.79167,0.57987,0.64871,0.47353,0.23504,0.3,0.49799,0.40152,0.26049,0.33533,0.6615,0.49541,0.59115,0.50304,0.49624,0.52342,0.54178,0.55589,0.0056,0.02017,0.09375,0.42687,0.43155,0.67123,0.24119,0.34767,0.22571,0.16078,0.45098,0.04194,0.03817,0.12374,0.50256,0.51875,0.73087,0.66396,0.01498,0.60256,0.75,0.20847,1
MUSK-219,0.39568,0.01684,0.07229,0.54779,0,0.6224,0.58073,0.07399,0.52255,0.5498,0.01392,0.13985,0.52267,0.04524,0.02439,0.0423,0.78571,0.11086,0.13069,0.04457,0.27733,0.47605,0.30769,0.70157,0.41011,0.51852,0.67956,0.3119,0.49844,0.53398,0.00325,0.5,0.32653,0.5941,0.32898,0.23636,0.00752,0.52381,0.052,0.55946,0.05882,0.65909,0.57516,0.02594,0.05,0.01104,0.22472,0.38931,0.12472,0.38398,0.20841,0.47025,0.4274,0.0303,0.64516,0.23701,0.6416,0.14187,0.5791,0.70139,0.14493,0.02446,0.57542,0.54436,0.48689,0.26702,0.00234,0.28895,0.29499,0.33889,0.06226,0.05242,0.13626,0.1,0.14356,0.07143,0.62592,0.02101,0.14141,0.03488,0.31293,0.50272,0.26523,0.48997,0.60494,0.57841,0.36137,0.18868,0.44161,0.4826,0,0.3262,0.29096,0.46429,0.40708,0.36946,0.5442,0.56883,0,0.57949,0.04698,0.50662,0.08163,0.02892,0.02302,0.04292,0.08876,0.51304,0.01848,0.03161,0.03523,0.30063,0.29684,0.32787,0.50221,0.54442,0.5537,0.7341,0.67892,0.63456,0.46684,0.64948,0.5,0.3271,0.05102,0.38674,0.79167,0.57987,0.64655,0.47647,0.29915,0.03226,0.20683,0.12689,0.07726,0.29341,0.63824,0.37615,0.35938,0.24341,0.25188,0.49036,0.53369,0.55589,0.0056,0.01729,0.10156,0.37612,0.37798,0.63836,0.24119,0.34767,0.22571,0.08235,0.6732,0.05806,0.03562,0.10606,0.48974,0.56563,0.72032,0.5935,0.01498,0.60256,0.75882,0.24104,1
MUSK-219,0.40288,0.3266,0.4257,0.00735,0,0.14844,0.53385,0.15513,0.60477,0.50199,0.14385,0.24521,0.51551,0.13333,0.02168,0.03625,0.58286,0.47894,0.14257,0.08333,0.50607,0.47605,0.43439,0.52618,0.34551,0.61481,0.51657,0.33119,0.1433,0.54126,0.01623,0.95205,0.02332,0.66667,0.09399,0.18545,0,0.70028,0.488,0.58378,0.53676,0.67614,0.54466,0.10142,0.10263,0.08389,0.07865,0.71756,0.14254,0.3039,0.37477,0.52691,0.50411,0.12821,0.35484,0.45946,0.53634,0.12457,0.16384,0.68056,0,0.69293,0.2514,0.44604,0.01873,0.27225,0.00234,0.60057,0.33628,0.53611,0.49805,0.31048,0.23077,0.20889,0.10891,0.07143,0.53056,0.16597,0.19596,0.04651,0.57823,0.46196,0.37917,0.11461,0.54815,0.58869,0.4891,0.50314,0.06934,0.38283,0.06757,0.76471,0.00282,0.53373,0.41593,0.0468,0.05525,0.42857,0.41379,0.48462,0.51342,0.60265,0.07398,0.04337,0.03581,0.16738,0.07396,0.73043,0.01386,0.05172,0.03523,0.4739,0.52555,0.4918,0.53319,0.69704,0.46301,0.78613,0.62745,0.51275,0.44032,0.36082,0.31951,0.04361,0.82313,0.46961,0.79167,0.61488,0.67457,0.00588,0.58974,0.11613,0.51606,0.3428,0.27152,0.52695,0.52196,0.55352,0.49219,0.30832,0.30263,0.68044,0.469,0.46224,0.0056,0.01729,0.11719,0.5194,0.52083,0.51781,0.10569,0.00717,0,0.47059,0.88562,0.63548,0.02545,0.61616,0.25385,0.375,0.34301,0.52575,0.18352,0.73077,0.80588,0.49837,1
MUSK-224,0.40288,0.00673,0.08835,0.54412,0,0.63542,0.61198,0.4463,0.56764,0.54582,0.30626,0.41379,0.47971,0.37619,0.25745,0.04532,0.68857,0.38581,0.38218,0.21318,0.45344,0.52395,0.42534,0.70681,0.43539,0.49877,0.64917,0.11254,0.5296,0.56553,0.00325,0.46918,0.32653,0.61678,0.33943,0.24,0.01003,0.45658,0.052,0.5973,0.04779,0.65057,0.56209,0.39387,0.31579,0.0596,0.18727,0.62087,0.41203,0.35113,0.4479,0.48725,0.47945,0.08159,0.64516,0.46778,0.64411,0.08651,0.59322,0.71991,0.16232,0.02174,0.57542,0.54916,0.48315,0.26178,0.00234,0.30028,0.39528,0.38056,0.05837,0.05242,0.34725,0.36667,0.24505,0.07143,0.61125,0.32353,0.43232,0.33488,0.45578,0.56522,0.50688,0.50143,0.61975,0.58612,0.2866,0.17925,0.4635,0.48724,0,0.30481,0.29944,0.44841,0.39381,0.38424,0.56906,0.46753,0.00493,0.61538,0.02685,0.49669,0.28316,0.3253,0.32225,0.22532,0.31953,0.75652,0.17783,0.29023,0.27371,0.45094,0.38686,0.4071,0.50442,0.51936,0.57518,0.64162,0.65196,0.54674,0.49867,0.65464,0.5,0.33956,0.05102,0.40884,0.80392,0.60832,0.65086,0.47941,0.2906,0.03548,0.41365,0.35038,0.35982,0.17964,0.43152,0.19878,0.44792,0.44016,0.47556,0.55096,0.59838,0.56495,0.0056,0.01729,0.10938,0.38209,0.35119,0.64658,0.2439,0.3405,0.22884,0.07451,0.65686,0.04839,0.03053,0.08586,0.48974,0.56563,0.72296,0.58808,0.01498,0.59615,0.75,0.23453,1
MUSK-224,0.41007,0.33333,0.43373,0.13603,0,0.3099,0.55469,0.34606,0.6313,0.4741,0.31787,0.26628,0.36516,0.34762,0.27371,0.03323,0.58571,0.45455,0.28515,0.39341,0.49798,0.50599,0.42986,0.5445,0.55337,0.61481,0.53867,0.30547,0.13707,0.58738,0.01948,0.95548,0.01458,0.71202,0.09399,0.18909,0.01253,0.70588,0.492,0.58649,0.54412,0.66193,0.45534,0.39151,0.25789,0.06181,0.07865,0.72265,0.37862,0.51745,0.35283,0.56091,0.51507,0.08858,0.60484,0.43867,0.56391,0.12111,0.22316,0.62731,0.0029,0.69565,0.24022,0.60911,0.03371,0.27225,0.00234,0.6289,0.35103,0.55,0.49805,0.31452,0.32527,0.29556,0.39851,0.06349,0.56479,0.30042,0.27475,0.27907,0.58503,0.48641,0.35756,0.5043,0.4716,0.60154,0.4891,0.44969,0.13869,0.52436,0.07568,0.7754,0,0.43452,0.40708,0.04433,0.14917,0.44675,0.41872,0.5,0.52013,0.59934,0.32653,0.34699,0.31714,0.16094,0.06509,0.73913,0.23557,0.26437,0.28726,0.46764,0.53771,0.50546,0.45575,0.52164,0.63962,0.78613,0.64706,0.52691,0.49867,0.45361,0.4,0.05296,0.84354,0.50276,0.71814,0.65864,0.59483,0.00588,0.58974,0.15484,0.50402,0.32765,0.37307,0.5509,0.51938,0.56575,0.48958,0.30832,0.29135,0.6832,0.47709,0.4713,0.0056,0.01441,0.11719,0.5194,0.52083,0.53699,0.10027,0.01075,0,0.46667,0.88235,0.62581,0.02545,0.66919,0.56154,0.36875,0.31926,0.51762,0.19476,0.73718,0.80588,0.50489,1
MUSK-227,0.3741,0.02357,0.06024,0.12868,0,0.29427,0.54948,0.56563,0.52255,0.46813,0.36891,0.43487,0.37709,0.34286,0.28997,0.06949,0.75714,0.4878,0.56634,0.40698,0.47166,0.49102,0.61538,0.58639,0.53371,0.54321,0.6547,0.42765,0.11215,0.59709,0.00325,0.70205,0.30321,0.71202,0.05744,0.17455,0.00752,0.59944,0.028,0.5027,0.06618,0.71875,0.45969,0.39387,0.49737,0.22296,0.15356,0.57252,0.58797,0.50719,0.40219,0.51558,0.53425,0.23543,0.56183,0.40956,0.61153,0.16609,0.21469,0.64583,0.0029,0.11141,0.53631,0.60432,0.01498,0.26178,0.00234,0.31728,0.03245,0.30556,0.05837,0.08871,0.34505,0.40222,0.42822,0.11111,0.61858,0.32983,0.52929,0.32791,0.44444,0.47283,0.47348,0.47278,0.49136,0.56555,0.36449,0.41824,0.11679,0.52436,0,0.48663,0.02825,0.43651,0.45575,0.06897,0.13536,0.61299,0.00985,0.5359,0.10403,0.56623,0.32908,0.33976,0.32225,0.13948,0.0503,0.52754,0.3164,0.60632,0.50136,0.54697,0.48905,0.53825,0.4469,0.48975,0.63246,0.77168,0.67157,0.64306,0.50398,0.39948,0.38537,0.06542,0.14626,0.23757,0.73284,0.66302,0.6056,0.00294,0.44017,0.00323,0.50602,0.40341,0.39514,0.3503,0.68217,0.37615,0.63021,0.4787,0.48308,0.49311,0.50674,0.60121,0.0028,0.01153,0.0625,0.33731,0.36012,0.59452,0.16531,0.00358,0.00313,0.18431,0.79085,0.3,0.05344,0.65152,0.54103,0.575,0.66491,0.59892,0.01498,0.65385,0.8,0.29642,1
MUSK-227,0.35252,0.00337,0.0241,0.16912,0,0.54948,0.53385,0.40573,0.55968,0.60757,0.5174,0.44253,0.50119,0.38571,0.65041,0.02115,0.73143,0.51885,0.39208,0.35659,0.44534,0.51198,0.42534,0.57853,0.54213,0.63704,0.43646,0.23473,0.19003,0.60437,0.00325,0.69521,0.25073,0.69615,0.07572,0.18909,0.04511,0.52941,0.032,0.33784,0.01103,0.71875,0.52288,0.39151,0.43947,0.39514,0.14981,0.48601,0.38085,0.51745,0.46252,0.52975,0.53151,0.10723,0.63441,0.4948,0.50877,0.07958,0.37853,0.62731,0.0029,0.11141,0.49721,0.71942,0.08989,0.27225,0.00234,0.24363,0.0354,0.18611,0.01167,0.08871,0.49451,0.4,0.56188,0.06349,0.62836,0.37395,0.45253,0.28837,0.40363,0.48641,0.49902,0.57593,0.57778,0.59897,0.17134,0.49371,0.16423,0.63573,0,0.47059,0.01412,0.4127,0.4646,0.12069,0.35635,0.59221,0.00985,0.42821,0.00336,0.5596,0.59184,0.5012,0.46547,0.33906,0.0503,0.57101,0.5358,0.44253,0.32791,0.42797,0.37226,0.43443,0.55752,0.59681,0.64678,0.7659,0.60539,0.43059,0.51459,0.48196,0.52195,0.02804,0.12245,0.14365,0.64951,0.66302,0.46983,0.00588,0.5,0.00968,0.42771,0.40341,0.43267,0.28144,0.62532,0.30275,0.53646,0.42596,0.45677,0.38843,0.44744,0.571,0.0028,0.01441,0.14063,0.19701,0.20536,0.37808,0.15989,0.01075,0.00313,0.18039,0.78758,0.28387,0.01527,0.52525,0.71538,0.58438,0.66755,0.59621,0.04494,0.66026,0.80294,0.34202,1
