@relation 'Libras Movement.arff'

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
1,0.55173,1,0.55,1,0.5566,1,0.55662,1,0.56508,1,0.5633,1,0.56369,1,0.56731,1,0.5641,1,0.55591,1,0.5505,1,0.52786,1,0.42857,1,0.58591,0.98923,0.55774,0.9695,0.5,0.95834,0.40968,0.90323,0.37123,0.85789,0.4,0.82134,0.46253,0.80211,0.5,0.78841,0.52014,0.77995,0.55705,0.76213,0.56369,0.74822,0.53107,0.74943,0.54371,0.72893,0.66452,0.69476,0.66038,0.66058,0.66668,0.63529,0.67593,0.56937,0.68307,0.54177,0.69679,0.5199,0.69382,0.50599,0.66107,0.51157,0.59366,0.50454,0.50308,0.52248,0.40362,0.52092,0.31675,0.49895,0.28307,0.44842,0.31003,0.37983,0.31594,0.33757,0.34639,0.32179,0.37026,0.30297,0.38069,0.28405,0.41425,12
0.91954,0.48903,0.91762,0.4875,0.91781,0.49057,0.91972,0.49057,0.91475,0.49842,0.9186,0.49683,0.91375,0.49682,0.90466,0.48397,0.89671,0.46154,0.89099,0.46326,0.88783,0.45928,0.88426,0.42951,0.89009,0.33928,0.89384,0.42536,0.88362,0.39155,0.86274,0.3363,0.84954,0.26773,0.79653,0.23412,0.74678,0.24333,0.704,0.27036,0.68073,0.29412,0.67002,0.31879,0.66259,0.37584,0.66262,0.42038,0.66033,0.42938,0.66437,0.45082,0.66059,0.57097,0.66515,0.58177,0.64692,0.60124,0.61411,0.64197,0.5622,0.67385,0.52029,0.72303,0.47541,0.74719,0.44364,0.72829,0.43981,0.69165,0.41136,0.64505,0.42612,0.5753,0.43096,0.48691,0.41929,0.46825,0.39157,0.51368,0.35193,0.48466,0.34182,0.46084,0.34623,0.42566,0.33465,0.37533,0.30545,0.3351,12
0.90345,0.61756,0.90617,0.61563,0.90411,0.6195,0.90367,0.62265,0.90783,0.59683,0.90931,0.56645,0.90909,0.53821,0.8907,0.50962,0.87088,0.45833,0.84834,0.41215,0.82577,0.37785,0.79399,0.3541,0.7694,0.30102,0.73885,0.41126,0.70043,0.42817,0.66012,0.44345,0.63658,0.45806,0.59553,0.50502,0.59174,0.57667,0.616,0.63191,0.65963,0.66993,0.6801,0.68121,0.66504,0.7047,0.61165,0.70064,0.56057,0.63559,0.51954,0.62569,0.48747,0.72904,0.47153,0.67924,0.43507,0.62929,0.38353,0.59877,0.32297,0.55692,0.29356,0.55102,0.28572,0.51966,0.25899,0.45938,0.23842,0.39194,0.18636,0.32407,0.1863,0.30723,0.17155,0.34031,0.16562,0.42592,0.16,0.58663,0.14592,0.68712,0.15711,0.78916,0.16293,0.87464,0.1505,0.93029,0.11089,0.97626,12
0.86207,0.50157,0.86499,0.5,0.86302,0.49999,0.86009,0.50314,0.85715,0.50793,0.85582,0.51266,0.84848,0.50636,0.83256,0.49999,0.81925,0.4936,0.81279,0.52396,0.79713,0.49186,0.7801,0.45901,0.77156,0.37756,0.75584,0.49859,0.7306,0.50422,0.70806,0.49106,0.7014,0.47418,0.67494,0.48829,0.66151,0.51333,0.65333,0.57003,0.66754,0.58497,0.66498,0.60403,0.65281,0.64094,0.63592,0.63694,0.6152,0.58475,0.5931,0.56831,0.57175,0.6742,0.54897,0.64151,0.51253,0.61371,0.4847,0.58951,0.44737,0.55385,0.41766,0.56269,0.38408,0.5618,0.34532,0.54901,0.33101,0.54756,0.3,0.55555,0.31477,0.55422,0.30753,0.53927,0.28721,0.60053,0.25053,0.73861,0.19528,0.80368,0.16985,0.85242,0.17311,0.87464,0.16832,0.83914,0.1537,0.82322,12
0.93334,0.54859,0.93363,0.5375,0.93379,0.54717,0.93349,0.54717,0.93318,0.55556,0.93256,0.55697,0.93007,0.55732,0.92093,0.56731,0.91784,0.56731,0.91468,0.56869,0.91886,0.58959,0.9213,0.60328,0.93104,0.5204,0.9448,0.64789,0.95044,0.58872,0.94336,0.47322,0.93981,0.32903,0.90074,0.2107,0.85272,0.15333,0.79466,0.14007,0.73879,0.15034,0.68514,0.20134,0.65525,0.32215,0.65049,0.45542,0.6532,0.50848,0.64368,0.55738,0.61504,0.71613,0.58998,0.71069,0.55808,0.66978,0.53177,0.61728,0.49521,0.53845,0.46778,0.49271,0.44497,0.4382,0.42685,0.36415,0.42361,0.26514,0.39318,0.16358,0.38757,0.10843,0.35565,0.14398,0.30608,0.21164,0.25684,0.35867,0.20601,0.47547,0.18471,0.61144,0.19959,0.69971,0.19802,0.76139,0.18094,0.781,12
0.90575,0.57994,0.91075,0.57499,0.9064,0.58176,0.90597,0.58176,0.90783,0.58095,0.91163,0.56645,0.90442,0.55414,0.89303,0.55769,0.87558,0.4936,0.84834,0.41534,0.81384,0.36482,0.77546,0.34098,0.74785,0.31377,0.7155,0.46761,0.68104,0.52394,0.66231,0.57142,0.67593,0.60323,0.65509,0.65551,0.61499,0.71667,0.552,0.75895,0.50924,0.77452,0.47858,0.77181,0.46211,0.74161,0.44903,0.65924,0.45606,0.51977,0.46897,0.43715,0.4738,0.45161,0.4738,0.37736,0.44419,0.32088,0.39764,0.29939,0.33253,0.28923,0.27446,0.35568,0.22951,0.42978,0.19185,0.48179,0.19907,0.52161,0.19318,0.57099,0.23769,0.61445,0.25523,0.62303,0.25157,0.70634,0.21895,0.90882,0.15451,0.96932,0.12102,0.96989,0.12016,0.90962,0.12079,0.79088,0.12451,0.69921,12
0.90575,0.80878,0.91533,0.8,0.91324,0.80503,0.91056,0.80818,0.90553,0.82222,0.88838,0.86076,0.8881,0.82803,0.88606,0.75641,0.88263,0.68269,0.88152,0.63578,0.87589,0.58959,0.86343,0.54753,0.85992,0.43623,0.84713,0.54366,0.82112,0.52394,0.77777,0.49106,0.75001,0.45161,0.69975,0.4515,0.66408,0.47666,0.63201,0.52769,0.63325,0.57516,0.64483,0.62751,0.65525,0.68793,0.65049,0.70701,0.64133,0.66102,0.62758,0.67486,0.60364,0.82259,0.58087,0.82704,0.55353,0.83178,0.5247,0.84877,0.48086,0.85231,0.43915,0.87463,0.39579,0.87922,0.36691,0.85434,0.37499,0.80404,0.36818,0.74073,0.39614,0.63555,0.38913,0.52356,0.36898,0.48942,0.33684,0.53192,0.29185,0.51226,0.26327,0.51506,0.25865,0.52186,0.23961,0.50401,0.21012,0.52243,12
0.87817,0.83699,0.88101,0.83437,0.879,0.84591,0.87615,0.84906,0.87789,0.85079,0.8814,0.82911,0.87879,0.80255,0.86978,0.78525,0.86385,0.76602,0.86019,0.72525,0.85681,0.69382,0.85648,0.65573,0.86638,0.5204,0.87049,0.6338,0.86854,0.59999,0.84967,0.55059,0.84028,0.50323,0.79901,0.49498,0.76227,0.51667,0.73066,0.55375,0.72295,0.58823,0.72796,0.61409,0.7335,0.65772,0.73544,0.67197,0.73159,0.63277,0.72414,0.63934,0.70615,0.79033,0.68564,0.80503,0.64464,0.81931,0.60706,0.8642,0.54545,0.86769,0.5012,0.88339,0.46838,0.86798,0.45803,0.82353,0.47454,0.77233,0.47273,0.71296,0.49465,0.61747,0.5,0.50524,0.48638,0.47618,0.45263,0.51368,0.39055,0.49999,0.34607,0.50301,0.31976,0.50438,0.29307,0.50134,0.26459,0.53034,12
0.83449,0.81192,0.83753,0.80313,0.83333,0.80818,0.83028,0.80504,0.82719,0.79047,0.82326,0.76899,0.82051,0.74204,0.81628,0.71474,0.8169,0.67307,0.81517,0.63578,0.81384,0.60587,0.81714,0.57049,0.8276,0.46429,0.83015,0.58872,0.81681,0.56901,0.79085,0.52976,0.76852,0.48709,0.71961,0.47826,0.68993,0.51,0.66667,0.56026,0.67019,0.59805,0.68261,0.63087,0.68459,0.6745,0.67476,0.68471,0.66508,0.64407,0.65977,0.65574,0.64692,0.81613,0.62642,0.82704,0.58541,0.84112,0.55059,0.85803,0.48325,0.87384,0.43437,0.89504,0.41218,0.89326,0.39568,0.85995,0.41203,0.80692,0.40681,0.73765,0.43469,0.63855,0.44352,0.52879,0.42977,0.5,0.39157,0.54711,0.33691,0.52454,0.30361,0.52409,0.29124,0.52478,0.27129,0.52279,0.2393,0.55673,12
0.79081,0.81505,0.78947,0.83125,0.78995,0.83019,0.78899,0.8239,0.78111,0.82222,0.77675,0.78165,0.77855,0.73886,0.76977,0.69551,0.76057,0.64103,0.75118,0.58786,0.74225,0.55375,0.73148,0.53115,0.72845,0.43877,0.71338,0.56901,0.69182,0.57747,0.67103,0.59226,0.66205,0.59999,0.6278,0.6388,0.5969,0.69333,0.57601,0.7557,0.57784,0.79739,0.57934,0.82214,0.55745,0.85906,0.5267,0.83439,0.50119,0.75423,0.47816,0.73223,0.44647,0.8484,0.42825,0.79559,0.41458,0.74143,0.40471,0.69136,0.38756,0.64615,0.38425,0.63557,0.36534,0.61517,0.33333,0.57423,0.31018,0.5389,0.25681,0.50308,0.25053,0.48495,0.25314,0.47382,0.239,0.53439,0.21263,0.68389,0.17167,0.76381,0.16773,0.83735,0.18534,0.84256,0.14455,0.83378,0.09339,0.99472,12
0.88046,0.79311,0.88559,0.7875,0.879,0.79874,0.87845,0.78617,0.87789,0.79047,0.87907,0.79114,0.87645,0.793,0.86279,0.76923,0.85211,0.71474,0.8436,0.66134,0.83771,0.61563,0.83102,0.55409,0.82328,0.42347,0.80467,0.51267,0.77371,0.51267,0.73638,0.52976,0.72454,0.54838,0.69231,0.59197,0.677,0.66,0.65867,0.73289,0.64644,0.78431,0.62971,0.82214,0.60147,0.85906,0.5631,0.82803,0.52969,0.71186,0.51264,0.63934,0.48292,0.67742,0.49202,0.60062,0.49885,0.52959,0.48941,0.46913,0.44018,0.42154,0.37232,0.44898,0.29274,0.48315,0.23502,0.5014,0.22685,0.5562,0.22727,0.60185,0.27409,0.62952,0.28452,0.62042,0.26205,0.68254,0.18315,0.84802,0.11802,0.90183,0.07431,0.90362,0.07128,0.86589,0.06733,0.76943,0.05058,0.72823,12
0.823,0.7743,0.82609,0.76874,0.82192,0.77987,0.8211,0.77988,0.82028,0.76508,0.81395,0.73101,0.80652,0.68471,0.79535,0.64744,0.79812,0.57692,0.79384,0.52077,0.78043,0.48209,0.75001,0.45574,0.7263,0.39541,0.69639,0.53521,0.67027,0.57183,0.64487,0.59226,0.63195,0.6129,0.6005,0.64213,0.5814,0.69667,0.552,0.75244,0.53562,0.79085,0.52897,0.79529,0.49878,0.79194,0.46845,0.74523,0.45369,0.64407,0.44827,0.5929,0.44419,0.65161,0.46242,0.5849,0.45557,0.52649,0.43529,0.48457,0.38038,0.44922,0.32697,0.48105,0.28338,0.52248,0.25899,0.56022,0.2662,0.59942,0.25681,0.62037,0.28908,0.64157,0.30334,0.62042,0.27044,0.66137,0.20842,0.79028,0.16309,0.83436,0.07643,0.86447,0.08554,0.80759,0.08911,0.71581,0.0856,0.68865,12
0.88735,0.60815,0.88787,0.60938,0.89041,0.61321,0.88303,0.6195,0.88479,0.63175,0.88372,0.63291,0.8881,0.62739,0.86512,0.63782,0.8615,0.62821,0.80805,0.61342,0.79953,0.6026,0.79167,0.57705,0.79957,0.46939,0.81104,0.59999,0.81035,0.57465,0.79521,0.52976,0.78704,0.47742,0.7469,0.45819,0.7106,0.47,0.68,0.49837,0.67282,0.51961,0.67254,0.53356,0.66748,0.57048,0.65776,0.57325,0.6437,0.54802,0.64138,0.55464,0.63553,0.69678,0.63326,0.7044,0.61503,0.72586,0.6,0.75927,0.57177,0.77846,0.52744,0.82507,0.48946,0.86517,0.45803,0.86834,0.43518,0.86167,0.39773,0.84259,0.40256,0.78313,0.39331,0.68063,0.37526,0.68254,0.36631,0.79028,0.33476,0.78221,0.32484,0.77712,0.33809,0.74927,0.32673,0.69168,0.31518,0.65435,12
0.87126,0.67712,0.83295,0.67187,0.81507,0.65723,0.80046,0.67611,0.79263,0.66984,0.78139,0.63608,0.76457,0.60191,0.74186,0.57372,0.71831,0.52885,0.6872,0.49841,0.65632,0.48534,0.63426,0.48853,0.63362,0.43877,0.62632,0.59436,0.60992,0.62253,0.59259,0.63095,0.58333,0.63547,0.54591,0.65218,0.52197,0.69999,0.496,0.76222,0.49868,0.80065,0.50881,0.81879,0.49878,0.82887,0.47572,0.82803,0.44655,0.76553,0.43448,0.75956,0.41913,0.90968,0.40319,0.8805,0.3713,0.86604,0.33883,0.8642,0.29904,0.85231,0.27208,0.86297,0.25761,0.85955,0.23502,0.83193,0.24768,0.79251,0.25,0.75308,0.28694,0.66867,0.2887,0.57068,0.27464,0.55026,0.2421,0.60487,0.19742,0.58589,0.18047,0.59037,0.20774,0.5656,0.20792,0.53083,0.20233,0.49604,12
0.91954,0.71474,0.93135,0.7,0.92009,0.69183,0.90597,0.67611,0.86637,0.67619,0.85116,0.68355,0.83216,0.62739,0.79303,0.57051,0.76057,0.51603,0.72274,0.49202,0.6802,0.49512,0.64352,0.5082,0.63793,0.45918,0.63482,0.62816,0.62284,0.66478,0.60348,0.68453,0.5926,0.7,0.54838,0.7525,0.51939,0.8,0.45601,0.81759,0.45646,0.85947,0.45844,0.88255,0.44254,0.90268,0.39806,0.86942,0.36341,0.76553,0.34712,0.72677,0.32574,0.83226,0.32119,0.77358,0.30979,0.72897,0.29412,0.69444,0.26555,0.65846,0.24821,0.66764,0.23185,0.65731,0.22302,0.64426,0.24074,0.60519,0.21818,0.56789,0.2334,0.53313,0.21549,0.51047,0.1761,0.56349,0.11789,0.72645,0.03863,0.80981,0,0.91567,0,1,0,1,0,1,12
0.87357,0.73668,0.88559,0.73437,0.88585,0.73584,0.87156,0.74528,0.8894,0.74921,0.87675,0.75316,0.8881,0.73886,0.88838,0.71153,0.85211,0.6923,0.83175,0.6933,0.82817,0.70033,0.82408,0.65902,0.82328,0.5204,0.81953,0.62816,0.8082,0.59718,0.78431,0.55655,0.76852,0.5129,0.71465,0.50167,0.66408,0.52334,0.624,0.56351,0.61213,0.60458,0.60957,0.63759,0.61369,0.67114,0.60679,0.68471,0.59383,0.63277,0.57701,0.63934,0.57859,0.80968,0.57404,0.83019,0.53986,0.87227,0.50588,0.91667,0.46172,0.94154,0.42721,0.97958,0.39344,1,0.37171,1,0.37499,0.99136,0.35682,0.98148,0.36831,0.90964,0.36192,0.78534,0.34172,0.76719,0.31369,0.85107,0.27253,0.82515,0.2569,0.80422,0.27902,0.78717,0.28911,0.72922,0.28794,0.69657,12
0.94254,0.63323,0.94279,0.63438,0.92923,0.64151,0.92661,0.63837,0.89631,0.64445,0.88372,0.63608,0.8648,0.63376,0.83954,0.64423,0.83334,0.61858,0.82227,0.63898,0.80669,0.61238,0.79861,0.58361,0.80172,0.46683,0.79617,0.58028,0.78017,0.55774,0.75163,0.52083,0.72917,0.47742,0.66501,0.47157,0.60724,0.50001,0.56,0.55048,0.54353,0.58823,0.54659,0.61745,0.54767,0.66779,0.55096,0.6656,0.55344,0.63277,0.55403,0.653,0.56036,0.79678,0.55125,0.79874,0.51253,0.82867,0.48,0.86728,0.4378,0.90153,0.39141,0.95044,0.35598,0.97472,0.33333,0.97199,0.33565,0.94813,0.32045,0.91667,0.33618,0.83433,0.33055,0.71728,0.31027,0.7037,0.27789,0.78724,0.2339,0.773,0.2293,0.75,0.2607,0.70846,0.27129,0.64075,0.27432,0.5963,12
0.84828,0.64577,0.84668,0.64063,0.82876,0.64151,0.80735,0.64152,0.79954,0.66349,0.77907,0.65507,0.75758,0.63057,0.72791,0.61539,0.70892,0.58653,0.68483,0.55591,0.66349,0.53747,0.63889,0.52459,0.63578,0.45663,0.61571,0.60845,0.59052,0.63099,0.56427,0.63989,0.55093,0.63547,0.51364,0.64549,0.49354,0.68001,0.47733,0.72964,0.48813,0.77124,0.49622,0.79866,0.49389,0.82215,0.4466,0.793,0.43706,0.72035,0.42069,0.70492,0.40547,0.82904,0.40546,0.79874,0.38496,0.78505,0.35059,0.76235,0.3134,0.73231,0.29116,0.73178,0.27869,0.72754,0.26379,0.70027,0.27778,0.65706,0.26591,0.6142,0.28908,0.53615,0.28243,0.45549,0.26416,0.44445,0.23369,0.51368,0.18669,0.53375,0.16985,0.57832,0.17923,0.61807,0.17822,0.63002,0.16537,0.65699,12
0.68736,0.64264,0.68878,0.63125,0.67808,0.61006,0.66055,0.56291,0.62673,0.50158,0.58605,0.44303,0.54545,0.40446,0.49768,0.38783,0.45539,0.3782,0.41943,0.38659,0.38663,0.41043,0.38195,0.43934,0.40733,0.41326,0.41189,0.58028,0.40733,0.61408,0.4074,0.63095,0.40741,0.64516,0.3722,0.6622,0.34626,0.69,0.32266,0.73289,0.33246,0.7647,0.35516,0.77852,0.35696,0.80202,0.35195,0.7707,0.32779,0.69774,0.31035,0.66667,0.28474,0.75161,0.25968,0.68553,0.22779,0.6324,0.19295,0.59877,0.16507,0.55385,0.15275,0.54519,0.14754,0.5309,0.12709,0.49019,0.13889,0.43804,0.11591,0.37038,0.12848,0.31025,0.11506,0.26439,0.09224,0.28572,0.06316,0.37386,0.02146,0.43558,0.00849,0.51807,0.01833,0.59184,0.0198,0.61662,0.01556,0.65963,12
0.6115,0.66144,0.61556,0.65625,0.61416,0.66038,0.61239,0.66038,0.6129,0.65398,0.59768,0.62342,0.57342,0.57643,0.53953,0.53205,0.50469,0.49038,0.46919,0.46007,0.43675,0.45277,0.42362,0.45901,0.43965,0.41836,0.44161,0.57465,0.42888,0.59436,0.41612,0.60417,0.40278,0.62257,0.36724,0.67558,0.34109,0.71999,0.31467,0.76547,0.31926,0.78105,0.34256,0.78858,0.34474,0.79194,0.33252,0.75478,0.32067,0.66667,0.31264,0.62841,0.30068,0.70645,0.29613,0.65409,0.28929,0.60124,0.28,0.56173,0.25598,0.51077,0.23628,0.5102,0.2178,0.50281,0.18466,0.47619,0.16899,0.4438,0.13637,0.41667,0.16274,0.38855,0.17155,0.36388,0.17191,0.41534,0.17263,0.54407,0.15236,0.60736,0.15499,0.66867,0.17311,0.70846,0.1703,0.70241,0.15564,0.71767,12
0.70575,0.58621,0.70938,0.58438,0.70776,0.5849,0.70642,0.5912,0.70507,0.59365,0.70233,0.59177,0.69697,0.57006,0.67674,0.53205,0.65024,0.47436,0.61849,0.42492,0.58234,0.38763,0.55787,0.36393,0.55388,0.31633,0.53928,0.43944,0.51724,0.45352,0.50109,0.45238,0.4838,0.44516,0.43921,0.47491,0.41344,0.52334,0.39467,0.57981,0.3905,0.61764,0.4005,0.64094,0.40587,0.67114,0.39806,0.67834,0.38955,0.62712,0.37931,0.61476,0.35991,0.7258,0.34624,0.69811,0.32118,0.68225,0.29412,0.66667,0.26555,0.62769,0.25776,0.61516,0.25528,0.58147,0.2494,0.52662,0.26852,0.45822,0.26364,0.37655,0.2955,0.31325,0.29289,0.26963,0.25367,0.26455,0.19158,0.31915,0.12447,0.34662,0.09979,0.38856,0.11608,0.39651,0.12278,0.39678,0.12257,0.42744,12
0.68736,0.64264,0.68878,0.63125,0.67808,0.61006,0.66055,0.56291,0.62673,0.50158,0.58605,0.44303,0.54545,0.40446,0.49768,0.38783,0.45539,0.3782,0.41943,0.38659,0.38663,0.41043,0.38195,0.43934,0.40733,0.41326,0.41189,0.58028,0.40733,0.61408,0.4074,0.63095,0.40741,0.64516,0.3722,0.6622,0.34626,0.69,0.32266,0.73289,0.33246,0.7647,0.35516,0.77852,0.35696,0.80202,0.35195,0.7707,0.32779,0.69774,0.31035,0.66667,0.28474,0.75161,0.25968,0.68553,0.22779,0.6324,0.19295,0.59877,0.16507,0.55385,0.15275,0.54519,0.14754,0.5309,0.12709,0.49019,0.13889,0.43804,0.11591,0.37038,0.12848,0.31025,0.11506,0.26439,0.09224,0.28572,0.06316,0.37386,0.02146,0.43558,0.00849,0.51807,0.01833,0.59184,0.0198,0.61662,0.01556,0.65963,12
0.6115,0.66144,0.61556,0.65625,0.61416,0.66038,0.61239,0.66038,0.6129,0.65398,0.59768,0.62342,0.57342,0.57643,0.53953,0.53205,0.50469,0.49038,0.46919,0.46007,0.43675,0.45277,0.42362,0.45901,0.43965,0.41836,0.44161,0.57465,0.42888,0.59436,0.41612,0.60417,0.40278,0.62257,0.36724,0.67558,0.34109,0.71999,0.31467,0.76547,0.31926,0.78105,0.34256,0.78858,0.34474,0.79194,0.33252,0.75478,0.32067,0.66667,0.31264,0.62841,0.30068,0.70645,0.29613,0.65409,0.28929,0.60124,0.28,0.56173,0.25598,0.51077,0.23628,0.5102,0.2178,0.50281,0.18466,0.47619,0.16899,0.4438,0.13637,0.41667,0.16274,0.38855,0.17155,0.36388,0.17191,0.41534,0.17263,0.54407,0.15236,0.60736,0.15499,0.66867,0.17311,0.70846,0.1703,0.70241,0.15564,0.71767,12
0.70575,0.58621,0.70938,0.58438,0.70776,0.5849,0.70642,0.5912,0.70507,0.59365,0.70233,0.59177,0.69697,0.57006,0.67674,0.53205,0.65024,0.47436,0.61849,0.42492,0.58234,0.38763,0.55787,0.36393,0.55388,0.31633,0.53928,0.43944,0.51724,0.45352,0.50109,0.45238,0.4838,0.44516,0.43921,0.47491,0.41344,0.52334,0.39467,0.57981,0.3905,0.61764,0.4005,0.64094,0.40587,0.67114,0.39806,0.67834,0.38955,0.62712,0.37931,0.61476,0.35991,0.7258,0.34624,0.69811,0.32118,0.68225,0.29412,0.66667,0.26555,0.62769,0.25776,0.61516,0.25528,0.58147,0.2494,0.52662,0.26852,0.45822,0.26364,0.37655,0.2955,0.31325,0.29289,0.26963,0.25367,0.26455,0.19158,0.31915,0.12447,0.34662,0.09979,0.38856,0.11608,0.39651,0.12278,0.39678,0.12257,0.42744,12
0.74483,0.78684,0.746,0.78438,0.74658,0.78931,0.74312,0.7956,0.73502,0.80636,0.71627,0.80697,0.68298,0.81529,0.63954,0.82051,0.59155,0.81089,0.5545,0.79873,0.52744,0.79804,0.52315,0.77705,0.55604,0.6301,0.57537,0.7662,0.59052,0.74084,0.60566,0.71429,0.63658,0.68709,0.64268,0.66889,0.66408,0.66333,0.69867,0.67101,0.7467,0.66013,0.78841,0.63422,0.81662,0.61073,0.83009,0.55414,0.82423,0.45763,0.8,0.39617,0.76537,0.41613,0.73577,0.3868,0.69247,0.39565,0.65412,0.43519,0.59569,0.47077,0.53461,0.53644,0.47776,0.55899,0.43405,0.53501,0.42361,0.47839,0.40455,0.38888,0.43254,0.29518,0.45188,0.23036,0.4717,0.209,0.48211,0.22797,0.49356,0.23312,0.52654,0.25904,0.57434,0.26823,0.61188,0.25469,0.63619,0.23219,13
0.68276,0.76176,0.68192,0.75624,0.68494,0.76415,0.6766,0.77044,0.65898,0.78412,0.63024,0.79114,0.59907,0.793,0.5628,0.78846,0.53756,0.76602,0.52132,0.74442,0.51073,0.72313,0.50001,0.7082,0.53017,0.56378,0.55202,0.68732,0.57327,0.6676,0.59913,0.63989,0.63658,0.60323,0.65757,0.59197,0.69251,0.58667,0.73066,0.59284,0.77573,0.5719,0.81612,0.54698,0.82885,0.53355,0.83253,0.47771,0.82185,0.39548,0.8046,0.34973,0.78132,0.39677,0.75171,0.38051,0.70386,0.38006,0.65882,0.40432,0.59569,0.42462,0.53937,0.47814,0.48244,0.50281,0.44364,0.47899,0.43287,0.42652,0.41591,0.34568,0.43897,0.26505,0.44979,0.21728,0.45912,0.20105,0.46316,0.22492,0.46996,0.227,0.50319,0.25904,0.55398,0.2828,0.59208,0.28149,0.62646,0.27441,13
0.67586,0.78997,0.67963,0.7875,0.67808,0.79245,0.67202,0.80189,0.64977,0.81905,0.60465,0.83544,0.55478,0.84076,0.5,0.82371,0.46948,0.80128,0.45261,0.76678,0.45108,0.73616,0.46991,0.69835,0.51294,0.56378,0.54353,0.69295,0.56466,0.69014,0.59694,0.66368,0.64352,0.63226,0.6675,0.62207,0.70026,0.60999,0.73066,0.59935,0.77308,0.55883,0.801,0.5,0.81418,0.45302,0.8131,0.39809,0.79098,0.32769,0.75632,0.29235,0.71755,0.32903,0.6811,0.3239,0.62186,0.33645,0.56235,0.3642,0.48325,0.36923,0.42482,0.40816,0.39344,0.40731,0.39088,0.35855,0.42824,0.28242,0.45228,0.18827,0.50964,0.12048,0.55231,0.10471,0.5891,0.10053,0.61473,0.12766,0.6352,0.1411,0.67091,0.15964,0.71079,0.15452,0.73466,0.14209,0.74514,0.11873,13
0.34942,0.7116,0.33867,0.7125,0.32191,0.70441,0.29817,0.68554,0.2765,0.66349,0.25117,0.63608,0.23776,0.60828,0.23489,0.58333,0.24648,0.55449,0.2654,0.53035,0.29356,0.52117,0.35649,0.52786,0.44397,0.45918,0.49682,0.59718,0.53017,0.59718,0.54249,0.60119,0.5625,0.56451,0.54094,0.53512,0.52455,0.50667,0.504,0.49837,0.49868,0.48039,0.4937,0.45638,0.47677,0.45637,0.4466,0.42994,0.42043,0.37571,0.40689,0.33607,0.38497,0.40001,0.3713,0.3868,0.35307,0.38006,0.34588,0.37655,0.33972,0.36001,0.35561,0.40233,0.38173,0.4382,0.41727,0.44538,0.47916,0.42363,0.51363,0.37346,0.57173,0.31627,0.60251,0.27225,0.60797,0.25397,0.59158,0.27052,0.5515,0.2546,0.52866,0.25603,0.51935,0.25073,0.49901,0.24933,0.47082,0.24802,13
