@relation Protein.arff

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute att901 numeric
@attribute att911 numeric
@attribute att921 numeric
@attribute att931 numeric
@attribute att941 numeric
@attribute att951 numeric
@attribute att961 numeric
@attribute att971 numeric
@attribute att981 numeric
@attribute att991 numeric
@attribute att1001 numeric
@attribute att1011 numeric
@attribute att1021 numeric
@attribute att1031 numeric
@attribute att1041 numeric
@attribute att1051 numeric
@attribute att1061 numeric
@attribute att1071 numeric
@attribute att1081 numeric
@attribute att1091 numeric
@attribute att1101 numeric
@attribute att1111 numeric
@attribute att1121 numeric
@attribute att1131 numeric
@attribute att1141 numeric
@attribute att1151 numeric
@attribute att1161 numeric
@attribute att1171 numeric
@attribute att1181 numeric
@attribute att1191 numeric
@attribute class {alfa,AmaisB,AsobreB,beta,small}

@data
0.30864,0.08511,0.43103,0.57979,0.51923,0.09441,0.18251,0.14136,0.48223,0.39234,0.24096,0.28671,0.26623,0.24818,0.32973,0.11976,0.31925,0.21519,0.33333,0.43243,0.17391,0.72632,0.34713,0.23469,0.65068,0.31452,0.2948,0.05118,0.46686,0.44207,0.77734,1,0.01553,0.56892,0.62723,0.64508,0.84685,0.20909,0.55183,0.65833,0.68194,0.9085,0.29197,0.30687,0.84091,0.24355,0.45706,0.56418,0.23958,0.60625,0.53947,0.58389,0.9085,0.01553,0.38095,0.52549,0.49273,0.86822,0.05118,0.48415,0.58734,0.77734,1,0.32166,0.41579,0.77454,0.22096,0.61486,0.62222,0.01587,0.33643,0.58009,0.59146,0.91847,0.05098,0.44371,0.52505,0.59653,0.95954,0.03711,0.42418,0.65022,0.76967,1,0.85246,0,0.14754,0,0.7218,0,0.01455,0.25468,0.5559,0.80536,0.993,0,0,0,0,0,0.05769,0.16293,0.25249,0.47368,1,0.26426,0.5782,0.24165,0.45283,0.65766,0.02381,0.38095,0.68069,0.57434,0.81622,0.04262,0.42105,0.48568,0.73871,0.97021,alfa
0.25514,0.11915,0.35632,0.27128,0.49038,0.25524,0.08745,0.41361,0.31472,0.4067,0.33735,0.31469,0.18182,0.29197,0.09189,0.40719,0.31925,0.5,0.1,0.40541,0.21889,0.36316,0.43908,0.56463,0.2911,0.47849,0.52023,0.08661,0.44092,0.47059,0.73633,1,0.02795,0.72682,0.58929,0.66667,0.8964,0.01818,0.48171,0.62222,0.74124,0.96078,0.63869,0.45279,0.375,0.5788,0.4908,0.35224,0.02083,0.43125,0.48355,0.63758,0.96078,0.08075,0.81203,0.52941,0.52727,0.91085,0.06299,0.44092,0.61354,0.72656,1,0.47046,0.40263,0.4695,0.43626,0.44932,0.36111,0.08254,0.59397,0.58442,0.78252,0.94484,0.01961,0.2649,0.59477,0.7698,1,0.01856,0.29175,0.59043,0.49904,0.97582,0.25761,0.2807,0.51756,0.31429,0.25564,0.31336,0.18815,0.23493,0.41511,0.54686,0.921,0.04849,0.67565,0.75584,0.92155,0.983,0.04808,0.4277,0.45349,0.57287,1,0.38403,0.70142,0.47301,0.30398,0.47748,0.12381,0.65201,0.65347,0.69971,0.90811,0.01639,0.38402,0.56164,0.73548,1,AmaisB
0.34568,0.0383,0.51724,0.20213,0.44231,0.40559,0.14449,0.30366,0.27919,0.31579,0.20482,0.26573,0.31818,0.23358,0.24865,0.20958,0.23005,0.36709,0.71667,0.31532,0.47226,0.41842,0.52644,0.36735,0.58219,0.40591,0.36705,0.00787,0.59654,0.50446,0.64648,0.94611,0.04658,0.50627,0.63393,0.77698,0.98649,0.01818,0.54878,0.63056,0.73315,1,0.38686,0.52361,0.47727,0.37822,0.3773,0.58507,0.02083,0.49375,0.54934,0.66779,1,0.04658,0.50627,0.55686,0.53818,0.98837,0.00787,0.60519,0.6179,0.70898,0.96407,0.55799,0.22632,0.59682,0.25496,0.70608,0.475,0.04762,0.50812,0.59524,0.66667,0.99281,0.00784,0.30795,0.5207,0.62871,0.90173,0.02062,0.42802,0.66368,0.8215,0.98681,0.28454,0.1652,0.58431,0.34286,0.30827,0.18894,0.13202,0.26715,0.60766,0.76828,0.983,0.26185,0.54849,0.61677,0.85565,0.905,0.01923,0.25051,0.40199,0.53644,1,0.46198,0.48815,0.25193,0.49266,0.54054,0.07143,0.66667,0.68069,0.6414,0.98378,0.00656,0.36062,0.48319,0.65161,1,AsobreB
0.45679,0.02553,0.17816,0.26064,0.24038,0.27972,0.11787,0.25654,0.28426,0.41148,0.3012,0.25874,0.31818,0.31387,0.43243,0.33533,0.43662,0.35443,0.51667,0.05405,0.1964,0.41316,0.57471,0.29932,0.75342,0.23656,0.51734,0.07087,0.69164,0.79857,0.88281,0.96407,0.01242,0.52381,0.46875,0.45803,0.94595,0.04545,0.42988,0.45833,0.61456,1,0.21168,0.64592,0.45455,0.52436,0.1319,0.83881,0.05208,0.41563,0.48684,0.60403,1,0.01242,0.49123,0.41176,0.33818,0.95349,0.07087,0.69164,0.8559,0.83398,0.96407,0.55142,0.32632,0.5252,0.47025,0.58784,0.40278,0.13016,0.49884,0.53463,0.55081,0.97122,0.01961,0.13907,0.49673,0.67574,1,0.03505,0.53551,0.70105,0.83493,0.95824,0.4555,0.2617,0.33489,0,0.37594,0.28571,0.32744,0.41684,0.71532,0.85788,0.932,0.08621,0.12608,0.22293,0.29079,0.593,0.04808,0.19959,0.5,0.42105,1,0.45247,0.56398,0.51414,0.42977,0.46547,0.01905,0.49451,0.56683,0.34694,0.93514,0.03607,0.43665,0.56912,0.70161,1,AsobreB
0.25103,0.0383,0.24138,0.29787,0.49038,0.27622,0.1597,0.29319,0.28426,0.37799,0.27711,0.62238,0.6039,0.13869,0.15135,0.16766,0.22066,0.53165,0.38333,0.2973,0.27436,0.39737,0.47586,0.46599,0.38014,0.35215,0.55491,0.07087,0.5389,0.43672,0.5625,0.97006,0.00932,0.56391,0.6942,0.79376,1,0.05455,0.48171,0.65556,0.67385,0.81699,0.48905,0.4721,0.46875,0.48997,0.46012,0.51343,0.0625,0.44063,0.42763,0.54698,0.81699,0.00932,0.56391,0.68235,0.59273,1,0.07087,0.55331,0.59607,0.60742,0.97006,0.30416,0.59737,0.53581,0.36261,0.44595,0.49444,0.2,0.61949,0.73377,0.75813,0.91127,0.01569,0.33775,0.45534,0.53465,1,0.03505,0.39731,0.66667,0.71593,0.98022,0.1089,0.5117,0.48009,0,0.21053,0.52074,0.18503,0.20374,0.84161,0.97219,0.967,0.03556,0.13039,0.53079,0.74791,0.864,0.03846,0.4277,0.51329,0.50607,1,0.327,0.7109,0.42674,0.34591,0.54955,0.01429,0.61905,0.7797,0.71429,1,0.04262,0.36257,0.4396,0.57742,0.97872,beta
0.30041,0,0.37931,0.35106,0.21154,0.17832,0.05703,0.3822,0.51777,0.48804,0.08434,0.30769,0.14286,0.42336,0.31351,0.39521,0.34272,0.50633,0.11667,0.13514,0.15892,0.67105,0.31724,0.34694,0.56849,0.43011,0.31214,0.02362,0.36311,0.33155,0.55664,0.91018,0.06211,0.5589,0.61161,0.8753,0.96847,0.35455,0.80488,0.90556,0.73046,1,0.29562,0.42275,0.6875,0.31519,0.40491,0.63582,0.29167,0.77813,0.875,0.66443,1,0.06211,0.5589,0.53725,0.54909,0.97287,0.02362,0.38617,0.40611,0.64258,0.91018,0.45952,0.44474,0.45358,0.38527,0.44595,0.47222,0.04127,0.31555,0.41991,0.55894,0.98321,0.02353,0.59934,0.61656,0.63614,1,0.0701,0.33205,0.43348,0.53935,0.85495,0.46136,0.21345,0.36768,0.42857,0.33083,0.27189,0.30353,0.40229,0.50621,0.75901,0.92,0.09483,0.12608,0.23992,0.80962,0.949,0.05769,0.1833,0.64286,0.5,1,0.30798,0.80569,0.509,0.26205,0.66366,0.0619,0.27473,0.51733,0.55685,0.96216,0.01967,0.55556,0.59278,0.7129,1,beta
0.23457,0.48085,0.43103,0.60106,0.18269,0.26224,0.21673,0,0.09645,0.27273,0,0.13287,0.37013,0.68613,0.30811,0.56287,0,0.24051,0,0.51351,0.03298,0.62632,0.50575,0.12245,0.80822,0.35215,0.33526,0.22047,0.48991,0.36007,0.92383,1,0.0528,0.53383,0.64063,0.56115,0.91441,0.16364,0.22866,0.60556,0.46361,0.62745,0.20803,0.41845,0.75852,0.27221,0.46319,0.65672,0.1875,0.20937,0.70395,0.33221,0.62745,0.0528,0.34586,0.23137,0.41636,0.92636,0.22047,0.48991,0.52402,0.92383,1,0.40263,0.75789,0.40584,0.62323,0.39527,0.45278,0.05397,0.2761,0.09091,0.58943,0.95444,0.1451,0.60927,0.51634,0.63366,1,0.38557,0.40115,0.71599,0.6833,0.79341,0.15457,0.10965,0.75644,0,0.28571,0.17512,0.86279,0.86279,0.89855,0.93306,0.943,0.65086,0.65086,0.66136,0.67155,0.66,0.17308,0.27088,0.37874,0.28138,1,0.53992,0.56398,0.65296,0.40671,0.34535,0.08095,0.28205,0.38366,0.4723,0.8973,0.12131,0.49513,0.43337,0.75484,1,small
0.60905,0.02979,0.32184,0.18617,0.47115,0.17133,0.26616,0,0.39086,0.60766,0.25301,0.1958,0.31818,0.05109,0.11351,0.46108,0.29577,0.53797,0.11667,0.18919,0.16642,0.22632,0.69655,0.36054,0.34247,0.33065,0.62139,0.05118,0.40634,0.43316,0.58203,1,0.08075,0.55639,0.54241,0.80815,0.96847,0.02273,0.62195,0.88611,0.71698,0.77124,0.33212,0.64163,0.36648,0.5616,0.39877,0.67164,0.02604,0.6125,0.77961,0.64765,0.95425,0.08075,0.39599,0.44902,0.60364,0.9186,0.05118,0.46686,0.57642,0.58203,1,0.60394,0.35526,0.56499,0.6204,0.59459,0.39167,0.08254,0.39907,0.52597,0.77033,0.94964,0.05098,0.49669,0.72985,0.67822,0.79769,0.01031,0.41267,0.51868,0.64491,1,0.56089,0.0307,0.41452,0.2,0.69173,0.03226,0.07277,0.46881,0.64182,0.87024,0.965,0.42457,0.42457,0.42569,0.42678,0.408,0.05769,0.23014,0.27076,0.39474,1,0.5,0.47156,0.49871,0.44235,0.40541,0.12381,0.58974,0.63614,0.73178,0.88649,0.04262,0.423,0.60274,0.69355,0.85106,alfa
0.36626,0.02979,0.35632,0.39894,0.32692,0.28671,0.12928,0.28796,0.24365,0.32536,0.49398,0.28671,0.4026,0.24818,0.22162,0.24551,0.29108,0.47468,0.23333,0.30631,0.17241,0.42632,0.52414,0.35714,0.53767,0.18817,0.5578,0.02362,0.56772,0.48485,0.64062,0.62874,0.09938,0.46867,0.56027,0.70743,1,0.24091,0.55793,0.68889,0.8814,0.82353,0.37591,0.53219,0.48011,0.54155,0.10429,0.59104,0.27604,0.7375,0.68421,0.92282,0.86275,0.09938,0.38346,0.37059,0.52727,1,0.02362,0.60807,0.65284,0.62695,0.62874,0.47702,0.42105,0.50928,0.57507,0.36486,0.51389,0.01587,0.2761,0.29004,0.55894,1,0.05098,0.4702,0.72549,0.67574,0.84393,0.24948,0.58541,0.73842,0.79271,0.95385,0.32904,0.16082,0.54333,0,0.41353,0.25346,0.39189,0.6341,0.83644,0.931,0.979,0.04418,0.06681,0.13057,0.32218,0.527,0.05769,0.31772,0.4485,0.45547,1,0.41065,0.63033,0.52956,0.32704,0.53754,0.02381,0.2381,0.38366,0.5481,1,0.04262,0.51852,0.55791,0.70323,0.88511,AsobreB
0.3251,0.0383,0.42529,0.31915,0.53846,0.37413,0.08745,0.2199,0.32995,0.311,0.33735,0.25874,0.24026,0.10219,0.4,0.13772,0.26291,0.5,0.61667,0.2973,0.27586,0.49211,0.41839,0.42857,0.58562,0.40054,0.41618,0.01575,0.46974,0.48307,0.79297,0.97006,0.02174,0.79449,0.79241,0.70743,1,0.05455,0.43598,0.39167,0.5283,0.9085,0.44891,0.45923,0.51705,0.44699,0.44172,0.59403,0.0625,0.42188,0.38816,0.50671,0.9085,0.06522,0.86466,0.70392,0.53455,1,0.01575,0.40058,0.57205,0.7832,0.97006,0.48578,0.26053,0.69231,0.39943,0.58446,0.58056,0.05397,0.63805,0.72727,0.73984,0.94484,0.01569,0.38079,0.59259,0.65347,1,0.01443,0.34165,0.59342,0.70825,0.98901,0.27283,0.24415,0.53162,0,0.2782,0.25806,0.26091,0.31393,0.81366,0.86715,0.967,0.03987,0.15517,0.22187,0.37971,0.605,0.03846,0.53971,0.60133,0.55668,1,0.37643,0.50948,0.37532,0.43187,0.61862,0.08095,0.78388,0.83168,0.68805,1,0.01311,0.34308,0.44334,0.62581,0.94043,AsobreB
0.1893,0.09787,0.33333,0.36702,0.27885,0.3042,0.13308,0.20942,0.58883,0.16746,0,0.44755,0.22727,0.08759,0.03243,0.41317,0.18779,0.73418,0.48333,0.82883,0.21289,0.48684,0.52644,0.27891,0.66438,0.31989,0.36705,0.01969,0.47262,0.6328,0.71484,1,0.04658,0.54386,0.49777,0.63789,0.8964,0.04545,0.56707,0.73611,0.72507,0.96078,0.50365,0.40558,0.54261,0.41261,0.47546,0.58806,0.05208,0.55625,0.57895,0.62081,0.96078,0.10248,0.57143,0.46078,0.63273,0.91085,0.01969,0.45533,0.66157,0.67969,1,0.40044,0.39474,0.66578,0.28895,0.62162,0.56667,0.08571,0.56845,0.65801,0.8313,0.94484,0.01961,0.29801,0.66013,0.75743,1,0.03093,0.38964,0.53812,0.59501,0.97363,0.08782,0.70175,0.35012,0,0.09023,0.48387,0.83472,0.84719,0.86128,0.87539,0.873,0.01293,0.29849,0.44798,0.62238,0.763,0.04808,0.15682,0.49834,0.88664,1,0.32319,0.59716,0.2982,0.44654,0.64565,0.12857,0.54945,0.62376,0.75219,0.90811,0.01639,0.50682,0.59153,0.74516,1,beta
0.37449,0.04681,0.21839,0.28723,0.21154,0.16783,0.14449,0.22513,0.21827,0.43541,0.19277,0.3007,0.48701,0.27737,0.35135,0.22754,0.58216,0.44304,0.08333,0.43243,0.23238,0.37105,0.65747,0.23129,0.55822,0.31452,0.39017,0.12205,0.42651,0.46881,0.79297,0.86826,0.00932,0.68672,0.72768,0.71223,1,0.25909,0.64634,0.43611,0.67116,0.9281,0.29197,0.61803,0.42614,0.46705,0.28528,0.57313,0.29688,0.65313,0.42434,0.5906,0.9281,0.00932,0.49875,0.58824,0.51091,1,0.12205,0.42651,0.57424,0.79297,0.86826,0.48359,0.47105,0.48276,0.50708,0.35135,0.4,0.00952,0.2993,0.49784,0.59756,0.98801,0.12157,0.44702,0.55338,0.59406,1,0.19588,0.57582,0.77429,0.91747,0.95165,0.26464,0.25877,0.5281,0.31429,0.32331,0.35023,0.18399,0.36279,0.82919,0.88054,0.984,0.07004,0.1444,0.38854,0.65272,0.925,0.03846,0.37882,0.5515,0.52227,1,0.45057,0.60664,0.50643,0.27463,0.47147,0.01429,0.38828,0.68812,0.59184,1,0.10164,0.4152,0.41469,0.6129,0.95319,beta
0.44444,0.13617,0.18391,0.27128,0.36538,0.24476,0.12167,0.13089,0.09645,1,0.22892,0.09091,0.33117,0.64964,0.30811,0.41916,0.1784,0.15823,0.1,0.17117,0.1904,0.31579,0.48276,0.55782,0.2774,0.47043,0.53468,0.09449,0.29395,0.38681,0.65039,0.88623,0.01242,0.71178,0.71875,0.78417,1,0.05,0.59756,0.57778,0.59569,0.96078,0.5365,0.53004,0.35227,0.50716,0.47853,0.38507,0.05729,0.5875,0.50658,0.54027,0.96078,0.01242,0.74436,0.6451,0.57455,1,0.09449,0.31412,0.4738,0.65039,0.88623,0.43326,0.69737,0.35809,0.52691,0.17568,0.45,0.0127,0.73318,0.79437,0.75203,1,0.04706,0.32119,0.42484,0.39356,0.96532,0.07423,0.36852,0.63677,0.90979,0.97143,0.71897,0.03655,0.25176,0,0.57143,0.05991,0.02599,0.19127,0.61594,0.84758,0.981,0.40948,0.40948,0.40977,0.41004,0.399,0.04808,0.49084,0.40365,0.28947,1,0.40114,0.77725,0.50129,0.16352,0.4985,0.01905,0.77289,0.79703,0.68805,1,0.03934,0.36257,0.44458,0.52903,0.97447,alfa
0.23868,0.07234,0.3908,0.25532,0.25962,0.27622,0.1711,0.21466,0.15736,0.41148,0.40964,0.40559,0.46753,0.37226,0.35135,0.24551,0.19249,0.39241,0.56667,0.36937,0.3913,0.48158,0.46207,0.37755,0.55822,0.27957,0.37572,0.00787,0.44092,0.50802,0.80859,1,0.06832,0.65915,0.70536,0.71463,0.95495,0.02273,0.41159,0.41111,0.55795,0.82353,0.42336,0.43562,0.56534,0.43266,0.26074,0.61791,0.02604,0.49375,0.46053,0.52013,0.82353,0.06832,0.79449,0.6451,0.53273,0.93411,0.00787,0.3804,0.55677,0.80078,1,0.37199,0.50263,0.58886,0.40793,0.46622,0.59722,0.06984,0.75174,0.71212,0.8252,0.95923,0.00784,0.1755,0.38344,0.54208,1,0.01649,0.43378,0.61435,0.74664,0.97802,0.25293,0.21491,0.57494,0,0.30827,0.28571,0.12786,0.35967,0.48965,0.76519,0.99,0.05927,0.2069,0.28344,0.83787,0.945,0.01923,0.4501,0.63123,0.59514,1,0.35932,0.62322,0.41131,0.43396,0.54655,0.10476,0.87546,0.82426,0.75802,0.90811,0.00656,0.23782,0.3873,0.5871,1,AsobreB
0.28395,0.04255,0.26437,0.32979,0.50962,0.1958,0.1635,0.22513,0.31472,0.41148,0.31325,0.34266,0.31818,0.38686,0.24865,0.31737,0.15493,0.48101,0.38333,0.55856,0.4093,0.47368,0.43448,0.42857,0.45548,0.32527,0.39017,0.05906,0.56772,0.64528,0.88281,1,0.01553,0.58647,0.60491,0.6283,0.96847,0.00455,0.50915,0.475,0.6442,0.93464,0.55474,0.3691,0.55398,0.39828,0.41718,0.4806,0.00521,0.52813,0.40789,0.52349,0.93464,0.01553,0.57895,0.51961,0.49091,0.97287,0.05906,0.56772,0.74017,0.83789,1,0.30416,0.47895,0.69231,0.32295,0.48986,0.53333,0.01587,0.45244,0.57359,0.66057,0.98321,0.00784,0.48013,0.54248,0.65099,1,0.02887,0.38964,0.65022,0.79079,0.97143,0.44262,0.25,0.35714,0.2,0.44361,0.30415,0.13721,0.35239,0.647,0.81977,0.99,0.02802,0.2694,0.53079,0.61611,0.931,0.01923,0.21996,0.50166,0.52227,1,0.24335,0.67536,0.33419,0.35849,0.58559,0.02381,0.52747,0.64851,0.57434,0.96216,0.00656,0.46979,0.53176,0.70806,1,AsobreB
0.2428,0.06383,0.1954,0.26064,0.47115,0.25524,0.14829,0.15183,0.17259,0.34928,0.24096,0.37762,0.35065,0.28467,0.21081,0.32335,0.52582,0.74051,0.25,0.3964,0.26087,0.28947,0.5931,0.43197,0.44521,0.28495,0.56069,0.09055,0.54179,0.54189,0.76953,1,0.04037,0.32331,0.4308,0.66427,0.95495,0.01364,0.74695,0.73333,0.65768,0.86928,0.4927,0.56438,0.34375,0.57593,0.32822,0.51045,0.01563,0.74063,0.67105,0.60403,0.86928,0.04037,0.31078,0.36863,0.49455,0.96124,0.09055,0.57061,0.66376,0.76953,1,0.46827,0.51842,0.48806,0.48725,0.4223,0.53333,0.04127,0.24362,0.32251,0.5874,0.97602,0.03529,0.70861,0.72113,0.7797,1,0.04536,0.47217,0.56951,0.7025,0.98901,0.137,0.40643,0.53747,0,0.15038,0.4977,0.2027,0.22869,0.25776,0.61277,0.624,0.09483,0.42026,0.57006,0.85774,0.966,0.03846,0.22403,0.46678,0.60729,1,0.40304,0.65877,0.45758,0.34382,0.54354,0.0619,0.24908,0.45297,0.5277,0.94595,0.01311,0.5809,0.59776,0.73548,1,beta
0.37037,0.13617,0.36782,0.54787,0.25,0.09091,0.02281,0.26702,0.48731,0.64593,0.31325,0.22378,0.33117,0.42336,0.1027,0.26946,0.21127,0.36709,0.21667,0.23423,0.18741,0.61316,0.25747,0.5102,0.43836,0.58065,0.34104,0.01969,0.74352,0.61319,0.80469,0.96407,0.03416,0.28822,0.36384,0.57794,0.82883,0.07727,0.58841,0.66667,0.67116,1,0.5073,0.36052,0.59943,0.29226,0.58896,0.50746,0.08854,0.55938,0.59211,0.57047,1,0.03416,0.28822,0.31961,0.45273,0.85271,0.01969,0.74352,0.75109,0.8418,0.96407,0.33042,0.69737,0.41645,0.41076,0.24662,0.40278,0.03492,0.2529,0.35281,0.58943,0.90887,0.01961,0.60596,0.71678,0.68317,1,0.03505,0.4357,0.64574,0.5739,0.87253,0.45785,0.20614,0.37705,0.17143,0.53383,0.26728,0.08628,0.23285,0.37785,0.75901,0.891,0.0625,0.51832,0.59873,0.6705,0.929,0.04808,0.44807,0.63621,0.66802,1,0.31369,0.83649,0.54499,0.18029,0.52252,0.05238,0.27106,0.54455,0.6414,1,0.01639,0.53021,0.55542,0.67742,0.97447,beta
0.46502,0.13191,0.17816,0.23404,0.42308,0.22028,0.11787,0.13089,0.06599,0.93301,0.37349,0.09091,0.40909,0.73723,0.20541,0.37725,0.26761,0.15823,0.1,0.11712,0.1919,0.26316,0.52184,0.57143,0.22945,0.39785,0.63873,0.09449,0.29107,0.54011,0.69141,0.88623,0.01242,0.64411,0.68304,0.78897,1,0.05,0.59451,0.55278,0.56604,0.96078,0.5292,0.5794,0.29261,0.62751,0.3773,0.40299,0.05729,0.58438,0.47697,0.52349,0.96078,0.01242,0.67669,0.62549,0.57636,1,0.09449,0.31124,0.53712,0.69141,0.92216,0.45733,0.70789,0.32095,0.48442,0.28041,0.35833,0.09206,0.72854,0.78571,0.78252,1,0.01961,0.29801,0.35076,0.36881,0.85549,0.07423,0.40115,0.89537,0.91171,0.98681,0.8103,0,0.1897,0,0.85714,0,0.02599,0.21622,0.52692,0.7518,0.981,0,0,0,0,0,0.04808,0.38493,0.30565,0.59919,1,0.44297,0.75829,0.51157,0.22851,0.3994,0.01905,0.67399,0.75743,0.69388,1,0.03934,0.40936,0.44956,0.58387,0.89362,alfa
0.57202,0.11915,0.32184,0.2234,0.26923,0.1958,0,0.0733,0.63452,0.20096,0.16867,0,0.27273,0.30657,0.07568,0.41317,0.58685,0.96835,0,0.12613,0.06147,0.36579,0.61609,0.29932,0.36301,0.25269,0.87861,0.16142,1,0.66845,0.79492,1,0.03727,0.37343,0.49554,0.93046,0.81081,0.30455,0.41768,0.32222,0.33154,0.81699,0.24088,0.73605,0.31534,1,0.1135,0.49851,0.34896,0.40312,0.18421,0.16779,0.81699,0.03727,0.30326,0.38235,0.64727,0.83721,0.16142,1,0.81878,0.79492,1,0.71335,0.37895,0.3687,0.81303,0.49324,0.35,0.0381,0.40835,0.63203,0.84756,0.89928,0.16078,0.25166,0.36601,0.32426,1,0.34021,0.57965,0.72945,0.66603,0.96923,0.38993,0.28363,0.38173,0.4,0.31579,0.32258,0.28898,0.36071,0.73292,0.81565,0.875,0.06034,0.08944,0.4862,0.62448,0.653,0.125,0.25458,0.41362,0.24899,1,0.61977,0.49526,0.61954,0.33543,0.42342,0.05714,0.36996,0.5495,0.63848,0.77297,0.13443,0.45809,0.42964,0.4629,1,AmaisB
0.66255,0.02553,0.33333,0.30851,0.30769,0.29371,0,0.20419,0.32995,0.58852,0.46988,0.31469,0.37662,0.28467,0.24324,0.03593,0.15023,0.56962,0,0.17117,0.18591,0.45,0.42529,0.47279,0.48973,0.39516,0.41908,0.04724,0.73199,0.71301,0.78906,0.84431,0.0528,0.35589,0.61384,0.74341,0.97297,0.01818,0.53354,0.35278,0.56334,1,0.44526,0.54506,0.40625,0.53868,0.31595,0.57015,0.02083,0.52188,0.26316,0.45638,1,0.0528,0.35589,0.5,0.53091,0.97674,0.04724,0.73199,0.87336,0.78906,0.84431,0.49015,0.56842,0.38462,0.59773,0.4223,0.225,0.05397,0.38979,0.5671,0.65244,0.98561,0.09804,0.48675,0.45752,0.69554,0.84971,0.00825,0.3263,0.69806,0.71785,1,0.43091,0.16959,0.43326,0.17143,0.53383,0.20737,0.10707,0.23493,0.33437,0.75077,0.916,0.03448,0.05603,0.73248,0.74895,0.832,0.04808,0.67413,0.60963,0.70445,1,0.41445,0.73697,0.53213,0.28931,0.33033,0.08095,0.43956,0.63119,0.61808,0.96757,0.10164,0.4347,0.4396,0.68387,0.88936,AsobreB
0.40329,0.02979,0.36207,0.20745,0.20192,0.34266,0.02662,0.46073,0.28426,0.40191,0.21687,0.17483,0.31818,0.30657,0.4,0.37725,0.23005,0.48734,0,0.37838,0.38081,0.41842,0.53103,0.35714,0.53082,0.24194,0.59538,0.02362,0.53602,0.37968,0.625,1,0.03727,0.62406,0.70313,0.80815,0.98198,0.00909,0.5,0.57778,0.74663,0.88235,0.40511,0.5794,0.39205,0.58739,0.17791,0.59403,0.01042,0.59688,0.63487,0.61409,0.88235,0.03727,0.50125,0.56863,0.61091,0.9845,0.02362,0.53602,0.50437,0.65234,1,0.5558,0.31579,0.43236,0.49575,0.35135,0.36944,0.01587,0.54524,0.60606,0.78455,0.99041,0.01176,0.33113,0.61874,0.66089,1,0.08247,0.51248,0.6846,0.6334,0.95385,0.31265,0.30263,0.44496,0.11429,0.34586,0.37327,0.01871,0.12786,0.45445,0.75489,0.93,0.17026,0.39655,0.55839,0.85146,0.986,0.02885,0.32179,0.54319,0.53846,1,0.45627,0.64218,0.56555,0.24738,0.44444,0.02381,0.5348,0.7005,0.74344,0.97838,0.00984,0.37427,0.44334,0.71613,1,AsobreB
