@relation 'Segment Challenge.arff'

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute class {brickface,sky,foliage,cement,window,path,grass}

@data
0.69565,0.5,0,0,0.01521,0.00043,0.01739,0.00015,0.04157,0.05511,0.04418,0.02572,0.95703,0.15012,0.4611,0.05007,0.51587,0.37896,brickface
0.40316,0.11667,0,0,0.01711,0.0003,0.02484,0.00031,0.88898,0.85008,0.94698,0.8636,0.29492,0.6182,0.35294,0.94698,0.18426,0.11698,sky
0.02767,0.37917,0,0,0.06464,0.00187,0.04348,0.00235,0.12497,0.13533,0.14507,0.09353,0.90625,0.25414,0.34345,0.14507,0.39033,0.27028,brickface
0.9249,0.99167,0,0.5,0.05513,0.00245,0.05963,0.00109,0.15931,0.14425,0.14065,0.1933,0.71094,0.07565,0.81973,0.18262,0.28661,0.90146,grass
0.80632,0.3,0,0,0.84031,0.69382,0.18634,0.08746,0.16241,0.14425,0.18925,0.15121,0.6875,0.29551,0.48956,0.18925,0.50416,0.12233,foliage
0.40711,0.56667,0,0.5,0.10646,0.00221,0.10435,0.00187,0.34702,0.31929,0.41384,0.30242,0.55664,0.53191,0.23719,0.41384,0.30911,0.16717,cement
0.66403,0.44167,0,0,0.04183,0.00063,0.02484,0.00093,0.21792,0.20016,0.25847,0.19174,0.67188,0.3747,0.37761,0.25847,0.30715,0.16166,cement
0.49802,0.44583,0.66667,0,0.05894,0.00154,0.07702,0.00685,0.15853,0.15721,0.19219,0.12393,0.81055,0.32742,0.31879,0.19219,0.3904,0.22623,brickface
0.7747,0.60417,0,0,0.03232,0.00049,0.04596,0.00123,0.118,0.09805,0.10309,0.15277,0.68945,0.08392,0.82732,0.14433,0.38464,0.91516,grass
0.23715,0.3875,0.66667,0,0.04753,0.00074,0.0323,0.00053,0.39969,0.38493,0.45214,0.35775,0.63281,0.47518,0.25427,0.45214,0.2522,0.17921,cement
0.13043,0.525,0,0,0.01711,0.00017,0.02484,0.00034,0.0408,0.05673,0.04271,0.02338,0.97461,0.14657,0.44972,0.05155,0.57363,0.38921,brickface
0.2332,0.77083,0,0,0.04943,0.00106,0.09938,0.00144,0.35657,0.33063,0.41973,0.31411,0.56641,0.51655,0.25237,0.41973,0.29769,0.16668,path
0.47431,0.5125,0,0,0.0076,0.00003,0.01863,0.00006,0.01162,0.00486,0.02651,0.00234,0.82031,0.20213,0.51044,0.02651,0.93704,0.17448,window
0.11858,0.35417,0,0,0.07985,0.00363,0.06211,0.00445,0.02634,0.00729,0.05302,0.01637,0.72656,0.26241,0.50474,0.05302,0.90924,0.13132,foliage
0.32411,0.50833,0.33333,0,0.07985,0.00216,0.02609,0.00077,0.33927,0.30308,0.41458,0.29384,0.49805,0.57092,0.2315,0.41458,0.33915,0.15779,cement
0.36364,0.76667,0,0,0.06274,0.00122,0.09068,0.00153,0.42938,0.3987,0.5081,0.3749,0.50781,0.60875,0.16129,0.5081,0.30559,0.17042,path
0.12648,0.575,0,0,0.01901,0.00025,0.01615,0.00011,0.03796,0.02998,0.05744,0.02494,0.80273,0.2305,0.48197,0.05744,0.57834,0.17913,brickface
0.40711,0.125,0,0,0.01331,0.00033,0.01863,0.00042,0.78157,0.72204,0.85714,0.7576,0.18164,0.67731,0.36812,0.85714,0.23449,0.10824,sky
0.79447,0.25,0,0,0.03232,0.00058,0.01739,0.00033,0.26749,0.27634,0.27909,0.2463,0.84766,0.24704,0.41176,0.27909,0.16605,0.23155,cement
0.37945,0.04167,0,0,0.03232,0.00062,0.02981,0.00063,0.88407,0.83874,0.94698,0.8597,0.25,0.64066,0.36053,0.94698,0.19513,0.11277,sky
0.03162,0.9375,0,0,0.06274,0.00348,0.06832,0.00399,0.0772,0.06888,0.06259,0.10055,0.78711,0.07565,0.74573,0.09499,0.37655,0.86771,grass
0.88538,0.19583,0,0,0.01141,0.00043,0.00994,0.00025,0.05809,0.04052,0.09352,0.03741,0.72656,0.31206,0.42505,0.09352,0.62222,0.1651,window
0.96443,0.25833,0,0,0.28137,0.00633,0.23975,0.00554,0.32533,0.2342,0.46465,0.265,0.10547,0.87589,0.12334,0.46465,0.54903,0.13419,foliage
0.41107,0.53333,0,0,0.00951,0.00011,0.01863,0.00038,0.0426,0.05511,0.04786,0.02494,0.94922,0.16312,0.44782,0.05007,0.53263,0.3517,brickface
0.01186,0.79167,0,1,0.09316,0.00169,0.11677,0.00225,0.37439,0.3436,0.44551,0.32814,0.52539,0.5591,0.22391,0.44551,0.30886,0.16398,path
0.9249,0.77083,0,0,0.05703,0.00134,0.04969,0.00083,0.32946,0.3047,0.38807,0.29072,0.58399,0.48818,0.28084,0.38807,0.29424,0.16408,path
0.97233,0.67917,0.33333,0,0.10646,0.0027,0.07081,0.00111,0.39169,0.36062,0.46981,0.33827,0.51758,0.59693,0.17078,0.46981,0.32302,0.17039,path
0.48617,0.75,0,0,0.11977,0.00276,0.07329,0.00202,0.41647,0.38574,0.49558,0.36165,0.51172,0.60756,0.15939,0.49558,0.31361,0.1707,path
0.91304,0.575,0,0,0,0,0,0,0,0,0,0,0.87305,0.12766,0.57875,0,0,0.51517,window
0.0751,0.5125,0,0,0.02281,0.00009,0.01366,0.00017,0.02066,0.0081,0.04271,0.00935,0.77539,0.23877,0.49526,0.04271,0.82923,0.15418,window
0.74704,0.7375,0,0,0.06844,0.00158,0.05093,0.00129,0.3465,0.32577,0.40943,0.2993,0.60742,0.513,0.21822,0.40943,0.30924,0.17932,path
0.47431,0.37917,0.33333,0,0.10076,0.00187,0.02733,0.00062,0.36019,0.3436,0.41311,0.31956,0.63281,0.46809,0.26566,0.41311,0.2694,0.17757,cement
0.43874,0.42917,0,0,0.02471,0.00006,0.01491,0.00003,0.03666,0.04781,0.0405,0.02182,0.94141,0.15485,0.46869,0.04418,0.53439,0.36106,brickface
0.29644,0.7875,0,0,0.09506,0.00079,0.09689,0.00208,0.39298,0.36791,0.46171,0.34372,0.56055,0.55201,0.20114,0.46171,0.29684,0.17312,path
0.00395,0.77917,0.33333,0,0.03042,0.00063,0.04348,0.00098,0.08495,0.0705,0.06996,0.11457,0.74023,0.07565,0.79127,0.10825,0.41577,0.89107,grass
0.63636,0.61667,0,0,0.07414,0.00097,0.04969,0.00105,0.18203,0.18395,0.19588,0.16524,0.82617,0.23759,0.44782,0.19588,0.20285,0.21012,cement
0.45059,0.71667,0,0,0.02662,0.00039,0.04472,0.00106,0.12626,0.10211,0.11487,0.16134,0.65625,0.10284,0.82922,0.15243,0.39236,0.9354,grass
0.71146,0.43333,0,0,0.0076,0.00003,0.0323,0.00089,0.92564,0.8987,0.96318,0.91037,0.36914,0.52837,0.42505,0.96318,0.15213,0.10809,sky
0.27668,0.35,0,0,0.07224,0.00366,0.05963,0.00256,0.06636,0.03485,0.10236,0.05846,0.62305,0.31679,0.51803,0.10236,0.6989,0.1014,foliage
0.35573,0.17917,0,0,0.02852,0.00041,0.01863,0.00047,0.76685,0.71394,0.84241,0.73655,0.23438,0.67376,0.32258,0.84241,0.22967,0.1182,sky
0.45455,0.83333,0,0,0.05894,0.00114,0.03602,0.00123,0.09579,0.08104,0.08174,0.12471,0.73438,0.08274,0.78558,0.11782,0.37535,0.90305,grass
0.85375,0.55833,0,0,0.01901,0.00016,0.01615,0.00005,0.03692,0.04619,0.04345,0.02104,0.92773,0.16785,0.4611,0.04639,0.56415,0.33427,brickface
0.03557,0.74583,0,0,0.09125,0.00704,0.0559,0.00192,0.2298,0.21394,0.27246,0.19953,0.68164,0.38771,0.34725,0.27246,0.30571,0.17332,path
0.08696,0.7375,0,0,0.05703,0.00049,0.16522,0.02685,0.21327,0.20016,0.25037,0.18628,0.70703,0.35697,0.37192,0.25037,0.28415,0.17425,path
0.35178,0.94167,0,0,0.08365,0.00134,0.06087,0.00193,0.15492,0.12804,0.13034,0.20655,0.62695,0.0461,0.94877,0.19514,0.41375,0.90106,grass
0.08696,0.18333,0,0,0.07605,0.0037,0.03975,0.00057,0.16344,0.15802,0.20619,0.12315,0.7793,0.37234,0.27704,0.20619,0.43507,0.21543,brickface
0.42688,0.27083,0,0,0.05133,0.0007,0.0087,0.00024,0.36096,0.34765,0.40795,0.32346,0.65625,0.43972,0.28843,0.40795,0.25071,0.17841,cement
0.02767,0.28333,0,0,0.04373,0.0023,0.0472,0.00037,0.11722,0.12642,0.13918,0.08496,0.90039,0.26123,0.33776,0.13918,0.42234,0.26926,brickface
0.30435,0.24167,0,0,0.05133,0.00115,0.03602,0.00104,0.16964,0.16045,0.21576,0.12938,0.75,0.39007,0.27704,0.21576,0.43155,0.20866,brickface
0.43083,0.3375,0.33333,0,0.06464,0.00406,0.05093,0.00255,0.0519,0.0235,0.08395,0.04521,0.65039,0.29433,0.52751,0.08395,0.75901,0.10018,foliage
0.09881,0.33333,0.33333,0,0.06844,0.0022,0.05714,0.00156,0.13762,0.14425,0.16274,0.10444,0.875,0.28132,0.33017,0.16274,0.39416,0.25248,brickface
0.54941,0.4375,0,0,0.03232,0.00029,0.01988,0.00005,0.15414,0.15559,0.1863,0.11847,0.83203,0.31915,0.31119,0.1863,0.39845,0.2325,brickface
0.5336,0.85417,0.33333,0,0.09506,0.00134,0.06087,0.00215,0.10509,0.08347,0.08763,0.14419,0.68164,0.06856,0.85958,0.13623,0.44168,0.90179,grass
0.88538,0.97083,0,0,0.11597,0.00221,0.06708,0.0011,0.08546,0.07536,0.06186,0.12003,0.77148,0.03428,0.82732,0.1134,0.48015,0.85158,grass
0.04743,0.575,0,0,0.03042,0.00079,0.02236,0.0009,0.03847,0.02998,0.05817,0.02572,0.79883,0.23168,0.48387,0.05817,0.58816,0.17517,brickface
0.99605,0.26667,0,0,0.02281,0.00027,0.01988,0.00028,0.61735,0.52512,0.76804,0.54559,0,1,0.02657,0.76804,0.37868,0.13745,sky
0.85771,0.56667,0,0,0,0,0,0,0,0,0,0,0.87305,0.12766,0.57875,0,0,0.51517,window
0.75494,0.95,0.33333,0,0.08555,0.00245,0.05093,0.00094,0.1056,0.08914,0.09647,0.13094,0.71875,0.10875,0.75901,0.12371,0.3443,0.93527,grass
0.95652,0.34583,0,0,0.02281,0.00031,0.00497,0.00002,0.00826,0.00162,0.02135,0.00078,0.82227,0.19267,0.52372,0.02135,0.97778,0.16465,window
0.89723,0.75,0,0,0.04943,0.00063,0.05217,0.00086,0.34315,0.32091,0.40133,0.30242,0.59766,0.48936,0.26566,0.40133,0.28958,0.16985,path
0.56917,0.6625,0,0,0.04373,0.00058,0.02733,0.00062,0.11438,0.09319,0.11193,0.13718,0.68164,0.14303,0.74004,0.1296,0.34672,0.97836,grass
0.90514,0.62917,0,0,0.05703,0.00108,0.02112,0.00041,0.12084,0.10049,0.1053,0.15666,0.68555,0.08156,0.83491,0.14801,0.38252,0.91292,grass
0.36364,0.9375,0.33333,0,0.06084,0.00272,0.04472,0.00067,0.08727,0.06969,0.07143,0.12081,0.7168,0.0721,0.81973,0.11414,0.44725,0.89885,grass
0.33597,0.7,0,0,0.06844,0.00129,0.0795,0.00222,0.35244,0.33387,0.41163,0.30709,0.62109,0.49645,0.2315,0.41163,0.29655,0.18032,path
0.65217,0.70417,0,0,0.04943,0.0016,0.16398,0.03315,0.21921,0.20908,0.25037,0.19563,0.72656,0.32979,0.39658,0.25037,0.25295,0.17315,path
0.30435,0.20417,0,0,0.01521,0.00021,0.01739,0.00028,0.7653,0.72609,0.84978,0.71239,0.33398,0.71631,0.15749,0.84978,0.22336,0.14846,sky
0.70751,0.7,0,0,0.07795,0.00253,0.10186,0.00525,0.24735,0.22853,0.29234,0.21746,0.6543,0.40307,0.34915,0.29234,0.30117,0.16398,path
0.58893,0.6125,0,0,0.07414,0.00165,0.03106,0.0003,0.05887,0.05105,0.081,0.04287,0.79688,0.24823,0.4592,0.081,0.50309,0.18628,cement
0.48617,0.62917,0.33333,0,0.04753,0.00114,0.04472,0.00064,0.06997,0.05835,0.09647,0.053,0.76563,0.27187,0.45161,0.09647,0.47993,0.17175,cement
0.53755,0.56667,0.33333,0,0.05323,0.00128,0.04596,0.00203,0.18978,0.14992,0.25626,0.15744,0.52148,0.49291,0.33397,0.25626,0.46817,0.14209,cement
0.81028,0.19167,0,0,0.03612,0.0002,0.01988,0.00025,0.85283,0.81199,0.92121,0.81839,0.29297,0.65957,0.28843,0.92121,0.19892,0.12642,sky
0.26087,0.52083,0,0,0.23004,0.00374,0.05963,0.00231,0.10819,0.06564,0.16789,0.08574,0.5293,0.4409,0.40987,0.16789,0.66081,0.12467,foliage
0.58103,0.75417,0.33333,0,0.13688,0.0022,0.11056,0.00279,0.40511,0.37763,0.47717,0.35464,0.53906,0.57092,0.19165,0.47717,0.29931,0.17094,path
0.70356,0.21667,0,0,0.03422,0.00052,0.13913,0.00409,0.73613,0.67585,0.81664,0.70771,0.19141,0.69031,0.33776,0.81664,0.24814,0.1132,sky
0.70751,0.54167,0,0,0.0019,0.00014,0.00124,0.0001,0.00026,0,0.00074,0,0.87109,0.13002,0.57685,0.00074,0.11111,0.16073,window
0.66008,0.00833,0.33333,0,0.04563,0.00045,0.02981,0.00029,0.90911,0.87277,0.96391,0.88464,0.30664,0.60756,0.35863,0.96391,0.17719,0.11659,sky
0.98814,0.675,0.33333,0,0.07414,0.00185,0.05342,0.00089,0.39582,0.36386,0.47423,0.34295,0.50977,0.59929,0.17457,0.47423,0.31837,0.16855,path
0.90909,0.47083,0,0,0.11787,0.01509,0.04099,0.00464,0.02091,0.01053,0.03903,0.01169,0.79102,0.21986,0.51044,0.03903,0.89537,0.15658,foliage
0.75494,0.60833,0,0,0.03612,0.00051,0.01739,0.00012,0.12781,0.1013,0.11414,0.16758,0.63867,0.0922,0.86338,0.15832,0.41818,0.92786,grass
0.50988,0.37917,0,0,0.24905,0.07441,0.21118,0.06558,0.10018,0.07374,0.13402,0.08963,0.64844,0.31442,0.49715,0.13402,0.57513,0.11258,foliage
0.27273,0.1375,0,0.5,0.08365,0.00211,0.05217,0.00154,0.85464,0.81686,0.90722,0.83398,0.31445,0.58392,0.38899,0.90722,0.18182,0.11161,sky
0.42292,0.41667,0,0,0.01901,0.00016,0.05714,0.00028,0.02659,0.02998,0.03682,0.01247,0.88867,0.18322,0.47438,0.03682,0.71561,0.27194,brickface
0.93676,0.44583,0,0,0.01141,0.00018,0.01739,0.00005,0.03486,0.04538,0.04124,0.01793,0.9375,0.16667,0.45351,0.04418,0.61706,0.33795,brickface
0.74704,0.39167,0,0,0.06464,0.00232,0.04845,0.00121,0.31887,0.30065,0.37334,0.27825,0.63477,0.46572,0.26755,0.37334,0.29599,0.17737,cement
0.86166,0.2875,0,0,0.07034,0.00293,0.06584,0.00078,0.10096,0.08266,0.13476,0.08262,0.70703,0.31442,0.44023,0.13476,0.43286,0.1532,window
0.51383,0.92917,0,0,0.02852,0.0003,0.01988,0.00044,0.04002,0.02917,0.02946,0.06157,0.78125,0.08629,0.73434,0.05817,0.55661,0.88639,grass
0.62451,0.41667,0,0,0.01521,0.00007,0.01366,0.00011,0.04131,0.05592,0.04566,0.0226,0.96484,0.15839,0.44023,0.05081,0.58135,0.36749,brickface
0.82609,0.92083,0,0,0.06274,0.00122,0.03354,0.00124,0.06145,0.04781,0.04786,0.08885,0.75391,0.07683,0.77609,0.08395,0.49139,0.8877,grass
0.45455,0.72083,0,0,0.07605,0.00214,0.23727,0.03252,0.22102,0.20989,0.25184,0.19875,0.71875,0.32861,0.40607,0.25405,0.25072,0.14024,path
0.64032,0.82917,0,0,0.05323,0.00055,0.03354,0.00069,0.08262,0.06807,0.05891,0.12159,0.74023,0.0331,0.85958,0.11487,0.48874,0.86103,grass
0.48221,0.71667,0,0,0.03802,0.00066,0.14161,0.02664,0.22489,0.21475,0.2592,0.19797,0.72461,0.34634,0.37192,0.2592,0.26644,0.18165,path
0.24506,0.03333,0,0,0.08365,0.0012,0.0323,0.00064,0.315,0.27715,0.38954,0.27202,0.49414,0.56147,0.25047,0.38954,0.35523,0.15408,cement
0.6166,0.875,0,0,0.03612,0.00065,0.02733,0.00045,0.08443,0.07455,0.05376,0.12627,0.77344,0,0.88046,0.11929,0.54918,0.83284,grass
0.917,0.61667,0,0,0.08555,0.00053,0.02857,0.00114,0.04622,0.03728,0.06701,0.03274,0.79297,0.23877,0.47818,0.06701,0.54167,0.1768,cement
0.33597,0.75833,0,0,0.11217,0.00167,0.04969,0.00131,0.42809,0.39141,0.50736,0.3788,0.46484,0.61111,0.19924,0.50736,0.29958,0.1582,path
0.73913,0.74583,0,0,0.06654,0.00098,0.04596,0.0008,0.34082,0.32253,0.39764,0.29774,0.62695,0.48227,0.24858,0.39764,0.29231,0.17902,path
0.22925,0.45417,0,0,0.07414,0.002,0.0323,0.00135,0.13297,0.07699,0.21944,0.09509,0.42383,0.57565,0.29601,0.21944,0.68127,0.13757,foliage
0.65217,0.4125,0,0.5,0.02091,0.00024,0.0472,0.00166,0.20424,0.16775,0.26804,0.17147,0.54102,0.48345,0.33017,0.26804,0.43183,0.1459,window
0.13834,0.04167,0,0,0.03422,0.00081,0.02981,0.00035,0.90525,0.88007,0.94477,0.8862,0.38867,0.5331,0.39848,0.94477,0.1535,0.11496,sky
0.64427,0.3,0.33333,0,0.08555,0.00613,0.03478,0.00057,0.46192,0.43922,0.52798,0.41309,0.55469,0.55556,0.20114,0.52798,0.26033,0.17201,cement
0.62846,0.4125,0,0,0.02852,0.0007,0.00994,0.0002,0.2205,0.19854,0.26068,0.19875,0.64063,0.37352,0.40987,0.26068,0.30744,0.14502,window
0.03557,0.20833,0.33333,0,0.07605,0.00321,0.06957,0.00518,0.1322,0.13614,0.16053,0.09821,0.85742,0.29551,0.32448,0.16053,0.41952,0.24589,brickface
0.99209,0.79167,0,0,0.15779,0.00554,0.12422,0.00418,0.28092,0.26094,0.32474,0.25331,0.63477,0.40544,0.36433,0.32474,0.27537,0.14695,path
0.4664,0.70833,0.33333,0,0.02662,0.00076,0.07329,0.00116,0.14924,0.12075,0.13034,0.19641,0.61719,0.0721,0.91651,0.18557,0.40955,0.91774,grass
0.67194,0.73333,0,0.5,0.10076,0.00175,0.05963,0.00175,0.33721,0.31605,0.39838,0.29228,0.60742,0.50236,0.23529,0.39838,0.30673,0.17695,path
0.14229,0.47917,0,0,0.01331,0.00006,0.00994,0.00018,0.04028,0.05429,0.04492,0.02182,0.96094,0.15957,0.44213,0.04934,0.58135,0.36357,brickface
0.50198,0.4375,0,0,0.02662,0.0007,0.01863,0.00067,0.01368,0.00162,0.03314,0.00468,0.78125,0.22459,0.51233,0.03314,0.97024,0.14905,foliage
0.28458,0.7625,0,0,0.11027,0.00235,0.10311,0.00242,0.4237,0.38979,0.50442,0.37023,0.48633,0.61702,0.16888,0.50442,0.30925,0.16646,path
0.59289,0.56667,0,0,0.01521,0.00043,0.01615,0.00008,0.04209,0.04133,0.06112,0.0226,0.85352,0.22931,0.43454,0.06333,0.65225,0.25991,brickface
0.79842,0.45417,0,0,0.11407,0.00394,0.09565,0.00668,0.34444,0.32739,0.39322,0.30865,0.63477,0.44444,0.30171,0.39322,0.26347,0.17074,cement
0.90909,0.07917,0,0.5,0.02471,0.00072,0.06708,0.00202,0.04906,0.03485,0.07732,0.03274,0.75391,0.27541,0.45731,0.07732,0.61372,0.16871,window
0.1502,0.52917,0,0,0.03802,0.00051,0.05342,0.00118,0.38084,0.35818,0.44256,0.33671,0.58203,0.51537,0.23909,0.44256,0.28091,0.17169,cement
0.07115,0.21667,0,0,0.04373,0.00159,0.0472,0.00223,0.14588,0.14344,0.18409,0.10756,0.80664,0.34634,0.29222,0.18409,0.44725,0.22294,brickface
0.68379,0.43333,0,0,0.08365,0.00344,0.08199,0.00885,0.20553,0.16856,0.26583,0.17693,0.53711,0.4669,0.36053,0.26583,0.42149,0.1397,window
0.14625,0.25,0,0,0.02471,0.00049,0.01988,0.00052,0.8518,0.8128,0.91679,0.81917,0.30664,0.64303,0.30171,0.91679,0.19432,0.12573,sky
0.17787,0.93333,0,0,0.06654,0.00186,0.03851,0.00258,0.07591,0.05511,0.06186,0.11068,0.69727,0.07801,0.82922,0.10457,0.5204,0.90715,grass
0.61265,0.0875,0,0,0.02662,0.00016,0.05839,0.00075,0.95017,0.94652,0.96981,0.93141,0.5293,0.44799,0.39848,0.96981,0.11306,0.12919,sky
0.74704,0.62917,0,0,0.07224,0.00402,0.3118,0.1119,0.28815,0.25527,0.33873,0.26578,0.53906,0.43972,0.40228,0.34021,0.29847,0.093,path
0.49407,0.54167,0,0,0.04753,0.00136,0.01988,0.0006,0.02272,0.00324,0.05081,0.01169,0.72461,0.26832,0.49715,0.05081,0.95309,0.13319,foliage
0.2253,0.03333,0,0,0.05513,0.00042,0.03354,0.00092,0.90576,0.8825,0.94551,0.88464,0.40234,0.53428,0.3833,0.94551,0.15181,0.11904,sky
0.7747,0.45833,0,0,0.74145,0.01751,0.02112,0.00065,0.28608,0.2731,0.32769,0.25409,0.68359,0.39598,0.33207,0.32769,0.28058,0.17746,cement
0.40711,0.4625,0,0,0.01521,0.00003,0.01118,0.00012,0.04467,0.05916,0.04786,0.02728,0.96289,0.15366,0.44972,0.05376,0.52006,0.37435,brickface
0.31621,0.6125,0,0,0.09696,0.00115,0.0323,0.00127,0.14666,0.12237,0.19219,0.12159,0.64844,0.3818,0.38899,0.19219,0.41916,0.15256,cement
0.94862,0.8625,0,0,0.06084,0.00353,0.03727,0.00074,0.05887,0.03971,0.0486,0.08807,0.71484,0.0922,0.78937,0.08321,0.56927,0.91479,grass
0.81818,0.95417,0.33333,0,0.03612,0.00087,0.05466,0.00361,0.09863,0.07942,0.08616,0.13016,0.70117,0.09102,0.80455,0.12298,0.42162,0.92005,grass
0.79842,0.3,0,0,0.01331,0.00014,0.00497,0.00029,0.11903,0.094,0.16495,0.09431,0.65234,0.37707,0.39279,0.16495,0.48185,0.15238,window
0.85375,0.49583,0,0,0.07985,0.00255,0.0323,0.00034,0.14898,0.11507,0.21134,0.11535,0.57812,0.46336,0.32638,0.21134,0.50544,0.15387,cement
0.01186,0.47917,0,0,0.03992,0.00075,0.02112,0.00043,0.40305,0.38169,0.46686,0.35542,0.58399,0.53073,0.21252,0.46686,0.28074,0.17569,cement
0.3004,0.72917,0,0,0.06844,0.00269,0.05217,0.00256,0.24374,0.2269,0.28792,0.21278,0.66992,0.39834,0.34156,0.28792,0.30338,0.17051,path
0.78656,0.85,0,0,0.05323,0.00097,0.10559,0.00191,0.1606,0.1248,0.14948,0.20655,0.56055,0.11229,0.90702,0.19514,0.42077,0.94857,grass
0.32411,0.42917,0,0,0.04753,0.00114,0.04348,0.00043,0.13839,0.14587,0.16348,0.10444,0.88086,0.28132,0.32448,0.16348,0.39496,0.25986,brickface
0.94466,0.74583,0,0,0.05323,0.00076,0.02981,0.00079,0.1402,0.11588,0.11635,0.18862,0.65039,0.0461,0.926,0.1782,0.40931,0.89631,grass
0.41897,0.49167,0,0,0.01901,0.00057,0.01988,0.00063,0.04648,0.06159,0.05007,0.02806,0.9668,0.15603,0.44213,0.05596,0.53056,0.37235,brickface
0.80237,0.60417,0,0,0.01711,0.00028,0.04472,0.0004,0.16525,0.12642,0.16863,0.19875,0.53711,0.18322,0.81594,0.18778,0.38903,1,grass
0.78656,0.74167,0,0,0.03802,0.0011,0.07081,0.00073,0.34624,0.32901,0.40353,0.30164,0.63281,0.48582,0.23719,0.40353,0.29381,0.18124,path
0.67984,0.5875,0,0,0,0,0,0,0,0,0,0,0.87305,0.12766,0.57875,0,0,0.51517,window
0.24506,0.79167,0,0,0.04943,0.00093,0.02112,0.0004,0.05422,0.04538,0.03682,0.08106,0.79102,0.05674,0.7723,0.07658,0.5432,0.85075,grass
0.29249,0.38333,0.33333,0,0.04753,0.00154,0.04224,0.00079,0.1322,0.14749,0.15096,0.09743,0.93945,0.24941,0.31879,0.15096,0.38839,0.28939,brickface
0.56917,0.37917,0,0,0.03042,0.00061,0.05839,0.00107,0.16086,0.16126,0.19735,0.12159,0.82227,0.34161,0.28463,0.19735,0.41776,0.22994,brickface
0.12253,0.6125,0,0,0.03232,0.00087,0.01863,0.00044,0.05551,0.04619,0.07879,0.03975,0.78711,0.25296,0.4611,0.07879,0.52058,0.17961,cement
0.06719,0.55833,0,0,0.01331,0.00002,0.01366,0.00027,0.02737,0.04052,0.02651,0.01559,0.95898,0.13002,0.49146,0.03682,0.60053,0.41855,brickface
0.71542,0.775,0.33333,0,0.07414,0.0007,0.05342,0.00114,0.0896,0.07617,0.08468,0.10756,0.74609,0.1253,0.70588,0.10162,0.32207,0.95994,grass
0.68379,0.2,0,0,0.02852,0.00035,0.02981,0.00059,0.85076,0.80632,0.91974,0.81917,0.26758,0.66194,0.3093,0.91974,0.20333,0.12202,sky
0.99209,0.7625,0,0,0.07414,0.00079,0.04596,0.00146,0.12936,0.1094,0.10162,0.17771,0.68555,0.02482,0.926,0.16789,0.42249,0.87504,grass
0.10672,0.7375,0,0,0.04943,0.00151,0.11429,0.01371,0.20888,0.19611,0.24153,0.18628,0.71094,0.33451,0.40417,0.24153,0.27586,0.16256,path
0.77866,0.725,0,0,0.04563,0.00124,0.0559,0.00119,0.35012,0.33144,0.40648,0.30787,0.62109,0.48227,0.25427,0.40648,0.28555,0.17549,path
0.95652,0.125,0,0,0.03422,0.00036,0.00621,0.00011,0.94268,0.93679,0.96686,0.92127,0.51563,0.46809,0.37951,0.96686,0.11953,0.13098,sky
0.90514,0.3625,0,0,0.01331,0.00015,0.0087,0.00005,0.00981,0,0.02725,0.00078,0.79883,0.21395,0.51233,0.02725,1,0.15746,foliage
0.73123,0.675,0,0,0.04943,0.00084,0.0472,0.00143,0.11955,0.09887,0.10309,0.15666,0.68359,0.07683,0.8444,0.14801,0.39643,0.90994,grass
0.32411,0.44167,0,0,0.06274,0.00139,0.01615,0.00035,0.11929,0.10616,0.15243,0.09665,0.73828,0.3156,0.40797,0.15243,0.4022,0.17584,window
0.3913,0.7625,0,0,0.05894,0.00262,0.07205,0.00108,0.42913,0.39951,0.50515,0.37646,0.51563,0.59574,0.17457,0.50515,0.29591,0.16948,path
0.19763,0.1875,0,0,0.03042,0.00016,0.01615,0.00008,0.88149,0.84765,0.93888,0.8519,0.33398,0.61348,0.32258,0.93888,0.17948,0.12464,sky
0.83399,0.95,0,0,0.06654,0.00146,0.05217,0.00203,0.0723,0.05592,0.06406,0.09665,0.73047,0.1052,0.75332,0.09131,0.44597,0.92578,grass
0.85375,0.25833,0,0,0.03042,0.00079,0.03851,0.00062,0.03382,0.01297,0.06406,0.02182,0.71094,0.28132,0.48956,0.06406,0.82251,0.13132,foliage
0.45455,0.94583,0,0,0.03992,0.00089,0.0236,0.00165,0.05939,0.05429,0.03756,0.08729,0.81641,0.03664,0.77989,0.08247,0.54054,0.82735,grass
0.43874,0.37917,0,0,0.01901,0.00021,0.03478,0.00034,0.0235,0.00405,0.05081,0.01325,0.72461,0.26478,0.50285,0.05081,0.94074,0.13014,foliage
0.9249,0.77083,0,0,0.05703,0.00134,0.04969,0.00083,0.32946,0.3047,0.38807,0.29072,0.58399,0.48818,0.28084,0.38807,0.29424,0.16408,path
0.75099,0.4,0,0,0.07034,0.00154,0.23106,0.00217,0.20372,0.19611,0.23785,0.17459,0.75,0.34043,0.35674,0.23785,0.31155,0.1975,cement
0.33597,0.32083,0.33333,0,0.07034,0.0019,0.03851,0.00245,0.14743,0.1564,0.17452,0.1099,0.88867,0.29314,0.29791,0.17452,0.40512,0.2592,brickface
