@relation 'Statlog German Credit Data.arff'

@attribute att01 {A11,A12,A13,A14}
@attribute att11 numeric
@attribute att21 {A30,A31,A32,A33,A34}
@attribute att31 {A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A410}
@attribute att41 numeric
@attribute att51 {A61,A62,A63,A64,A65}
@attribute att61 {A71,A72,A73,A74,A75}
@attribute att71 numeric
@attribute att81 {A91,A92,A93,A94,A95}
@attribute att91 {A101,A102,A103}
@attribute att101 numeric
@attribute att111 {A121,A122,A123,A124}
@attribute att121 numeric
@attribute att131 {A141,A142,A143}
@attribute att141 {A151,A152,A153}
@attribute att151 numeric
@attribute att161 {A171,A172,A173,A174}
@attribute att171 numeric
@attribute att181 {A191,A192}
@attribute att191 {A201,A202}
@attribute class {1,2}

@data
A14,0.20588,A34,A40,0.13893,A61,A74,0.33333,A93,A101,0.33333,A122,0.21429,A141,A152,0.33333,A173,0,A191,A201,2
A14,0.29412,A33,A49,0.1988,A61,A73,0,A93,A101,0.33333,A124,0.23214,A143,A153,0,A173,0,A191,A201,1
A12,0.04412,A32,A43,0.11439,A61,A72,0,A92,A103,0,A121,0.46429,A143,A152,0,A173,0,A191,A201,1
A12,0.07353,A32,A42,0.03676,A61,A73,1,A92,A101,0,A122,0.19643,A143,A152,0,A173,0,A191,A201,2
A12,0.29412,A31,A46,0.08732,A61,A74,1,A92,A101,1,A124,0.26786,A141,A153,0,A172,0,A191,A201,2
A14,0.47059,A32,A42,0.17052,A61,A73,1,A92,A101,0.33333,A123,0.16071,A143,A152,0,A174,0,A192,A201,2
A13,0.08824,A32,A42,0.0564,A61,A72,1,A92,A101,0.33333,A122,0.07143,A143,A152,0,A173,0,A191,A201,1
A11,0.29412,A31,A42,0.14185,A63,A73,1,A93,A101,1,A121,0.05357,A142,A152,0,A173,0,A192,A201,1
A14,0.29412,A34,A49,0.23528,A61,A73,0.66667,A93,A101,0.33333,A121,0.98214,A143,A152,0,A174,0,A192,A201,1
A12,0.47059,A32,A43,0.13321,A62,A73,1,A92,A102,1,A124,0.55357,A143,A153,0,A173,0,A191,A201,2
A14,0.20588,A32,A43,0.0991,A61,A72,1,A93,A101,0,A121,0.25,A143,A152,0,A173,0,A191,A201,1
A14,0.16176,A32,A41,0.05777,A65,A75,1,A93,A101,1,A124,0.46429,A141,A153,0,A173,1,A191,A201,1
A11,0.11765,A32,A44,0.02702,A62,A71,1,A92,A101,0.66667,A122,0.05357,A143,A152,0,A173,0,A191,A201,2
A13,0.08824,A32,A40,0.05447,A62,A75,0,A92,A101,1,A124,0.51786,A143,A153,0,A172,1,A191,A201,2
A11,0.25,A32,A43,0.17096,A64,A72,1,A92,A101,0.33333,A123,0.17857,A141,A152,0,A173,0,A191,A201,1
A11,0.29412,A31,A41,0.18609,A61,A73,0,A92,A103,1,A123,0.05357,A141,A151,0,A173,0,A191,A202,1
A14,0.20588,A33,A42,0.08573,A61,A74,1,A92,A101,0,A121,0.05357,A143,A152,0,A173,0,A191,A201,2
A12,0.64706,A30,A49,0.65775,A65,A73,0.33333,A93,A101,0.33333,A123,0.51786,A141,A152,0,A174,0,A192,A201,1
A12,0.82353,A33,A43,0.4901,A65,A73,0.33333,A93,A101,0.33333,A124,0.14286,A143,A153,0,A174,0,A191,A201,1
A11,0.02941,A34,A40,0.18851,A61,A73,0,A93,A101,0.66667,A121,0.32143,A143,A151,0.66667,A173,1,A191,A201,1
A12,0.38235,A32,A42,0.17558,A62,A73,0.33333,A92,A102,1,A123,0.03571,A143,A151,0,A173,0,A191,A201,2
A14,0.11765,A32,A40,0.02146,A61,A73,1,A91,A101,0.33333,A121,0.53571,A143,A152,0,A172,0,A191,A201,1
A12,0.25,A34,A49,0.18719,A61,A74,0.33333,A93,A101,0.66667,A122,0.14286,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.20588,A34,A40,0.07043,A61,A73,0.66667,A93,A101,0.33333,A122,0.23214,A141,A152,0.33333,A173,0,A191,A201,2
A14,0.64706,A32,A49,0.20161,A65,A73,1,A91,A101,0.33333,A121,0.33929,A141,A152,0,A173,0,A191,A201,2
A11,0.11765,A32,A42,0.08848,A61,A72,1,A92,A101,0,A123,0.05357,A143,A151,0,A173,0,A191,A201,1
A11,0.20588,A32,A43,0.12931,A61,A73,1,A93,A101,1,A124,0.82143,A143,A153,0.33333,A173,0,A191,A201,2
A14,0.16176,A32,A43,0.09514,A65,A75,1,A93,A101,0.33333,A123,0.28571,A143,A152,0,A173,0,A191,A201,1
A13,0.02941,A32,A42,0.10267,A61,A73,0.33333,A93,A101,0.33333,A121,0.39286,A143,A152,0,A173,0,A192,A201,1
A12,0.07353,A31,A40,0.06531,A62,A74,0.33333,A93,A101,0.66667,A124,0.17857,A143,A152,0,A173,0,A191,A201,2
A14,0.55882,A34,A42,0.20865,A63,A73,1,A93,A101,1,A121,0.30357,A143,A152,0.33333,A173,0,A192,A201,1
A14,0.07353,A32,A46,0.19709,A65,A75,0,A93,A101,1,A121,0.80357,A143,A152,0,A172,0,A191,A201,1
A11,0.29412,A32,A43,0.18763,A61,A73,0.33333,A92,A101,1,A123,0.16071,A143,A152,0,A173,0,A191,A201,1
A11,0.20588,A31,A42,0.0717,A61,A73,1,A93,A101,0.66667,A123,0.44643,A141,A152,0,A173,0,A191,A201,2
A12,0.16176,A32,A43,0.0657,A65,A72,1,A93,A101,0,A122,0.07143,A143,A152,0,A173,0,A191,A201,1
A14,0.07353,A32,A42,0.09519,A61,A72,0.33333,A92,A102,0.33333,A123,0,A143,A151,0.33333,A173,0,A191,A201,2
A12,0.29412,A32,A40,0.0608,A61,A72,0.66667,A92,A101,1,A123,0.10714,A143,A152,0,A172,0,A192,A201,2
A14,0.11765,A32,A46,0.06289,A61,A75,1,A93,A101,1,A122,0.5,A141,A152,0.66667,A173,1,A192,A201,1
A14,0.29412,A32,A43,0.06196,A63,A74,1,A92,A101,0,A123,0.16071,A143,A152,0,A173,0,A191,A201,1
A14,0.82353,A33,A43,0.84753,A61,A74,0.33333,A93,A101,1,A123,0.03571,A143,A152,0.33333,A173,0,A192,A201,1
A14,0.11765,A32,A43,0.06839,A61,A72,1,A92,A101,0.66667,A123,0.26786,A143,A152,0,A173,1,A191,A201,1
A11,0.55882,A33,A43,0.2267,A61,A74,0.66667,A93,A101,0.33333,A122,0.125,A141,A152,0.33333,A173,1,A192,A201,2
A11,0.20588,A32,A46,0.02751,A61,A71,1,A92,A101,0,A121,0.14286,A143,A152,0,A171,0,A191,A201,2
A12,0.16176,A32,A45,0.05822,A61,A75,1,A93,A101,1,A123,0.33929,A143,A152,0.33333,A172,0,A191,A201,1
A14,0.16176,A32,A46,0.24062,A62,A73,0.66667,A93,A101,0.33333,A122,0.375,A143,A152,0,A174,0,A192,A201,2
A14,0.29412,A34,A43,0.08809,A61,A74,1,A94,A103,0.33333,A123,0.25,A143,A152,0.33333,A173,0,A192,A201,1
A11,0.20588,A34,A43,0.08969,A61,A74,1,A94,A101,0,A122,0.23214,A143,A152,0.33333,A174,0,A192,A201,1
A14,0.47059,A33,A49,0.42533,A65,A72,1,A93,A101,1,A123,0.14286,A143,A151,0.33333,A173,0,A192,A201,2
A11,0.38235,A30,A42,0.23842,A61,A73,0.33333,A91,A103,0.33333,A121,0.23214,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.11765,A32,A40,0.06251,A63,A73,0.33333,A92,A101,0.33333,A122,0.125,A143,A152,0,A173,0,A191,A201,2
A13,0.29412,A32,A40,0.03835,A61,A74,1,A93,A101,0.66667,A124,0.33929,A141,A153,0,A173,1,A191,A201,2
A11,0.11765,A32,A46,0.02388,A61,A73,1,A93,A101,1,A123,0.375,A143,A151,0,A172,1,A191,A201,2
A11,0.64706,A32,A46,0.3976,A61,A74,1,A93,A101,0,A124,0.55357,A143,A153,0,A174,0,A192,A201,1
A12,0.11765,A32,A42,0.092,A61,A73,1,A93,A101,0.33333,A122,0.32143,A143,A152,0,A172,0,A191,A201,2
A11,0.29412,A32,A40,0.11296,A61,A75,1,A93,A102,0,A121,0.46429,A143,A152,0,A173,0,A191,A201,2
A12,0.47059,A33,A40,0.43117,A62,A75,0.33333,A93,A101,1,A123,0.41071,A143,A152,1,A174,0,A192,A201,2
A14,0.29412,A34,A41,0.11533,A61,A74,1,A93,A101,0.66667,A123,0.28571,A143,A152,0.33333,A173,0,A192,A201,1
A11,0.14706,A32,A40,0.20485,A61,A71,0,A93,A101,1,A124,0.05357,A143,A153,0,A173,0,A191,A201,1
A12,0.11765,A32,A40,0.03511,A61,A75,1,A93,A101,1,A123,0.39286,A141,A152,0,A172,1,A191,A201,2
A14,0.64706,A32,A43,0.5487,A65,A74,1,A93,A101,0.66667,A123,0.32143,A142,A152,0,A173,0,A192,A201,1
A12,0.38235,A30,A49,0.2185,A61,A73,0.33333,A92,A101,0,A123,0.16071,A143,A152,0.33333,A173,0,A191,A201,1
A12,0.20588,A34,A42,0.33625,A61,A75,0.33333,A93,A101,0,A124,0.39286,A143,A152,0,A173,0,A192,A201,1
A13,0.11765,A32,A43,0.05761,A61,A73,0.66667,A94,A101,1,A121,0.07143,A143,A151,0,A173,0,A191,A201,1
A11,0.11765,A32,A40,0.03577,A65,A73,1,A94,A101,0.33333,A123,0.07143,A143,A152,0,A173,0,A191,A201,2
A14,0.25,A32,A42,0.10955,A61,A75,1,A93,A101,0.33333,A121,0.55357,A143,A152,0.33333,A173,0,A191,A201,1
A12,0.02941,A33,A42,0.04402,A61,A71,1,A93,A101,0,A122,0.28571,A142,A152,0.33333,A174,0,A192,A201,1
A13,0.02941,A34,A46,0.04385,A61,A73,0.33333,A92,A101,1,A122,0.55357,A143,A152,0,A172,0,A191,A201,1
A14,0.29412,A34,A410,0.33366,A61,A71,1,A93,A102,0.33333,A124,0.14286,A141,A152,0.33333,A174,0,A192,A201,1
A12,0.38235,A31,A42,0.17861,A64,A73,1,A93,A101,0.33333,A123,0.26786,A142,A152,0,A173,1,A192,A201,1
A14,0.64706,A31,A49,0.18482,A61,A73,0,A92,A101,0,A121,0.14286,A142,A152,0,A173,0,A191,A201,1
A11,0.11765,A34,A40,0.25272,A61,A75,0.66667,A93,A102,1,A122,0.42857,A143,A151,0.33333,A173,0,A192,A201,2
A13,0.38235,A34,A43,0.15225,A61,A75,1,A93,A101,1,A122,0.5,A143,A152,0,A173,0,A191,A201,1
A14,0.29412,A34,A49,0.21399,A62,A73,0.66667,A93,A101,0.66667,A122,0.14286,A143,A152,0.33333,A172,0,A192,A201,1
A14,0.47059,A32,A49,0.30219,A62,A74,0.33333,A93,A101,0.33333,A123,0.21429,A143,A152,0.33333,A173,0,A192,A201,1
A14,0.82353,A32,A40,0.55662,A61,A75,0.33333,A93,A101,1,A122,0.41071,A143,A152,0,A174,0,A192,A201,1
A14,0.02941,A34,A40,0.10069,A63,A73,0,A94,A101,0.33333,A123,0.08929,A143,A152,0,A173,0,A191,A201,1
A14,0.25,A33,A49,0.12821,A63,A72,1,A93,A101,0.33333,A121,0.39286,A141,A152,0,A172,1,A191,A201,2
A14,0.38235,A34,A43,0.2355,A61,A74,1,A92,A101,1,A123,0.125,A143,A151,0,A174,0,A192,A201,1
A14,0.29412,A34,A42,0.26962,A61,A75,1,A93,A101,1,A123,0.25,A143,A152,0,A173,0,A192,A201,1
A12,1,A32,A43,0.2941,A62,A73,0.33333,A94,A101,0.33333,A123,0.08929,A143,A152,0,A173,0,A191,A201,2
A11,0.29412,A32,A43,0.11742,A61,A75,1,A93,A101,1,A121,0.80357,A141,A151,0,A172,0,A191,A201,1
A14,0.20588,A32,A43,0.06619,A61,A72,0.66667,A92,A101,0,A121,0.125,A143,A152,0,A173,0,A191,A201,1
A14,0.02941,A32,A46,0.07087,A61,A72,0,A92,A101,0.33333,A124,0.66071,A143,A152,0,A173,0,A191,A201,1
A14,0.11765,A32,A43,0.11164,A65,A73,1,A93,A101,1,A124,0.32143,A143,A153,0,A173,0,A192,A201,1
A14,0.16176,A33,A43,0.06757,A61,A73,1,A94,A101,0.66667,A121,0.25,A141,A152,0.33333,A173,0,A191,A201,1
A14,0.29412,A34,A43,0.26703,A61,A72,0.66667,A94,A101,0.66667,A124,0.5,A143,A153,0.66667,A173,0,A192,A201,1
A12,0.47059,A33,A49,0.52861,A62,A74,0,A93,A101,0.66667,A122,0.21429,A143,A152,0.33333,A172,1,A192,A201,1
A14,0.82353,A32,A40,0.34538,A65,A73,1,A93,A101,1,A124,0.26786,A143,A153,0,A173,1,A192,A201,1
A13,0.08824,A34,A43,0.06036,A65,A74,1,A93,A101,0.33333,A122,0.14286,A143,A152,0.33333,A173,0,A192,A201,1
A12,0.47059,A33,A40,0.14372,A62,A75,1,A93,A101,0.66667,A124,0.19643,A143,A153,0,A173,0,A191,A201,1
A14,0.07353,A32,A43,0.13772,A62,A75,0.66667,A93,A102,1,A123,0.28571,A143,A152,0,A173,0,A192,A201,1
A11,0.11765,A32,A40,0.18714,A64,A73,0,A93,A101,0.66667,A122,0.21429,A143,A152,0,A173,1,A191,A201,1
A11,0.16176,A34,A42,0.03989,A61,A73,0.33333,A91,A101,0.66667,A122,0.10714,A143,A152,0.33333,A173,0,A191,A201,1
A12,0.16176,A32,A45,0.13101,A62,A73,0.66667,A92,A101,0.33333,A121,0.10714,A143,A152,0,A172,0,A191,A201,1
A12,0.29412,A32,A43,0.14559,A62,A72,0.33333,A93,A101,0,A123,0.17857,A143,A152,0,A173,0,A191,A201,1
A11,0.02941,A34,A40,0.24574,A65,A72,0,A93,A101,0.66667,A121,0.44643,A143,A152,0.33333,A172,1,A191,A201,1
A14,0.29412,A32,A43,0.11192,A61,A74,1,A93,A101,0.33333,A123,0.16071,A143,A152,0,A173,0,A192,A201,1
A14,0.02941,A32,A41,0.05425,A63,A73,0.33333,A93,A101,1,A122,0.55357,A143,A151,0,A173,0,A191,A201,1
A12,0.11765,A32,A43,0.04694,A61,A74,1,A93,A103,0.66667,A121,0.17857,A143,A152,0.33333,A173,0,A191,A202,1
A14,0.11765,A34,A40,0.0372,A61,A71,0,A92,A101,0.33333,A122,0.33929,A143,A152,0,A171,0,A191,A201,1
A14,0.20588,A34,A43,0.08529,A61,A73,1,A93,A101,0.33333,A123,0.08929,A143,A152,0.33333,A173,0,A191,A201,1
A13,0.16176,A32,A46,0.09106,A61,A75,1,A93,A101,1,A123,0.375,A143,A151,0,A174,0,A192,A201,1
A14,0.11765,A32,A42,0.04804,A63,A73,1,A92,A101,1,A123,0.17857,A143,A151,0,A172,0,A191,A201,2
A11,0.64706,A34,A41,0.3346,A61,A75,1,A93,A101,1,A124,0.48214,A143,A153,0.33333,A173,0,A192,A201,2
A13,0.29412,A32,A43,0.06201,A62,A75,1,A92,A101,0.33333,A124,0.5,A143,A153,0,A173,0,A192,A201,1
A12,0.38235,A33,A49,0.12397,A62,A75,1,A93,A101,0.33333,A122,0.39286,A142,A152,0.33333,A173,0,A191,A201,1
A12,0.33824,A32,A49,0.12534,A61,A72,1,A92,A101,0,A122,0.23214,A143,A152,0,A173,1,A192,A201,1
A14,0.16176,A32,A40,0.27919,A63,A75,0,A92,A101,1,A124,0.28571,A143,A153,0,A173,0,A191,A201,1
A12,0.64706,A32,A40,0.3472,A62,A74,0.66667,A93,A101,0.33333,A122,0.08929,A143,A152,0,A173,0,A191,A201,2
A12,0.11765,A30,A42,0.14961,A61,A72,1,A92,A101,0.66667,A122,0.10714,A143,A151,0.33333,A173,0,A191,A201,2
A12,0.07353,A32,A43,0.0526,A61,A75,1,A92,A101,1,A121,0.10714,A143,A152,0,A173,0,A191,A201,1
A12,0.07353,A32,A43,0.10278,A61,A73,0.33333,A93,A101,0.33333,A121,0.32143,A143,A152,0,A172,1,A191,A201,1
A14,0.20588,A34,A43,0.02085,A63,A75,1,A93,A101,0.66667,A122,0.23214,A141,A152,0.33333,A174,0,A192,A201,1
A11,0.02941,A31,A46,0.05216,A61,A75,1,A92,A101,1,A124,0.28571,A143,A153,0,A173,0,A191,A201,2
A14,0.25,A32,A41,0.12248,A65,A75,1,A93,A101,1,A121,0.48214,A143,A152,0,A174,0,A192,A201,1
A11,0.07353,A34,A43,0.04886,A61,A73,1,A93,A101,1,A121,0.10714,A143,A152,0.33333,A172,0,A191,A201,1
A12,0.82353,A32,A40,0.75806,A61,A74,1,A93,A101,0.33333,A124,0.14286,A143,A152,0,A174,0,A192,A201,2
A14,0.38235,A34,A41,0.4042,A65,A75,0,A93,A101,1,A123,0.78571,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.38235,A34,A43,0.15555,A65,A75,0.66667,A93,A101,0.33333,A123,0.375,A143,A152,0.33333,A173,1,A192,A201,1
A14,0.20588,A32,A43,0.06905,A61,A73,1,A93,A101,0.33333,A124,0.23214,A143,A153,0,A174,0,A192,A201,1
A13,0.29412,A34,A43,0.15946,A65,A73,0.66667,A93,A101,0.33333,A123,0.21429,A143,A152,0.33333,A173,0,A192,A201,1
A12,0.23529,A30,A41,0.32453,A62,A75,0.66667,A94,A101,1,A123,0.21429,A141,A152,0.33333,A173,0,A192,A201,1
A13,0.07353,A30,A43,0.05981,A61,A72,1,A93,A101,0.33333,A123,0.26786,A143,A152,0.33333,A174,0,A192,A201,2
A12,0.02941,A31,A46,0.01007,A64,A72,1,A92,A101,0.33333,A122,0.08929,A141,A151,0,A173,1,A191,A201,2
A11,0.11765,A32,A40,0.05381,A61,A73,1,A92,A101,0.33333,A121,0.08929,A143,A152,0,A172,0,A191,A201,2
A12,0.07353,A32,A43,0.02971,A63,A73,1,A92,A101,0.66667,A121,0.83929,A143,A152,0,A172,0,A191,A201,1
A14,0.33824,A32,A40,0.12765,A61,A73,0.66667,A92,A101,0.66667,A121,0.03571,A143,A151,0,A173,0,A191,A201,2
A14,0.02941,A34,A40,0,A64,A73,0.33333,A92,A101,0.33333,A121,0.39286,A141,A152,0.33333,A172,0,A191,A201,1
A14,0.16176,A34,A43,0.05866,A63,A73,0.33333,A94,A101,0.33333,A122,0.5,A143,A152,0.33333,A172,0,A191,A201,1
A11,0.20588,A32,A43,0.0898,A61,A73,1,A92,A101,1,A123,0.10714,A141,A151,0.33333,A173,0,A191,A201,2
A12,0.64706,A31,A49,0.33928,A61,A75,1,A92,A101,0.66667,A124,0.71429,A143,A151,0,A173,0,A191,A201,2
A13,0.29412,A34,A49,0.0564,A64,A73,0.33333,A91,A101,1,A121,0.30357,A143,A152,0.33333,A173,0,A192,A201,1
A12,0.29412,A33,A43,0.33856,A61,A72,0,A93,A101,0.33333,A123,0.25,A143,A152,0,A173,0,A191,A201,1
A11,0.29412,A32,A43,0.09558,A61,A73,0.33333,A93,A101,1,A121,0.03571,A143,A151,0,A172,1,A191,A201,2
A12,0.05882,A32,A43,0.02806,A61,A74,1,A92,A103,0.33333,A121,0.44643,A143,A152,0,A172,0,A191,A201,1
A14,0.29412,A32,A41,0.12947,A64,A73,0.33333,A92,A101,1,A123,0.16071,A143,A151,0,A173,0,A192,A201,1
A14,0,A34,A40,0.17222,A61,A74,0,A92,A101,0,A121,0.32143,A143,A152,0,A173,1,A191,A201,1
A12,0.47059,A31,A44,0.20579,A65,A72,0.66667,A92,A101,0.33333,A124,0.17857,A141,A152,0,A171,0,A191,A201,1
A12,0.29412,A32,A41,0.62232,A61,A73,0,A92,A101,1,A123,0.07143,A143,A151,0.33333,A174,0,A191,A201,2
A11,0.20588,A32,A40,0.22725,A62,A73,0.66667,A93,A101,1,A123,0.28571,A143,A152,0,A172,1,A192,A201,1
A14,0.02941,A34,A40,0.35826,A61,A74,0,A93,A101,0.66667,A124,0.46429,A143,A152,0.33333,A174,1,A192,A201,1
A12,0.38235,A30,A49,0.22175,A62,A73,1,A92,A101,1,A123,0.125,A143,A151,0.33333,A172,0,A191,A201,2
A11,0.29412,A31,A40,0.11417,A62,A74,0.33333,A93,A101,0.66667,A123,0.23214,A141,A152,0,A173,0,A191,A201,1
A12,0.08824,A31,A43,0.04391,A61,A73,1,A93,A101,1,A121,0.07143,A142,A152,0,A172,0,A191,A201,1
A14,0.25,A32,A43,0.16012,A65,A75,1,A93,A101,0.66667,A122,0.39286,A143,A152,0,A173,0,A192,A201,1
A11,0.29412,A31,A42,0.12287,A63,A73,1,A93,A101,1,A121,0.05357,A142,A152,0,A173,0,A192,A201,1
A11,0.51471,A34,A42,0.76642,A65,A74,1,A93,A101,1,A122,0.19643,A143,A152,0.33333,A174,0,A192,A201,1
A11,0.13235,A34,A49,0.08512,A61,A72,0.66667,A93,A101,0,A122,0.16071,A141,A152,0.33333,A172,0,A191,A201,1
A11,0.16176,A32,A40,0.12441,A61,A71,0,A92,A101,1,A123,0.07143,A143,A151,0,A173,0,A191,A201,1
A11,0.11765,A32,A40,0.05634,A61,A72,0.66667,A92,A101,0,A121,0.32143,A143,A152,0,A172,0,A191,A201,2
A14,0.25,A32,A41,0.27501,A65,A73,0,A93,A101,0.66667,A123,0.125,A143,A152,0,A173,0,A191,A201,1
A14,0.16176,A32,A41,0.15291,A61,A74,0.33333,A93,A101,0.33333,A123,0.25,A143,A152,0,A173,0,A191,A201,1
A11,0.02941,A32,A42,0.00979,A61,A75,0.33333,A92,A101,0,A122,0.53571,A141,A152,0,A173,0,A192,A201,1
A11,0.20588,A32,A40,0.03995,A61,A72,0,A92,A101,0.33333,A123,0.07143,A143,A152,0,A172,0,A191,A201,2
A12,0.11765,A32,A49,0.03252,A62,A74,0.33333,A92,A101,1,A121,0.07143,A143,A151,0,A172,0,A191,A201,1
A14,0.38235,A34,A43,0.30379,A61,A74,1,A92,A101,0.33333,A123,0.10714,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.11765,A33,A45,0.07181,A64,A75,1,A93,A101,1,A124,0.64286,A143,A153,0.33333,A173,1,A191,A201,2
A11,0.29412,A32,A40,0.05695,A65,A74,1,A92,A101,1,A124,0.23214,A143,A151,0,A173,0,A191,A201,2
A13,0.02941,A34,A40,0.05772,A61,A73,0,A93,A101,0,A121,0.98214,A143,A152,0.66667,A171,1,A191,A202,1
A13,0.16176,A34,A43,0.05618,A65,A73,0.66667,A93,A101,1,A124,0.35714,A143,A153,0.33333,A173,0,A192,A201,2
A14,0.29412,A32,A40,0.06289,A61,A73,0.33333,A93,A103,0.33333,A121,0.21429,A143,A152,0,A173,0,A192,A201,1
A11,0.11765,A34,A40,0.02427,A61,A75,1,A93,A101,0.66667,A122,0.28571,A143,A152,0.33333,A173,0,A191,A201,2
A14,0.16176,A34,A40,0.26384,A65,A75,0,A92,A101,1,A123,0.71429,A143,A152,0,A173,0,A192,A201,1
A11,0.20588,A34,A42,0.10311,A61,A73,1,A92,A101,1,A121,0.08929,A143,A151,0.33333,A173,0,A191,A201,2
A11,0.11765,A32,A43,0.10807,A61,A73,1,A93,A101,0.66667,A122,0.08929,A143,A152,0,A172,0,A191,A201,1
A14,0.25,A34,A40,0.68394,A65,A75,1,A93,A101,1,A124,0.19643,A143,A153,0,A174,0,A192,A201,2
A14,0.29412,A34,A40,0.12177,A62,A74,1,A94,A101,0.66667,A122,0.14286,A143,A152,0.33333,A173,0,A192,A201,1
A12,0.11765,A32,A43,0.0498,A61,A75,0.66667,A94,A103,0.66667,A121,0.375,A141,A152,0.33333,A172,0,A191,A201,1
A11,0.38235,A32,A42,0.15726,A61,A72,0.33333,A91,A101,1,A122,0.21429,A143,A152,0,A172,0,A191,A201,2
A14,0.08824,A32,A41,0.14587,A65,A72,0,A92,A101,1,A121,0.21429,A143,A151,0,A173,0,A191,A201,1
A12,0.11765,A34,A42,0.18526,A61,A75,0,A93,A101,1,A123,0.16071,A143,A151,0.66667,A173,0,A192,A201,1
A14,0.11765,A34,A43,0.07731,A61,A75,0.33333,A93,A101,1,A121,0.78571,A143,A152,0.33333,A172,0,A192,A201,1
A11,0.29412,A32,A41,0.14097,A65,A75,0.33333,A92,A101,1,A121,0.125,A143,A151,0,A173,0,A191,A201,1
A11,0.47059,A34,A46,0.43001,A61,A73,0.66667,A92,A101,0.33333,A124,0.10714,A143,A152,0.33333,A174,0,A192,A201,2
A14,0.25,A34,A41,0.16645,A61,A75,0,A93,A101,1,A123,0.30357,A143,A152,0,A174,0,A192,A201,1
A14,0.29412,A34,A43,0.10856,A62,A75,1,A93,A101,1,A122,0.58929,A141,A152,0.33333,A173,0,A191,A201,1
A13,0.11765,A34,A40,0.06768,A63,A71,0.33333,A93,A101,1,A124,0.83929,A141,A153,0.66667,A171,0,A191,A201,1
A11,0.29412,A32,A40,0.06168,A65,A73,1,A92,A101,1,A121,0.10714,A143,A151,0,A173,0,A191,A201,2
A14,0.47059,A34,A40,0.18075,A61,A74,1,A93,A101,1,A123,0.32143,A143,A152,0.33333,A173,0,A192,A201,1
A11,0.20588,A32,A43,0.17932,A61,A74,1,A92,A103,0,A121,0.10714,A143,A152,0,A173,0,A191,A201,1
A14,0.47059,A34,A41,0.30048,A64,A75,1,A93,A101,0.33333,A123,0.33929,A143,A152,0.33333,A174,0,A192,A201,1
A12,0.20588,A32,A45,0.1993,A61,A71,0.33333,A92,A101,1,A123,0.85714,A143,A152,0,A173,0,A192,A201,1
A12,0.51471,A34,A43,0.25768,A61,A74,0.33333,A93,A103,0.33333,A121,0.10714,A143,A152,0.33333,A173,0,A191,A201,2
A14,0.29412,A34,A40,0.09299,A64,A75,1,A93,A101,1,A121,0.73214,A143,A152,0,A173,0,A192,A201,1
A12,0.11765,A30,A48,0.06383,A61,A73,0.33333,A93,A101,0.33333,A121,0.21429,A143,A152,0,A172,0,A192,A201,1
A12,0.11765,A32,A40,0.03224,A62,A72,1,A92,A101,0.33333,A122,0.07143,A141,A152,0,A172,0,A191,A201,2
A12,0.23529,A32,A41,0.34214,A65,A71,0,A91,A101,1,A121,0.73214,A143,A152,0,A174,0,A192,A201,1
A12,0.20588,A32,A49,0.09305,A64,A73,1,A93,A101,0.33333,A122,0.28571,A143,A152,0,A172,0,A192,A201,1
A14,0.26471,A32,A43,0.13343,A63,A75,0.66667,A93,A101,1,A123,0.375,A143,A152,0,A173,0,A191,A201,1
A14,0.64706,A34,A41,0.13761,A65,A75,1,A93,A101,0.66667,A123,0.33929,A143,A152,0.33333,A173,1,A192,A201,1
A12,0.64706,A33,A46,0.32871,A61,A75,1,A93,A101,1,A124,0.55357,A143,A153,0,A173,0,A191,A201,2
A11,0.52941,A34,A46,0.31628,A61,A73,1,A93,A101,0.66667,A124,0.14286,A141,A152,0,A173,0,A192,A201,2
A12,0.25,A32,A49,0.05161,A61,A75,0.33333,A92,A101,1,A122,0.35714,A143,A152,0,A173,1,A191,A201,2
A14,0.29412,A32,A41,0.33361,A65,A75,0.66667,A93,A101,1,A123,0.39286,A143,A152,0,A174,1,A192,A201,1
A14,0.02941,A34,A42,0.05343,A65,A73,0,A94,A101,0.33333,A122,0.14286,A143,A152,0.33333,A173,0,A191,A201,1
A13,0.29412,A32,A42,0.14537,A61,A75,0.66667,A91,A101,1,A124,0.57143,A143,A153,0,A173,0,A191,A201,1
A14,0.29412,A32,A42,0.15473,A63,A75,1,A93,A101,0.66667,A124,0.23214,A143,A151,0,A173,0,A192,A201,1
A14,0.07353,A32,A42,0.11285,A62,A72,0.33333,A92,A101,1,A122,0.05357,A143,A151,0,A173,0,A191,A201,1
A11,0.20588,A32,A41,0.39953,A65,A75,0,A93,A101,1,A122,0.57143,A143,A153,0,A173,1,A192,A201,2
A14,0.11765,A34,A42,0.05546,A61,A72,0.33333,A92,A101,1,A122,0.05357,A143,A151,0.33333,A172,0,A191,A201,1
A14,0.29412,A33,A40,0.0257,A65,A75,1,A94,A101,1,A123,0.625,A143,A152,0.33333,A173,0,A192,A201,1
A12,0.07353,A32,A40,0.07148,A65,A72,1,A93,A101,0.33333,A121,0.28571,A143,A152,0,A171,0,A191,A201,1
