@relation 'Connectionist Bench Sonar.arff'

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute class {M,R}

@data
0.31563,0.1886,0.07227,0.22587,0.55415,0.67428,0.5487,0.35568,0.25559,0.42471,0.49695,0.75147,0.8621,0.78055,0.8387,0.90108,1,0.88686,0.86882,0.77376,0.70025,0.75268,0.61556,0.30437,0.18811,0.14958,0.29709,0.26379,0.18314,0.11271,0.05918,0.10762,0.18219,0.09666,0.14872,0.09667,0.24175,0.23302,0.19661,0.1158,0.08605,0.33883,0.30842,0.03285,0.27964,0.20337,0.07859,0.18778,0.25896,0.57333,0.24701,0.37946,0.51948,0.38304,0.4059,0.13077,0.11932,0.25629,0.41598,0.21709,M
0.83702,0.49593,0.27957,0.07133,0.04185,0.31309,0.64502,0.57464,0.63246,0.7529,0.50007,0.11064,0.06219,0.15696,0.38881,0.35009,0.27893,0.2133,0.37513,0.82823,0.9765,0.45609,0.00498,0.19506,0.11352,0.21291,0.11934,0.24341,0.44856,0.62736,0.25787,0.32487,0.51381,0.67992,0.85947,0.85353,0.8197,0.89768,0.89142,0.65022,0.28373,0.10379,0.1522,0.34708,0.74126,0.58036,0.42376,0.57742,0.55124,0.61455,0.22709,0.12981,0.15584,0.2193,0.36281,0.27179,0.53125,0.31579,0.18457,0.18476,M
0.7028,0.34934,0.20171,0.13077,0.13949,0.29696,0.24648,0.91907,0.83948,0.70242,0.45357,0.21454,0.27235,0.29019,0.4206,0.52412,0.21625,0.15678,0.14875,0.82031,1,0.39434,0.04207,0.17304,0.22326,0.316,0.25339,0.32596,0.36861,0.49004,0.19989,0.32925,0.45196,0.62576,0.66298,0.73538,0.76591,0.77041,0.67647,0.56013,0.27817,0.18181,0.26109,0.28743,0.60009,0.4206,0.24067,0.40401,0.53357,0.60485,0.20518,0.09272,0.1974,0.85673,0.41723,0.53333,0.34943,0.45309,0.57576,0.08083,M
0.57153,0.30047,0.11071,0.38088,0.32031,0.03332,0.19968,0.57839,0.82763,0.92893,0.66823,0.34393,0.21103,0.42013,0.44979,0.44952,0.31261,0.37662,0.50821,0.89405,0.99357,0.35477,0.04758,0.00092,0.21291,0.33704,0.18678,0.51081,0.68527,0.8206,0.41896,0.37486,0.55434,0.82999,0.79165,0.71512,0.73311,0.80742,0.76218,0.64455,0.4857,0.57057,0.57908,0.47952,0.66719,0.52647,0.13908,0.43935,0.39223,0.56848,0.19223,0.41369,1,0.83041,0.38322,0.62821,0.39205,0.16018,0.06612,0.2194,M
0.78761,0.45607,0.0795,0.18521,0.17271,0.27493,0.88988,1,0.8072,0.83698,0.71104,0.29528,0.31927,0.24915,0.66356,0.65846,0.13729,0.048,0.40364,0.8628,0.78836,0.35712,0.1208,0.14056,0.18914,0.21214,0.18174,0.6021,0.57457,0.67242,0.36436,0.43799,0.76804,0.89995,1,0.92056,0.98786,0.92752,0.73192,0.50915,0.2,0.23932,0.21583,0.37001,0.62184,0.42471,0.28577,0.16562,0.1686,0.25333,0.17131,0.24536,0.27273,0.65497,0.61224,0.07179,0.23011,0.27231,0.22314,0.3164,M
0.05826,0.25932,0.36827,0.27223,0.08521,0.30234,0.66613,0.99471,0.96431,0.71014,0.434,0.08763,0.40593,0.37991,0.37496,0.37309,0.09305,0.10265,0.22975,0.9131,0.97671,0.30846,0.14634,0.1675,0.06609,0.27778,0.25969,0.57884,0.44846,0.71599,0.16207,0.26803,0.60223,0.89762,0.85895,0.9375,0.87208,0.94593,0.66941,0.47048,0.55622,0.45824,0.20134,0.18668,0.37845,0.24767,0.30768,0.7664,0.56991,0.24364,0.47809,0.3224,0.44156,1,0.34467,0.82564,0.5625,0.37757,0.67218,0.3418,M
0.7913,0.54522,0.29928,0.2796,0.30662,0.43779,0.51813,0.92767,1,0.80766,0.63009,0.31155,0.12077,0.27132,0.46966,0.45766,0.11045,0.04925,0.29066,0.89373,0.92749,0.47408,0.08297,0.13984,0.25584,0.51636,0.33333,0.60261,0.54038,0.83743,0.56196,0.56605,0.48399,0.64028,0.84627,0.83931,0.88224,0.91016,0.77398,0.51906,0.38958,0.53883,0.59304,0.57859,0.79841,0.59037,0.17113,0.2378,0.13831,0.18667,0.13944,0.63766,0.54026,0.21053,0.26757,0.41795,0.28409,0.46224,0.4876,0.41801,M
0.30605,0.38405,0.26873,0.17951,0.02485,0.04703,0.14502,0.44146,0.56449,1,1,0.70296,0.40535,0.17304,0.27445,0.36383,0.2236,0.22151,0.29434,0.45109,0.63396,0.84194,0.97234,1,0.6583,0.48486,0.3722,0.32524,0.41548,0.38021,0.42627,0.08515,0.40523,0.67207,0.60847,0.43276,0.41187,0.33878,0.44286,0.46296,0.30156,0.51966,0.53731,0.23499,0.2114,0.01892,0.21079,0.61456,0.53963,0.24121,0.20717,0.23966,0.4987,0.5848,0.30612,0.11538,0.06818,0.36384,0.15978,0.03464,M
0.52802,0.53279,0.54205,0.34189,0.34897,0.71701,0.68236,0.36538,0.0579,0.14314,0.20559,0.42849,0.4412,0.19501,0.20062,0.24608,0.14993,0.21268,0.32769,0.1235,0.22049,0.64952,0.97181,0.97511,0.80318,0.61681,0.46581,0.52275,0.76147,0.49398,0.50343,0.42856,0.38675,0.17954,0,0.41724,0.56254,0.21836,0.17531,0.28453,0.28686,0.5381,0.41097,0.10397,0.16946,0.29265,0.58693,0.882,0.74407,0.25576,0.35956,0.62197,0.58442,0.81871,0.30612,0.40256,0.49432,0.43707,0.56749,0.11778,M
0.10988,0.26618,0.23752,0.13077,0.0421,0.25423,0.35308,0.12988,0.21428,0.09538,0.21296,0.35829,0.23089,0.07899,0.19551,0.31264,0.35219,0.22971,0.33516,0.30522,0.53689,0.51242,0.51987,0.68794,0.62623,0.6428,0.84232,0.79673,0.65128,0.8499,0.67281,0.55774,0.27733,0.37636,0.26368,0.08014,0.32451,0.40075,0.15075,0.39499,0.49415,0.19023,0.32251,0.41252,0.32201,0.15716,0.0862,0.28242,0.41595,0.20727,0.24303,0.35663,0.35844,0.63158,0.41043,0.4641,0.30398,0.20824,0.21212,0.2448,M
0.29277,0.48393,0.16524,0.04137,0.14684,0.27466,0.47457,0.51863,0.38605,0.27814,0.17822,0.35683,0.42565,0.27132,0.35109,0.50041,0.44451,0.15418,0.41868,0.36633,0.51518,0.46693,0.39939,0.60178,0.49703,0.40588,0.71037,0.89574,0.88088,0.91488,0.81995,0.63233,0.17253,0.28129,0.38969,0.2745,0.29915,0.32931,0.22918,0.14325,0.63798,0.77839,0.75339,0.55218,0.69576,0.79224,0.78142,0.79066,0.9056,0.93576,0.79482,0.52496,0.35844,0.76608,0.27438,0.41538,0.26136,0.50801,0.26722,0.18245,M
0.51032,0.53408,0.47043,0.37708,0.41238,0.19941,0.18452,0.19669,0.22331,0.16216,0.2908,0.22392,0.30229,0.29308,0.47086,0.54763,0.52191,0.35023,0.43015,0.56774,0.73272,0.75912,0.54551,0.61654,0.66137,0.684,0.74441,0.80208,0.84547,0.92426,0.98431,0.85273,0.40796,0.40657,0.48369,0.16452,0.36092,0.35146,0.26038,0.03377,0.57568,0.842,0.55451,0.39461,0.82954,0.78058,0.47628,0.35819,0.49621,0.45333,0.28984,0.21113,0.4987,0.3655,0.27438,0.34359,0.36932,0.29291,0.42149,0.48961,M
0.37684,0.23875,0.39553,0.27294,0.0454,0.24725,0.1369,0.08467,0.32815,0.21722,0.31972,0.37676,0.40694,0.31845,0.30023,0.21606,0.26536,0.09777,0.06911,0.29409,0.53225,0.62979,0.63474,0.73199,0.64488,0.49587,0.67192,0.72468,0.76928,0.81133,0.90518,0.97776,0.654,0.62321,0.74481,0.47329,0.14378,0.35001,0.35895,0.21667,0.63995,0.68034,0.33325,0.67573,0.87418,0.70255,0.613,0.44894,0.27562,0.32727,0.37849,0.47218,0.37403,0.95029,0.839,0.4359,0.36648,0.22883,1,0.46651,M
0.36947,0.40206,0.19941,0.08488,0.23535,0.62591,0.47186,0.43286,0.37554,0.16888,0.33418,0.37251,0.61149,0.35052,0.20102,0.26481,0.3008,0.12062,0.2409,0.30522,0.49273,0.6986,0.69726,0.6736,0.49795,0.4832,0.59355,0.83409,0.90168,0.8516,0.99989,0.9845,0.69883,0.70864,0.72486,0.40867,0.13438,0.14932,0.10647,0.30969,0.76144,1,0.69197,0.56725,0.91669,0.85217,0.54618,0.413,0.18375,0.4303,0.45418,0.60485,0.6987,0.4152,0.2585,0.32051,0.0483,0.24256,0.2011,0.16628,M
0.20944,0.29233,0.32096,0.22896,0.1859,0.14163,0.02624,0.16714,0.24967,0.12656,0.03318,0.09789,0.35569,0.29143,0.34998,0.37961,0.37437,0.21548,0.19577,0.25567,0.27403,0.45793,0.52676,0.43981,0.43279,0.41293,0.43492,0.69,0.75913,0.68307,0.75204,0.79106,0.78232,0.53153,0.38294,0.29859,0.10475,0.21056,0.14853,0.16133,0.61343,0.77985,0.54843,0.58838,0.81888,0.72586,0.59526,0.38425,0.35235,0.40485,0.34064,0.64337,0.70649,0.47368,0.18367,0.10769,0.56818,0.29062,0.31405,0.02079,M
0.52065,0.6721,0.36038,0.24417,0.15191,0.45633,0.29085,0.60397,0.19739,0.09753,0.3183,0.53986,0.45933,0.13788,0.18638,0.32017,0.20029,0.18722,0.14296,0.48277,0.50906,0.62151,0.83438,0.66766,0.57223,0.57495,0.87488,0.83275,0.37794,0.47278,0.54202,0.43103,0.11099,0.50217,0.69142,0.70857,0.57905,0.46657,0.54227,0.47015,0.5663,0.73492,0.67904,0.17508,0.60677,0.60916,0.39714,0.26954,0.60575,0.76121,0.23307,0.42939,0.31688,0.21053,0.62358,0.28974,0.25284,0.32952,0.42975,0.28406,M
0.74189,0.35319,0.18463,0.13528,0.14405,0.32948,0.25839,0.38192,0.16644,0.17961,0.31476,0.35097,0.37599,0.27885,0.38038,0.30195,0.37374,0.17849,0.28656,0.28778,0.28162,0.27277,0.32288,0.2384,0.39611,0.40423,0.44553,0.71984,0.75558,0.63556,0.76643,0.70344,0.46477,0.60943,0.64734,0.39657,0.09152,0.2976,0.28843,0.13475,0.54997,0.9685,0.97207,0.70961,0.83281,1,1,1,0.81171,0.57576,1,1,0.81039,0.87427,0.55782,0.21282,0.49432,0.48284,0.62259,0.23095,M
0.47124,0.27561,0.23719,0.25535,0.61248,0.3104,0.47727,0.20595,0.35318,0.47319,0.26074,0.1672,0.55391,0.55801,0.23744,0.42428,0.58077,0.56073,0.80812,0.87532,0.49916,0.62918,0.82781,0.66182,0.77008,0.86232,0.82141,0.68053,0.32752,0.61702,0.72545,0.87598,0.64896,0.53439,0.27994,0.0629,0.06768,0.36997,0.59635,0.37081,0.41274,0.58022,0.59511,0.53646,0.7731,0.77468,0.57859,0.74394,0.65573,1,0.24203,0.28816,0.92468,0.66959,1,1,1,1,0.66667,0.21247,M
0.51401,0.38363,0.41426,0.34213,0.30865,0.28568,0.33874,0.35921,0.25988,0.288,0.36892,0.54938,0.63222,0.57214,0.50115,0.17993,0.23106,0.29112,0.2368,0.59182,0.89018,0.73847,0.49009,0.2635,0.15707,0.62628,0.74535,0.49794,0.46236,0.51838,0.42125,0.09796,0.03875,0.07578,0.00921,0.09254,0.15635,0.12509,0.27725,0.22778,0.12681,0.34664,0.4142,0.18217,0.08942,0.10066,0.14578,0.18209,0.28521,0.34667,0.15339,0.20827,0.39221,0.12865,0.05442,0.11282,0.23864,0.22426,0.25895,0.14319,M
0.14159,0.22675,0.1048,0.18069,0.17068,0.05966,0.23945,0.22381,0.21887,0.1603,0.21367,0.22729,0.15302,0.2376,0.33494,0.38958,0.13449,0.19647,0.28666,0.503,0.80597,1,0.86235,0.68128,0.6208,0.53057,0.54901,0.58584,0.42177,0.15394,0.05646,0.20703,0.19227,0.39905,0.31646,0.16593,0.11787,0.18561,0.16825,0.22037,0.38379,0.24017,0.10061,0.11917,0.33949,0.46626,0.46976,0.33004,0.45987,0.56,0.17032,0.03566,0.11688,0.52632,0.21995,0.3,0.1108,0.19908,0.19008,0.21478,M
0.14307,0.11659,0.03285,0.09201,0.0913,0.17845,0.38555,0.3032,0.26936,0.24882,0.20686,0.19343,0.18598,0.11395,0.25609,0.37299,0.45954,0.51792,0.59941,0.77654,0.92243,1,0.90251,0.73722,0.54477,0.24793,0.08551,0.03232,0.26157,0.31991,0.30638,0.5,0.36323,0.17308,0.01217,0.24284,0.38115,0.32557,0.24067,0.17898,0.14349,0.0989,0.0763,0.10474,0.06995,0.05719,0.08964,0.10991,0.05805,0.14303,0.13247,0.12553,0.02338,0.11404,0.07483,0.0641,0.21307,0.10069,0.0551,0.01155,M
0.15929,0.13245,0.05092,0.03994,0.08699,0.00376,0.05141,0.16538,0.33911,0.33576,0.27733,0.18816,0.22283,0.29143,0.43625,0.55292,0.6705,0.60145,0.66369,0.83251,0.99167,1,0.78627,0.5314,0.38033,0.46899,0.54302,0.28386,0.17624,0.35656,0.19662,0.35273,0.38958,0.23169,0.1661,0.37097,0.43516,0.33722,0.22644,0.19096,0.07944,0.27875,0.25747,0.14172,0.09724,0.04155,0.12206,0.2351,0.22968,0.29818,0.1504,0.1669,0.08052,0.33041,0.0839,0.28205,0.1392,0.20137,0.01928,0.19861,M
0.08555,0.08358,0.00986,0.0378,0.04134,0.10185,0.19183,0.0613,0.19162,0.28114,0.28442,0.25703,0.14395,0.16686,0.29271,0.52727,0.67361,0.78421,0.81275,0.70997,0.72091,0.78714,0.79411,0.47731,0.17357,0.22062,0.60658,0.85035,0.89509,0.76787,0.51074,0.49831,0.37394,0.33906,0.26859,0.22913,0.25672,0.42207,0.41661,0.34826,0.0967,0.19695,0.47873,0.39577,0.13435,0.21188,0.25244,0.23121,0.31045,0.27879,0.11056,0.22825,0.21039,0.10234,0.12698,0.15641,0.0767,0.14416,0.07713,0.10855,M
0.16077,0.16631,0.13173,0.11626,0.23485,0.37974,0.44399,0.3215,0.24404,0.281,0.13469,0,0.22844,0.29308,0.49744,0.66609,0.75702,0.8426,0.97949,1,1,0.99918,0.90113,0.67247,0.49826,0.418,0.47263,0.60848,0.71297,0.60754,0.33482,0.28005,0.40313,0.37933,0.22481,0.0871,0,0.04794,0.00685,0.11035,0.19514,0.22967,0.10785,0.19351,0.23813,0.14509,0.2012,0.25427,0.30086,0.24364,0.07072,0.13695,0.14805,0.04678,0.04308,0.14615,0.09943,0.22426,0.21212,0,M
0.07522,0.027,0.08673,0.12482,0.21506,0.31309,0.41775,0.41279,0.33852,0.29401,0.12633,0.07591,0.37397,0.35939,0.50777,0.65439,0.69651,0.74358,0.82716,0.84942,0.95942,0.98344,0.86277,0.63149,0.49457,0.49279,0.67791,0.84428,0.81869,0.56983,0.26899,0.26443,0.25286,0.17817,0.12509,0.08821,0.05871,0.0471,0.05513,0.15577,0.22675,0.26484,0.13384,0.22172,0.28675,0.24506,0.20138,0.1192,0.15396,0.10182,0.03884,0.06419,0.06234,0.02924,0.01587,0.0641,0.0483,0.13501,0.06887,0.10624,M
0.14454,0.05229,0,0.0932,0.16333,0.39264,0.40179,0.2538,0.2356,0.17618,0.07032,0.0192,0.15014,0.24141,0.42622,0.60655,0.73422,0.80571,0.89543,0.95751,0.91168,0.91207,0.77228,0.50149,0.32777,0.26093,0.21956,0.35004,0.57031,0.59412,0.45025,0.36071,0.41552,0.38707,0.29355,0.20746,0.08321,0.10429,0.12144,0.09575,0.1487,0.2254,0.16979,0.22881,0.28433,0.10491,0.13166,0.22432,0.22665,0.16242,0.17331,0.15549,0.04675,0.10819,0.09751,0.06923,0.05966,0.08238,0.13774,0.02079,M
0.0236,0.02272,0.02135,0.11793,0.20695,0.31604,0.44399,0.29063,0.42159,0.47991,0.42195,0.44358,0.30474,0.10106,0.20774,0.22786,0.16361,0.13486,0.07721,0.02633,0.11014,0.31408,0.49857,0.66602,0.78545,0.88303,0.93644,0.94782,0.9026,0.90956,0.90965,0.86295,0.70387,0.68977,0.6366,0.68538,0.644,0.47343,0.39774,0.44913,0.48477,0.52943,0.55903,0.63399,0.6696,0.43829,0.40583,0.54088,0.49975,0.30424,0.12849,0.12411,0.31429,0.17251,0.07483,0.1641,0.16193,0.09611,0.00275,0.05312,M
0.13717,0.07372,0.08509,0.04137,0.16662,0.19645,0.3244,0.27409,0.29765,0.3728,0.26925,0.41046,0.39945,0.18418,0.08777,0.14736,0.15035,0.18753,0.16116,0.09097,0.00095,0.19671,0.39949,0.58437,0.68504,0.73301,0.87257,0.90325,0.85065,0.90274,1,1,0.76625,0.68161,0.65265,0.68589,0.72021,0.577,0.56958,0.66514,0.63474,0.54591,0.63507,0.74233,0.71268,0.55431,0.56556,0.66846,0.5477,0.50182,0.25199,0.17546,0.11429,0.27485,0.21769,0.22564,0.22727,0.0389,0.12948,0.06928,M
0.06785,0.1916,0.09001,0.15573,0.25564,0.24644,0.4256,0.45513,0.44217,0.40369,0.39912,0.4682,0.32705,0.16644,0.11566,0.1952,0.24733,0.30119,0.19461,0.06464,0.00675,0.10449,0.28356,0.42188,0.56291,0.76044,0.92142,0.933,0.93385,1,0.96196,0.90699,0.7485,0.72369,0.74829,0.79738,0.80057,0.57939,0.45962,0.51449,0.46091,0.47595,0.6255,0.69299,0.63762,0.3667,0.27907,0.40701,0.47501,0.31636,0.07869,0.22254,0.2987,0.30117,0.03401,0.23846,0.19602,0.13043,0.04408,0.06928,M
0.16224,0.09173,0.04993,0.10889,0.1722,0.27385,0.33144,0.36648,0.4441,0.4413,0.37672,0.32943,0.33482,0.15809,0.13863,0.29076,0.34048,0.36488,0.26152,0.16727,0.1172,0.11492,0.15715,0.3639,0.5667,0.7296,0.83255,0.85045,0.90219,1,0.9988,0.84341,0.62323,0.61198,0.67628,0.7753,0.84551,0.73235,0.6245,0.60904,0.47169,0.40354,0.49075,0.63772,0.62169,0.32968,0.20427,0.49536,0.47097,0.27273,0.21315,0.30385,0.38182,0.21345,0.11791,0.04872,0.15341,0.11213,0.07163,0.03464,M
0.1792,0.18303,0.17477,0.14812,0.18184,0.30852,0.34172,0.36913,0.40264,0.40626,0.31433,0.34657,0.29725,0.18996,0.12429,0.10493,0.14973,0.18805,0.12119,0.00899,0.01191,0.22104,0.45152,0.62832,0.74703,0.88534,0.9938,0.99557,0.93182,0.93012,0.91248,0.81847,0.6708,0.6548,0.62954,0.66018,0.61579,0.43485,0.29074,0.4402,0.45918,0.48535,0.54326,0.58709,0.56227,0.40675,0.37939,0.46661,0.44624,0.32121,0.12052,0.1184,0.14805,0.02632,0.08844,0.19231,0.07955,0.1373,0.12948,0.10162,M
0.21386,0.15302,0.06537,0.04018,0.09866,0.1513,0.24513,0.20221,0.36428,0.431,0.26981,0.3495,0.32172,0.19656,0.11315,0.1094,0.05564,0.14338,0.13297,0.09461,0,0.16215,0.36834,0.55916,0.64928,0.72178,0.84694,0.90583,0.86485,0.88196,0.93548,0.91193,0.7064,0.63466,0.61675,0.68226,0.76383,0.61329,0.56441,0.65381,0.60649,0.59939,0.65007,0.74362,0.83978,0.65867,0.7021,0.83229,0.72034,0.51394,0.26992,0.27389,0.16883,0.17544,0.18141,0.21795,0.2017,0.08924,0.14876,0.03464,M
0.14897,0.06258,0.10874,0.06847,0.10576,0.11395,0.20022,0.17795,0.20376,0.28557,0.29122,0.27125,0.21031,0.14602,0.1624,0.1837,0.26785,0.34639,0.40133,0.37511,0.48524,0.64227,0.75808,0.84541,0.9082,0.88016,0.80975,0.66848,0.53003,0.4894,0.56338,0.60043,0.50121,0.42851,0.31779,0.22692,0.12027,0.13154,0.24489,0.39357,0.47562,0.4978,0.48403,0.3892,0.29414,0.24547,0.30587,0.40162,0.38819,0.26909,0.20418,0.16405,0.16104,0.00292,0.04535,0.11538,0.07386,0.04348,0.05785,0.06005,M
0.04204,0.009,0.02431,0.00071,0.08953,0.20505,0.31088,0.20816,0.2815,0.31532,0.30951,0.38746,0.27955,0.04486,0.11666,0.26929,0.4012,0.50951,0.56417,0.58829,0.65778,0.78254,0.89128,0.98238,1,0.83038,0.58557,0.28324,0,0.20379,0.41995,0.50708,0.5179,0.60933,0.51396,0.37268,0.22064,0.13902,0.15887,0.34129,0.25651,0.28901,0.34993,0.29928,0.2451,0.19981,0.21279,0.25996,0.19788,0.15879,0.09163,0.09986,0.17143,0.2076,0.06349,0.15385,0.09659,0.07551,0.0303,0.07159,M
0.10914,0.0823,0.06143,0.07798,0.17373,0.36066,0.3934,0.3151,0.35051,0.38739,0.48235,0.51495,0.53879,0.31298,0.10573,0.09943,0.3209,0.52634,0.62866,0.70848,0.77804,0.82251,0.86193,0.7783,0.70697,0.52616,0.25496,0.44792,0.63565,0.72355,0.82692,0.90047,1,0.98824,0.6681,0.38558,0.09818,0.33753,0.63093,0.87135,0.84586,0.65458,0.33803,0.22198,0.40006,0.37905,0.35947,0.44984,0.61535,0.59758,0.02689,0.09843,0.05455,0.0614,0.1746,0.04103,0.23011,0.24027,0.2259,0.06236,M
0.15192,0.02529,0.04895,0.102,0.11463,0.20075,0.21077,0.39206,0.31882,0.24267,0.32043,0.4027,0.35123,0.16706,0.0639,0.25483,0.40669,0.61465,0.76667,0.75235,0.79964,0.84593,0.94066,0.94365,0.96465,0.78467,0.47148,0.37834,0.37662,0.5285,0.74409,0.91496,0.93962,0.90238,0.65971,0.46512,0.13066,0.14194,0.34113,0.55458,0.55785,0.44518,0.28967,0.10513,0.05616,0.10765,0.19051,0.30967,0.38566,0.26182,0.16633,0.11555,0.11948,0.01462,0.15646,0.13846,0.03693,0.15332,0.2011,0.0739,M
0.29204,0.11616,0.1935,0.11103,0.10703,0.07605,0.15639,0.23418,0.17207,0.31274,0.15327,0.16105,0.28113,0.12922,0.07463,0.10523,0.0574,0.03262,0.1659,0.24818,0.24494,0.32042,0.32415,0.30355,0.3291,0.29089,0.35834,0.65233,0.92431,1,0.87695,0.66199,0.50121,0.40276,0.27391,0.19425,0.32856,0.45919,0.6089,0.66765,0.53422,0.41954,0.34424,0.40415,0.60876,0.58448,0.63582,0.73615,0.63554,0.39636,0.18028,0.29815,0.08571,0.02632,0.13379,0.32821,0.2983,0.10755,0.2314,0.08776,M
0.08997,0.12473,0.03318,0.00571,0.04413,0.04058,0.06656,0.01654,0.06131,0.10882,0.11499,0.12427,0.13099,0.07734,0.05718,0.07572,0.09989,0.24758,0.33305,0.49369,0.55839,0.60955,0.56289,0.45077,0.53115,0.70999,0.9043,1,0.82214,0.51433,0.31248,0.05313,0.11793,0.4194,0.64979,0.7369,0.83228,0.73932,0.67721,0.50065,0.23104,0.20122,0.35277,0.51739,0.58644,0.47586,0.49602,0.53609,0.46542,0.33455,0.16833,0.10414,0.09091,0.04386,0.06803,0.13846,0.18182,0.07323,0.1157,0.06236,M
0,0.07715,0.09001,0.03257,0.11362,0.19215,0.26299,0.01521,0.16185,0.19491,0.25932,0.34276,0.31237,0.10942,0.00612,0.18207,0.34566,0.44374,0.51799,0.59974,0.72808,0.8218,0.8526,0.83608,0.89232,0.99394,1,0.96387,0.87287,0.60126,0.1855,0.28544,0.33267,0.50874,0.77938,0.93558,0.85764,0.60559,0.43664,0.31449,0.26798,0.26679,0.40618,0.47578,0.42451,0.30527,0.15375,0.10752,0.14589,0.14788,0.04482,0.14265,0.18182,0.23099,0.06803,0.0641,0.02841,0.01602,0.0854,0.09469,M
0.08481,0.04886,0.1383,0.13457,0.09155,0.06638,0.09497,0.08622,0.18407,0.18047,0.24628,0.3155,0.27753,0.12076,0.07132,0.13953,0.28007,0.38868,0.52304,0.56475,0.64829,0.72733,0.69651,0.69409,0.77029,0.90495,0.99622,1,0.88647,0.6362,0.24251,0.15075,0.23438,0.49189,0.71198,0.81946,0.78559,0.63565,0.4572,0.36656,0.36456,0.38156,0.45571,0.4714,0.40461,0.23505,0.12568,0.09075,0.1474,0.14061,0.0239,0.10842,0.24675,0.02339,0.06576,0.13846,0.02273,0.01373,0.08815,0.04619,M
0.08776,0.07115,0.05355,0.07252,0.09561,0.17253,0.20752,0.08842,0.04339,0.16259,0.30001,0.30613,0.33669,0.12365,0.064,0.09546,0.20765,0.30203,0.41258,0.48277,0.63196,0.77436,0.78574,0.77318,0.85523,0.92521,0.94264,0.86054,0.71794,0.45137,0.09537,0.28612,0.44503,0.61728,0.80393,0.9869,0.92379,0.62681,0.41166,0.28159,0.26427,0.40122,0.56058,0.58516,0.56298,0.34627,0.19631,0.11141,0.14437,0.12,0.04582,0.12268,0.11169,0.10819,0.02268,0.01026,0.1108,0.04805,0.07163,0.08083,M
0.12094,0.05572,0.12911,0.13671,0.13416,0.18973,0.55655,0.75193,0.77018,0.83684,0.84574,0.62588,0.50511,0.2672,0.1609,0.02646,0.14879,0.41756,0.67915,0.79634,0.84718,0.86883,0.85175,0.91814,0.86977,0.78896,0.8628,0.83646,0.57315,0.33461,0.3273,0.47574,0.63194,0.70896,0.55671,0.51492,0.51487,0.36415,0.35747,0.39444,0.25999,0.18742,0.24247,0.29206,0.2242,0.16607,0.15991,0.25457,0.1792,0.26545,0.08566,0.16405,0.14286,0.51754,0.2381,0.31282,0.22159,0.34783,0.43802,0.18245,M
0.12168,0.18774,0.15145,0.15216,0.39259,0.21096,0.15233,0.22404,0.45906,0.40112,0.42308,0.41017,0.41011,0.23863,0.16561,0.11663,0.25427,0.43055,0.64664,0.75203,0.6796,0.42675,0.19805,0.27118,0.48504,0.79866,1,0.92157,0.84974,0.75732,0.57657,0.53763,0.66649,0.63678,0.49412,0.35262,0.37809,0.35666,0.31499,0.28911,0.38078,0.46129,0.44653,0.27003,0.14657,0.10943,0.12695,0.15753,0.12166,0.14182,0.12151,0.16262,0.28312,0.25731,0.04762,0.05385,0.06534,0.10755,0.19835,0.03695,M
0.23156,0.09001,0.12188,0.13528,0.27669,0.37087,0.54681,0.34179,0.36384,0.36594,0.39232,0.42863,0.30661,0.18501,0.17785,0.26929,0.42213,0.57891,0.64244,0.55522,0.42443,0.46723,0.53862,0.51655,0.70441,1,0.9542,0.59757,0.50406,0.36082,0,0.16266,0.17946,0.12973,0.1569,0.13589,0.14137,0.28138,0.34546,0.47102,0.40521,0.33663,0.16009,0.12278,0.17074,0.11314,0.11192,0.04223,0.05452,0.1503,0.10359,0.12411,0.37922,0.14327,0.02041,0.12564,0.03693,0.08924,0.14325,0.15704,M
