@relation Ionosphere.arff

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute class {b,g}

@data
1,0.73669,0.59764,0.53107,0.40829,0.81158,0.50503,0.72781,0.47781,0.78255,0.50888,0.72338,0.63758,0.85799,0.48077,0.77811,0.56213,0.7071,0.55769,0.76384,0.51421,0.75592,0.44675,0.73965,0.48817,0.73257,0.5163,0.76775,0.62574,0.65976,0.42752,0.67308,0.49852,g
1,0.79944,0.57345,0.84934,0.43032,0.92561,0.43032,0.9049,0.51224,0.75236,0.51413,0.8371,0.4774,0.90396,0.43126,0.75706,0.37759,0.90772,0.42844,0.85123,0.49812,0.66667,0.53108,0.78061,0.33428,0.80722,0.41582,0.76366,0.48964,0.76931,0.34369,0.8371,0.38983,g
1,0.92357,0.48301,0.93206,0.45754,0.90976,0.5,0.86837,0.46179,0.85988,0.43206,0.87474,0.44162,0.88748,0.40658,0.89066,0.39385,0.80998,0.44905,0.89597,0.42145,0.94692,0.48301,0.92463,0.36943,0.87058,0.38344,0.83121,0.38854,0.86306,0.31104,0.82909,0.3758,g
1,0.93886,0.45924,0.91712,0.53669,0.92392,0.52038,0.88587,0.48913,0.88587,0.47147,0.91169,0.44701,0.83968,0.49729,0.94022,0.39538,0.91712,0.51631,0.93206,0.47011,0.98642,0.36006,0.92527,0.40625,0.91853,0.44895,0.92935,0.4837,0.89267,0.44565,0.89538,0.49729,g
1,0.87352,0.4338,0.76878,0.58498,0.86363,0.54743,0.84783,0.44467,0.83399,0.38241,0.93972,0.40415,0.86858,0.52075,0.81522,0.49803,0.81818,0.44071,0.89625,0.37352,0.83202,0.35672,0.83597,0.44763,0.80923,0.4398,0.8004,0.39526,0.68775,0.53459,0.80534,0.49309,g
1,0.73392,0.55654,0.7949,0.50333,0.77716,0.53437,0.73947,0.43016,0.76497,0.50665,0.81929,0.41907,0.83925,0.48337,0.77273,0.43238,0.76497,0.47672,0.73947,0.40244,0.75388,0.43238,0.70732,0.39912,0.76965,0.44273,0.79934,0.48559,0.7683,0.44124,0.7816,0.47783,g
1,0.94058,0.63738,0.86063,0.71441,0.8078,0.81831,0.69413,0.95251,0.54916,0.98064,0.39952,0.946,0.32132,0.8875,0.17443,0.81105,0.10616,0.72768,0.09072,0.59548,0.08029,0.45961,0.10833,0.36822,0.16222,0.27245,0.22634,0.19571,0.34744,0.1665,0.40344,0.12201,g
1,0.96574,0.64641,0.89959,0.77878,0.79976,0.85798,0.63102,0.96326,0.52318,0.98374,0.38382,0.97565,0.22037,0.90509,0.13336,0.81193,0.04502,0.681,0.03873,0.5302,0.03191,0.40081,0.08404,0.26547,0.17418,0.15222,0.29389,0.07138,0.43205,0.03024,0.55004,0.02588,g
1,0.94121,0.65317,0.86616,0.78908,0.67055,0.79264,0.52859,1,0.45381,0.96059,0.18799,0.85998,0.15117,0.66279,0.09289,0.70598,0,0.49613,0.10513,0.29458,0.1155,0.27261,0.21379,0.16197,0.34195,0.09062,0.48511,0.06579,0.62696,0.08937,0.50097,0.09157,g
1,0.9174,0.64497,0.84628,0.73851,0.74617,0.84191,0.60996,0.93381,0.45952,0.92506,0.32221,0.88841,0.23633,0.79213,0.14825,0.65646,0.12089,0.5197,0.14387,0.42342,0.20843,0.30416,0.31401,0.23523,0.41525,0.19569,0.54213,0.19256,0.62582,0.25766,0.70296,0.32331,g
1,0.96435,0.66582,0.88084,0.81174,0.74653,0.92133,0.60796,0.97597,0.43022,0.98084,0.26399,0.91795,0.14626,0.82745,0.06263,0.68375,0.04093,0.52798,0.05088,0.36914,0.13016,0.22966,0.24622,0.12633,0.38839,0.06939,0.53905,0.06421,0.68011,0.10972,0.79703,0.19865,g
1,0.91684,0.65728,0.82771,0.78835,0.67481,0.85339,0.58647,0.89474,0.40512,0.89943,0.29136,0.83271,0.1579,0.73872,0.12638,0.59746,0.1391,0.47557,0.18985,0.35903,0.25418,0.23268,0.36711,0.16993,0.49235,0.15147,0.61354,0.17786,0.7155,0.24397,0.82331,0.34962,g
1,0.99228,0.48632,0.99029,0.47948,1,0.46183,0.9936,0.50728,0.97639,0.48698,0.9925,0.46271,0.99691,0.46426,0.98698,0.45234,0.98632,0.43888,0.99647,0.47374,0.97639,0.45543,0.98676,0.4583,0.98327,0.43544,0.96735,0.42542,0.98566,0.42123,0.98389,0.406,g
1,0.97026,0.49235,0.97085,0.50501,0.97497,0.49264,0.97939,0.4947,0.97321,0.48145,0.98587,0.49117,0.98528,0.48057,0.97733,0.47968,0.97615,0.47645,0.97114,0.48911,0.96408,0.47792,0.96025,0.47762,0.96348,0.47087,0.95171,0.46261,0.95996,0.46378,0.96025,0.4629,g
1,0.98516,0.42808,0.95662,0.49886,0.98287,0.41439,0.99315,0.59133,0.95891,0.50114,0.96804,0.45777,0.95662,0.49886,0.93379,0.45662,0.98516,0.39384,1,0.55137,0.96005,0.47374,0.96233,0.53425,0.97022,0.45374,0.98516,0.39955,0.92694,0.45662,0.98287,0.39041,g
1,0.76271,0.48305,0.97458,0.54238,0.76271,0.41526,0.65254,0.49153,0.75424,0.43221,0.82204,0.64407,0.91525,0.32203,0.77119,0.50848,0.77966,0.51695,0.79661,0.65254,0.93221,0.52543,0.70339,0.57627,0.83644,0.49867,0.83051,0.48305,0.91525,0.42373,0.88136,0.44915,g
1,0.66667,0.375,0.72222,0.61111,0.69445,0.58334,0.70833,0.56945,0.75,0.44445,0.77456,0.45779,0.79167,0.66667,0.77778,0.51389,0.625,0.40278,0.73611,0.47222,0.76389,0.48611,0.69445,0.54167,0.70772,0.42872,0.59722,0.43056,0.68462,0.42596,0.54167,0.25,g
1,0.75604,1,1,0.76905,0.85589,0.90417,0.72811,0.73214,0.66541,1,0.60625,1,0.41292,1,0.3346,0.99361,0.19309,1,0.23663,0.8585,0.0575,0.73947,0,0.67588,0,0.54785,0,0.41644,0,0.28887,0.04048,0.17222,g
1,0.87782,0.74819,0.91775,0.77151,0.77458,0.86031,0.67613,0.85396,0.56735,0.97375,0.45091,0.96889,0.31198,0.91112,0.23629,0.8558,0.15821,0.83994,0.14919,0.62478,0.10427,0.51498,0.00506,0.3545,0.14824,0.33604,0.18344,0.40408,0.32935,0.19773,0.40196,0.18522,g
1,0.91895,0.71452,0.86057,0.79193,0.72813,0.89058,0.58235,0.91366,0.43494,0.93474,0.26912,0.89249,0.20282,0.76035,0.10765,0.63265,0.07993,0.51964,0.1898,0.34325,0.26294,0.25548,0.31351,0.16102,0.47473,0.18655,0.57345,0.27045,0.68547,0.30417,0.7416,0.37843,g
1,0.96829,0.67554,0.87627,0.8282,0.72786,0.94288,0.57662,0.97888,0.39113,0.98151,0.21733,0.91698,0.10624,0.79023,0.03448,0.6301,0.0318,0.46791,0.06486,0.29526,0.17461,0.16268,0.31601,0.07525,0.47711,0.0439,0.63665,0.07119,0.77414,0.15194,0.87414,0.27914,g
1,0.96218,0.68462,0.85988,0.8421,0.64652,0.97039,0.44446,0.88264,0.34198,0.96226,0.16692,0.89383,0.03928,0.71157,0.02842,0.54793,0,0.51596,0.16785,0.16861,0.26995,0.10913,0.43257,0.05959,0.59882,0.07432,0.74452,0.14876,0.84943,0.26976,0.88033,0.43403,g
1,1,0.58098,1,0.47221,1,0.50687,1,0.43824,1,0.49245,1,0.49135,1,0.46813,1,0.46422,1,0.5295,1,0.44946,1,0.48658,1,0.38511,1,0.46589,1,0.5415,1,0.42903,1,0.46281,g
1,0.9778,0.49923,0.93211,0.43378,0.97491,0.4977,0.91405,0.24415,0.96221,0.55184,1,0.42877,0.99632,0.48729,0.97927,0.42241,0.92007,0.80869,1,0.4184,0.93746,0.45753,0.92871,0.49168,0.92066,0.49116,0.91213,0.49067,0.90317,0.49022,0.89381,0.48981,g
1,0.89689,0.64746,0.82032,0.76156,0.7066,0.84079,0.57089,0.91774,0.41585,0.89386,0.28545,0.86164,0.21418,0.70736,0.12282,0.58378,0.15012,0.45072,0.21153,0.38249,0.29682,0.30857,0.41282,0.2373,0.50762,0.25647,0.59515,0.30971,0.65504,0.38401,0.67286,0.45982,g
1,0.94043,0.67616,0.84194,0.82564,0.67408,0.89892,0.52916,0.95421,0.35108,0.93245,0.18683,0.84795,0.11447,0.69655,0.07099,0.54204,0.0918,0.37992,0.17711,0.24989,0.30117,0.15831,0.44427,0.12234,0.58521,0.14248,0.70338,0.21176,0.78313,0.31618,0.81383,0.43348,g
1,0.94795,0.69643,0.83065,0.85902,0.64761,0.95412,0.47607,0.97208,0.27138,0.92303,0.1117,0.79256,0.03591,0.62567,0.03859,0.42343,0.11968,0.25798,0.24534,0.11901,0.42553,0.05705,0.60791,0.07149,0.76615,0.15703,0.87423,0.29672,0.91571,0.46486,0.88431,0.63963,g
1,1,0.37975,1,0.39874,0.93671,0.44937,0.94304,0.50633,1,0.55696,0.96203,0.53165,0.92405,0.48102,0.81645,0.31646,0.93671,0.49367,0.96836,0.53165,1,0.62658,0.81013,0.31013,0.92318,0.4723,1,0.46836,0.76583,0.51266,0.91772,0.48734,g
1,0.87395,0.5042,0.91656,0.5083,0.91319,0.51235,0.93278,0.50841,0.80252,0.52941,0.89547,0.52366,0.88721,0.52704,0.82353,0.59664,0.92017,0.52101,0.85643,0.53561,0.84448,0.53789,0.83194,0.54202,0.81864,0.54148,0.80673,0.50841,0.79093,0.54379,0.77665,0.54446,g
1,0.92507,0.50905,0.96106,0.50728,0.96023,0.5109,0.96382,0.54005,0.93799,0.55685,0.95581,0.5216,0.95369,0.52509,0.9367,0.51421,0.97933,0.5,0.94549,0.53524,0.94215,0.53849,0.91861,0.55427,0.93462,0.54475,0.93799,0.54393,0.92599,0.55067,0.92129,0.55349,g
1,1,0.49411,1,0.49829,1,0.49218,1,0.49218,1,0.48596,1,0.48906,0.99914,0.48457,0.99764,0.48381,0.99657,0.48274,1,0.4806,1,0.47481,1,0.47535,0.99921,0.47237,0.997,0.46848,0.99529,0.46752,0.99486,0.46666,g
1,0.94753,0.48416,0.93762,0.52773,0.94753,0.50693,0.96436,0.51386,0.95643,0.49505,0.9703,0.49208,0.95941,0.51683,0.96832,0.5,0.97129,0.50693,0.95248,0.50396,0.94357,0.49109,0.94654,0.51188,0.94501,0.50806,0.9406,0.50099,0.93664,0.52079,0.93367,0.51188,g
1,0.95036,0.50887,1,0.49114,0.95036,0.50355,0.92376,0.52837,1,0.51773,0.98936,0.50532,0.98759,0.51773,1,0.48405,0.94858,0.48405,0.93085,0.53901,1,0.5461,0.95036,0.52305,0.97153,0.51624,0.97341,0.51241,1,0.50532,0.96809,0.51064,g
1,0.69697,0.37879,0.81328,0.50635,0.72728,0.54546,0.81818,0.54546,0.60606,0.39394,0.78788,0.57576,0.69697,0.5,0.78078,0.52281,0.75758,0.51515,0.89394,0.59091,0.65152,0.42424,0.74263,0.52965,0.73181,0.53071,0.66667,0.48485,0.70928,0.53205,0.69697,0.62121,g
1,0.93345,0.67975,0.86007,0.83333,0.68601,0.91525,0.54323,0.92947,0.37941,0.93061,0.24118,0.83789,0.15643,0.70762,0.1149,0.54949,0.15302,0.43174,0.25256,0.28897,0.33732,0.21161,0.48578,0.20023,0.5768,0.23437,0.66155,0.31456,0.73095,0.4016,0.70478,0.5091,g
1,0.94782,0.68959,0.83655,0.84719,0.67958,0.94348,0.47904,0.96673,0.30563,0.92207,0.16363,0.81039,0.0866,0.65178,0.06925,0.47318,0.13218,0.32863,0.24111,0.18778,0.38286,0.13072,0.53456,0.13072,0.66766,0.18852,0.76207,0.28957,0.80608,0.41329,0.80037,0.5433,g
1,0.95274,0.70557,0.82677,0.8738,0.64961,0.97953,0.43329,0.9891,0.23882,0.91632,0.10172,0.77543,0.01685,0.57596,0.035,0.37223,0.14069,0.2031,0.29227,0.07398,0.48875,0.03106,0.68159,0.07316,0.83769,0.19021,0.92989,0.35939,0.94327,0.549,0.87748,0.73151,g
1,1,1,0.6835,0.53079,0.56496,0.96357,0.36207,0.96798,0.34237,0.68843,0.06404,0.68473,0.03572,0.45567,0.30542,0.32882,0.26724,0.08744,0.47291,0.03202,0.62808,0.39779,0.86896,0.27025,0.92735,0.46585,1,1,0.69335,0.50123,0.58879,0.89895,g
1,1,0.75758,0.72728,0.66667,0.53031,0.68182,0.33948,0.86531,0.27273,0.74243,0.21212,0.5,0.21212,0.4394,0.33334,0.25758,0.45455,0.07576,0.74243,0.21212,0.78788,0.28788,1,0.30303,0.86481,0.56166,0.98485,0.78788,0.62121,0.68182,0.54546,0.66667,g
1,0.94055,0.5,0.97409,0.48628,0.96799,0.4939,0.95122,0.50915,0.95122,0.50915,0.96951,0.50458,0.97866,0.50153,1,0.51372,0.97104,0.4939,0.95427,0.5122,0.95732,0.52744,0.99848,0.52439,0.94833,0.51113,0.95427,0.50458,1,0.52744,0.98781,0.4939,g
1,0.91312,0.54078,0.89539,0.45922,0.95213,0.49114,0.96454,0.50532,0.90071,0.54433,0.97341,0.49646,0.97163,0.5,0.96631,0.60107,0.97518,0.49646,0.95745,0.50355,0.90248,0.53546,0.95568,0.57979,0.94764,0.54083,0.8883,0.53369,0.96277,0.59043,0.96277,0.5,g
1,0.87234,0.55319,0.94353,0.50491,0.94271,0.50736,0.93617,0.49291,0.86525,0.55319,0.93829,0.51456,0.93618,0.51691,0.97873,0.53901,0.97518,0.52128,0.92799,0.52372,0.92466,0.52589,0.93617,0.55674,0.91715,0.53007,0.87234,0.48227,0.90855,0.534,0.90387,0.53587,g
1,0.93789,0.51864,0.94976,0.50172,0.94605,0.50255,0.93168,0.5,0.97516,0.53727,0.93511,0.50497,0.93152,0.50576,0.91925,0.46895,0.92857,0.51242,0.92091,0.50802,0.91743,0.50875,0.89752,0.47826,0.91056,0.51017,0.90994,0.54348,0.90379,0.51154,0.90044,0.51221,g
1,0.98757,0.50355,0.9929,0.50977,1,0.50977,0.99645,0.508,0.97869,0.51155,0.98579,0.51776,1,0.51865,0.98934,0.51066,0.9929,0.52842,0.98579,0.52398,0.97247,0.52753,0.99201,0.51776,0.9877,0.53239,0.97425,0.54086,0.99556,0.53109,0.99467,0.54974,g
1,1,0.50553,1,0.50553,1,0.5116,0.99724,0.49282,0.99724,0.4989,0.99172,0.5116,1,0.50442,0.98785,0.50387,0.98951,0.50829,0.99006,0.50332,0.99061,0.5105,0.98564,0.49669,0.99017,0.508,0.98951,0.50774,0.99282,0.5105,0.99337,0.51381,g
1,1,0.49329,1,0.50783,1,0.49888,1,0.53132,0.98882,0.52237,0.97987,0.51454,1,0.53244,0.99441,0.51678,1,0.5179,0.99888,0.54698,0.97875,0.53692,1,0.55034,0.99995,0.54382,0.99553,0.54251,1,0.55034,1,0.55034,g
1,0.9421,0.68362,0.83562,0.83691,0.69806,0.932,0.51212,0.96591,0.32426,0.91857,0.19842,0.79421,0.10671,0.69389,0.08358,0.49679,0.15341,0.33519,0.23748,0.23038,0.36311,0.15937,0.50403,0.15113,0.63014,0.19661,0.72285,0.28309,0.77105,0.39229,0.78143,0.51412,g
1,0.95074,0.70893,0.82066,0.87863,0.6522,0.97574,0.39775,0.98267,0.22258,0.90596,0.09071,0.75475,0.01507,0.55173,0.04272,0.34294,0.14919,0.1727,0.33823,0.05501,0.52933,0.02914,0.72242,0.08923,0.87053,0.22385,0.94708,0.40638,0.93947,0.6018,0.85278,0.77426,g
1,0.66395,0.55521,0.57985,0.64654,0.5701,0.87243,0.37435,0.95997,0.41749,0.63332,0.18143,0.62433,0.01175,0.49832,0.38387,0.40046,0.34739,0.25557,0.42787,0.05005,0.54673,0.35542,0.64154,0.4072,0.698,0.44251,0.65503,0.52807,0.60722,0.6027,0.56688,0.63211,g
1,0.82923,0.71809,0.72341,0.87402,0.5266,0.92553,0.33987,0.9107,0.15874,0.76204,0.07894,0.53556,0.08595,0.35639,0.26484,0.14137,0.47621,0.06999,0.61646,0.11842,0.78332,0.23936,0.8715,0.40678,0.87379,0.61857,0.72592,0.79536,0.60275,0.88382,0.40734,0.87178,g
1,0.59733,0.52863,0.52099,0.62596,0.44722,0.74433,0.4084,0.4084,0.29007,0.53054,0.2729,0.5458,0.41794,0.34733,0.44848,0.30153,0.59351,0.41222,0.67006,0.44024,0.64313,0.41985,0.60823,0.62346,0.51957,0.65546,0.48092,0.63168,0.41603,0.58397,0.34923,0.33206,g
1,0.99001,0.50038,1,0.5,0.99491,0.49963,0.97361,0.51197,0.9885,0.51065,0.98944,0.51537,0.99585,0.51169,0.96965,0.52857,0.96776,0.5264,0.98869,0.52762,1,0.53121,0.97077,0.54054,0.98355,0.53628,0.97851,0.54044,0.99095,0.54063,0.98624,0.54308,g
1,0.91127,0.46214,0.90231,0.50116,0.93757,0.49393,0.93411,0.46243,0.86416,0.44133,0.92312,0.52515,0.91561,0.46301,0.87399,0.53353,0.89162,0.53179,0.93382,0.48815,0.89422,0.46994,0.87226,0.48815,0.88359,0.48635,0.87023,0.46185,0.85029,0.4789,0.8922,0.50607,g
1,0.67673,0.43116,0.84694,0.48789,0.84098,0.48213,0.77859,0.46941,0.80918,0.44767,0.8105,0.46737,0.79681,0.46356,0.71136,0.36796,0.79107,0.52496,0.74868,0.45615,0.73121,0.45506,0.72504,0.49718,0.69573,0.45481,0.67794,0.44847,0.66116,0.45681,0.64472,0.4585,g
1,0.88023,0.50546,0.93168,0.50129,0.92911,0.50192,0.89994,0.51152,0.90752,0.56034,0.91548,0.50372,0.90908,0.50427,0.91389,0.46513,0.88266,0.51941,0.8849,0.50574,0.87536,0.50616,0.88569,0.49849,0.85443,0.50688,0.83081,0.50425,0.83149,0.50742,0.81944,0.50763,g
1,0.83333,0.49317,0.98702,0.53416,0.74795,0.75069,0.87842,0.49864,0.82582,0.42965,0.70082,0.25547,0.69604,0.79372,0.88388,0.65915,0.89276,0.5567,0.73771,0.27528,1,0.50342,0.80328,0.53484,0.84328,0.58544,0.93784,0.53893,0.77664,0.62295,0.56967,0.74044,g
1,0.91754,0.54149,0.8687,0.42647,0.92175,0.47217,0.95221,0.47689,0.94696,0.56565,0.90599,0.53362,0.89654,0.45536,1,0.4895,0.9832,0.53309,0.93803,0.50578,0.88761,0.53309,0.97689,0.47899,0.9174,0.50062,1,0.56408,0.9333,0.44643,0.95273,0.47847,g
1,0.97557,0.5021,0.97592,0.48639,0.96719,0.4904,0.97295,0.50803,0.98255,0.51641,0.97086,0.53665,0.97313,0.49337,0.98587,0.5007,0.97417,0.53019,0.96335,0.54206,0.96562,0.55044,0.9726,0.50681,0.96761,0.52463,0.9658,0.54084,0.97033,0.49983,0.95742,0.52356,g
1,0.97351,0.49983,0.96604,0.48387,0.97589,0.48285,0.97792,0.51223,0.97062,0.50883,0.96298,0.52344,0.96977,0.4927,0.97419,0.51002,0.96892,0.50697,0.95703,0.53839,0.94735,0.53074,0.96994,0.51597,0.96245,0.51271,0.9606,0.51121,0.9623,0.50221,0.96348,0.49712,g
1,0.95304,0.49172,0.99061,0.49006,0.97846,0.48177,0.92873,0.50055,0.94862,0.48343,0.94531,0.49282,0.95304,0.47735,0.95691,0.49558,0.90386,0.43536,0.94365,0.50608,0.96077,0.4884,0.95525,0.48951,0.94574,0.4612,0.91491,0.41381,0.98011,0.48122,0.93701,0.41879,g
1,0.92355,0.56767,0.86819,0.46925,0.93937,0.5413,0.94464,0.45431,0.89368,0.53339,0.90334,0.49825,0.89631,0.49473,0.92882,0.47716,0.93585,0.48243,0.90861,0.45255,0.85501,0.52197,0.93234,0.42443,0.90574,0.47589,0.89104,0.49649,0.87874,0.46661,0.92882,0.46925,g
